Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Struttrl,Rival,"Tardy Tortoises
Wolf Spiders","Speed Demons
Eight Legged Freaks",Lunar,13.0,512,32,0.258,0.281,9,23,9665,5090,4575,15,12,49,54,27.8%,287.5,151.4,136.1,0.45,0.36,1.46,1.61,302.0,159.1,143.0,0.47,0.38,1.53,1.69,54,106,1.61,3.15,1.69,3.31
,,,Echonxt,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,12.0,198,12,0.525,0.583,7,5,3382,2120,1262,9,5,14,27,33.3%,260.2,163.1,97.1,0.69,0.38,1.08,2.08,281.8,176.7,105.2,0.75,0.42,1.17,2.25,32,30,2.46,2.31,2.67,2.50
,,,Jkillermiller,Rival,Hammerheads,Shark Attack,Lunar,10.7,458,33,0.327,0.303,10,23,8321,4430,3891,8,10,52,53,15.1%,276.7,147.3,129.4,0.27,0.33,1.73,1.76,252.2,134.2,117.9,0.24,0.30,1.58,1.61,52,83,1.73,2.76,1.58,2.52
,,,Rhys,Rival,Ruthless Racket,The Syndicate,Lunar,10.6,111,7,0.544,0.429,3,4,2294,1010,1284,4,1,9,11,36.4%,314.8,138.6,176.2,0.55,0.14,1.24,1.51,327.7,144.3,183.4,0.57,0.14,1.29,1.57,19,17,2.61,2.33,2.71,2.43
,,,Treedreams,Rival,Quads,The Quad Dynasty,Solar,7.6,174,12,0.328,0.417,5,7,3117,1710,1407,10,0,8,31,32.3%,272.9,149.7,123.2,0.88,0.00,0.70,2.71,259.8,142.5,117.3,0.83,0.00,0.67,2.58,23,36,2.01,3.15,1.92,3.00
,,,Jonezy,Rival,Hammerheads,Shark Attack,Lunar,-3.8,61,4,0.168,0.250,1,3,925,480,445,2,1,3,8,25.0%,231.0,119.9,111.1,0.50,0.25,0.75,2.00,231.3,120.0,111.3,0.50,0.25,0.75,2.00,6,16,1.50,4.00,1.50,4.00
,,,Norcho Rivers,Rival,Tardy Tortoises,Speed Demons,Lunar,-5.9,51,4,0.089,0.000,0,4,814,330,484,0,0,5,8,0.0%,243.1,98.6,144.6,0.00,0.00,1.49,2.39,203.5,82.5,121.0,0.00,0.00,1.25,2.00,2,10,0.60,2.99,0.50,2.50
,,,Lustlizard,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,-9.7,57,4,0.838,1.000,4,0,871,420,451,2,2,2,2,100.0%,232.8,112.2,120.5,0.53,0.53,0.53,0.53,217.8,105.0,112.8,0.50,0.50,0.50,0.50,14,5,3.74,1.34,3.50,1.25
,,,Markoyo,Rival,Mozza Marauders,Italian Battalion,Lunar,-10.1,15,1,0.000,0.000,0,1,279,110,169,0,0,2,1,0.0%,283.3,111.7,171.6,0.00,0.00,2.03,1.02,279.0,110.0,169.0,0.00,0.00,2.00,1.00,0,3,0.00,3.05,0.00,3.00
,,,Sir Acha,Rival,Ruthless Racket,The Syndicate,Lunar,-16.3,22,2,0.237,0.000,0,2,188,80,108,0,1,0,3,0.0%,130.2,55.4,74.8,0.00,0.69,0.00,2.08,94.0,40.0,54.0,0.00,0.50,0.00,1.50,3,6,2.08,4.15,1.50,3.00
,,,Tearlessgoose21,Rival,Lacuna,Event Horizon,Solar,-18.7,61,4,0.333,0.250,1,3,973,500,473,2,0,5,5,40.0%,243.0,124.8,118.1,0.50,0.00,1.25,1.25,243.3,125.0,118.3,0.50,0.00,1.25,1.25,7,11,1.75,2.75,1.75,2.75
,,,Sweetnlow120,Rival,Ruthless Racket,The Syndicate,Lunar,-36.9,15,1,0.000,0.000,0,1,156,20,136,0,0,0,2,0.0%,158.4,20.3,138.1,0.00,0.00,0.00,2.03,156.0,20.0,136.0,0.00,0.00,0.00,2.00,0,6,0.00,6.09,0.00,6.00
,,,Slowlow24,Prospect,Sparks,Electric Mayhem,Lunar,93.1,480,36,0.753,0.750,27,9,14590,9030,5560,49,23,37,113,43.4%,434.3,268.8,165.5,1.46,0.68,1.10,3.36,405.3,250.8,154.4,1.36,0.64,1.03,3.14,108,53,3.22,1.58,3.00,1.47
,,,Trav.,Prospect,Sparks,Electric Mayhem,Lunar,84.5,480,36,0.753,0.750,27,9,13261,8080,5181,37,33,36,93,39.8%,394.8,240.5,154.2,1.10,0.98,1.07,2.77,368.4,224.4,143.9,1.03,0.92,1.00,2.58,108,53,3.22,1.58,3.00,1.47
,,,Burger.101,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,77.6,730,52,0.658,0.654,34,18,20003,11130,8873,48,32,63,158,30.4%,391.5,217.9,173.7,0.94,0.63,1.23,3.09,384.7,214.0,170.6,0.92,0.62,1.21,3.04,135,88,2.64,1.72,2.60,1.69
,,,Voracious Star,Prospect,Detention Demons,Ghoul School,Solar,76.4,474,32,0.515,0.563,18,14,13492,7780,5712,35,19,48,93,37.6%,406.7,234.5,172.2,1.06,0.57,1.45,2.80,421.6,243.1,178.5,1.09,0.59,1.50,2.91,80,77,2.41,2.32,2.50,2.41
,,,Lazyz.,Prospect,Earth,The Elements,Solar,76.0,265,18,0.675,0.667,12,6,6877,4120,2757,20,14,17,57,35.1%,370.8,222.2,148.7,1.08,0.75,0.92,3.07,382.1,228.9,153.2,1.11,0.78,0.94,3.17,50,31,2.70,1.67,2.78,1.72
,,,Just 1 Jo,Prospect,Skeletons,The Monster Mash,Lunar,75.9,635,47,0.546,0.553,26,21,18089,9700,8389,42,16,65,145,29.0%,407.0,218.3,188.8,0.95,0.36,1.46,3.26,384.9,206.4,178.5,0.89,0.34,1.38,3.09,94,83,2.12,1.87,2.00,1.77
,,,Abeillonnaise,Prospect,Darkness,The Shadows,Solar,73.4,704,50,0.654,0.660,33,17,19309,11990,7319,62,23,62,154,40.3%,391.9,243.4,148.6,1.26,0.47,1.26,3.13,386.2,239.8,146.4,1.24,0.46,1.24,3.08,137,91,2.78,1.85,2.74,1.82
,,,Lustlizard,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,73.4,700,48,0.507,0.521,25,23,19294,11400,7894,49,30,73,135,36.3%,393.8,232.7,161.1,1.00,0.61,1.49,2.76,402.0,237.5,164.5,1.02,0.63,1.52,2.81,122,120,2.49,2.45,2.54,2.50
,,,Itzgarou.,Prospect,Prism Proteges,Art Club,Solar,71.1,434,31,0.435,0.355,11,20,12248,7140,5108,34,13,45,84,40.5%,403.3,235.1,168.2,1.12,0.43,1.48,2.77,395.1,230.3,164.8,1.10,0.42,1.45,2.71,66,78,2.17,2.57,2.13,2.52
,,,Citrus Stoned,Prospect,Envy,Seven Deadly Sins,Lunar,70.0,674,50,0.527,0.540,27,23,18460,10450,8010,49,25,61,125,39.2%,391.4,221.5,169.8,1.04,0.53,1.29,2.65,369.2,209.0,160.2,0.98,0.50,1.22,2.50,122,114,2.59,2.42,2.44,2.28
,,,Yogibear8003,Prospect,Gemini,The Nexus,Solar,69.8,445,31,0.484,0.484,15,16,11870,7000,4870,30,15,46,95,31.6%,381.1,224.8,156.4,0.96,0.48,1.48,3.05,382.9,225.8,157.1,0.97,0.48,1.48,3.06,72,75,2.31,2.41,2.32,2.42
,,,Subj3Ct_Teonligas,Prospect,Spaghetti Scouts,Italian Battalion,Lunar,69.6,741,52,0.647,0.673,35,17,18977,11600,7377,56,26,60,170,32.9%,365.9,223.7,142.3,1.08,0.50,1.16,3.28,364.9,223.1,141.9,1.08,0.50,1.15,3.27,138,93,2.66,1.79,2.65,1.79
,,,Ledtasso,Prospect,Spaghetti Scouts,Italian Battalion,Lunar,66.8,627,44,0.663,0.705,31,13,15510,8990,6520,46,27,35,129,35.7%,353.5,204.9,148.6,1.05,0.62,0.80,2.94,352.5,204.3,148.2,1.05,0.61,0.80,2.93,125,81,2.85,1.85,2.84,1.84
,,,Rosefanatic3615,Prospect,Whisk-y Business,The Bakery,Solar,66.5,798,52,0.603,0.615,32,20,19940,11370,8570,50,40,58,147,34.0%,357.0,203.6,153.5,0.90,0.72,1.04,2.63,383.5,218.7,164.8,0.96,0.77,1.12,2.83,154,118,2.76,2.11,2.96,2.27
,,,Chitoge,Prospect,Darkness,The Shadows,Solar,66.4,613,44,0.678,0.682,30,14,15715,9530,6185,42,28,56,113,37.2%,366.3,222.1,144.2,0.98,0.65,1.31,2.63,357.2,216.6,140.6,0.95,0.64,1.27,2.57,127,79,2.96,1.84,2.89,1.80
,,,Raisonbran,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,66.2,597,43,0.698,0.721,31,12,14429,8780,5649,40,31,41,118,33.9%,345.4,210.1,135.2,0.96,0.74,0.98,2.82,335.6,204.2,131.4,0.93,0.72,0.95,2.74,119,69,2.85,1.65,2.77,1.60
,,,Zippythegnome,Prospect,Barbarians,The Sovereign,Lunar,65.5,665,47,0.425,0.298,14,33,17750,9960,7790,47,20,60,126,37.3%,381.4,214.0,167.4,1.01,0.43,1.29,2.71,377.7,211.9,165.7,1.00,0.43,1.28,2.68,104,126,2.23,2.71,2.21,2.68
,,,Ary,Prospect,Sparks,Electric Mayhem,Lunar,64.1,101,8,0.383,0.375,3,5,2490,1520,970,4,6,13,17,23.5%,352.3,215.0,137.2,0.57,0.85,1.84,2.41,311.3,190.0,121.3,0.50,0.75,1.63,2.13,14,19,1.98,2.69,1.75,2.38
,,,Panda,Prospect,Envy,Seven Deadly Sins,Lunar,63.4,638,48,0.542,0.563,27,21,16098,9070,7028,46,23,42,122,37.7%,360.5,203.1,157.4,1.03,0.52,0.94,2.73,335.4,189.0,146.4,0.96,0.48,0.88,2.54,121,109,2.71,2.44,2.52,2.27
,,,Corydrav3N,Prospect,Undead,Destined,Solar,63.3,682,47,0.428,0.447,21,26,17974,10170,7804,48,18,63,132,36.4%,376.6,213.1,163.5,1.01,0.38,1.32,2.77,382.4,216.4,166.0,1.02,0.38,1.34,2.81,97,117,2.03,2.45,2.06,2.49
,,,Just Zainnoxonyt,Prospect,"Gemini
Detention Demons
Muenster Misfits","The Nexus
Ghoul School
Cheese Guild",Solar,63.3,454,32,0.579,0.594,19,13,12246,7260,4986,38,12,41,81,46.9%,385.4,228.5,156.9,1.20,0.38,1.29,2.55,382.7,226.9,155.8,1.19,0.38,1.28,2.53,88,72,2.77,2.27,2.75,2.25
,,,Financial Greed,Prospect,Darkness,The Shadows,Solar,61.3,506,37,0.707,0.703,26,11,12066,6560,5506,24,29,38,81,29.6%,340.7,185.2,155.5,0.68,0.82,1.07,2.29,326.1,177.3,148.8,0.65,0.78,1.03,2.19,107,61,3.02,1.72,2.89,1.65
,,,Techfour,Prospect,Bokrug,The Mythos,Lunar,60.4,650,47,0.554,0.574,27,20,15317,8660,6657,39,32,40,116,33.6%,336.7,190.4,146.3,0.86,0.70,0.88,2.55,325.9,184.3,141.6,0.83,0.68,0.85,2.47,126,110,2.77,2.42,2.68,2.34
,,,Jazzmagic.,Prospect,Bokrug,The Mythos,Lunar,60.1,584,40,0.462,0.475,19,21,15536,8520,7016,37,16,61,97,38.1%,380.1,208.5,171.7,0.91,0.39,1.49,2.37,388.4,213.0,175.4,0.93,0.40,1.53,2.43,102,112,2.50,2.74,2.55,2.80
,,,Vortex3524,Prospect,Gemini,The Nexus,Solar,60.0,688,48,0.517,0.521,25,23,16281,9310,6971,38,34,52,121,31.4%,338.1,193.4,144.8,0.79,0.71,1.08,2.51,339.2,194.0,145.2,0.79,0.71,1.08,2.52,117,112,2.43,2.33,2.44,2.33
,,,Quaza Gs,Prospect,Inert Anemones,Speed Demons,Lunar,59.6,748,52,0.444,0.462,24,28,18547,10270,8277,34,32,80,127,26.8%,354.3,196.2,158.1,0.65,0.61,1.53,2.43,356.7,197.5,159.2,0.65,0.62,1.54,2.44,107,124,2.04,2.37,2.06,2.38
,,,Cfbear8831,Prospect,Envy,Seven Deadly Sins,Lunar,59.4,368,27,0.487,0.556,15,12,8895,5030,3865,19,17,33,63,30.2%,345.4,195.3,150.1,0.74,0.66,1.28,2.45,329.4,186.3,143.1,0.70,0.63,1.22,2.33,58,60,2.25,2.33,2.15,2.22
,,,Schmeemeet,Prospect,Muenster Misfits,Cheese Guild,Solar,59.4,516,34,0.413,0.441,15,19,12633,7120,5513,22,18,60,102,21.6%,349.8,197.2,152.7,0.61,0.50,1.66,2.82,371.6,209.4,162.1,0.65,0.53,1.76,3.00,69,87,1.91,2.41,2.03,2.56
,,,Beanie_92,Prospect,"Whisk-y Business
Pepperoni Pizza","The Bakery
Fifty-Fifty Pizzeria",Solar,59.2,97,7,0.814,0.714,5,2,2272,1310,962,7,3,5,21,33.3%,334.7,193.0,141.7,1.03,0.44,0.74,3.09,324.6,187.1,137.4,1.00,0.43,0.71,3.00,17,6,2.50,0.88,2.43,0.86
,,,Braxxton,Prospect,Whisk-y Business,The Bakery,Solar,58.8,738,48,0.574,0.583,28,20,18274,11060,7214,52,25,65,136,38.2%,353.8,214.1,139.7,1.01,0.48,1.26,2.63,380.7,230.4,150.3,1.08,0.52,1.35,2.83,140,116,2.71,2.25,2.92,2.42
,,,Lxploitl,Prospect,Sperm Whales,Whale Defense,Solar,58.1,723,50,0.544,0.560,28,22,18128,10200,7928,45,22,66,130,34.6%,358.3,201.6,156.7,0.89,0.43,1.30,2.57,362.6,204.0,158.6,0.90,0.44,1.32,2.60,109,97,2.15,1.92,2.18,1.94
,,,Mickstery,Prospect,Whisk-y Business,The Bakery,Solar,58.1,637,41,0.653,0.683,28,13,14924,9000,5924,44,30,40,110,40.0%,334.8,201.9,132.9,0.99,0.67,0.90,2.47,364.0,219.5,144.5,1.07,0.73,0.98,2.68,130,87,2.92,1.95,3.17,2.12
,,,Tw Desty,Prospect,Muenster Misfits,Cheese Guild,Solar,56.8,663,45,0.489,0.467,21,24,15417,8160,7257,36,25,41,126,28.6%,332.3,175.9,156.4,0.78,0.54,0.88,2.72,342.6,181.3,161.3,0.80,0.56,0.91,2.80,100,103,2.16,2.22,2.22,2.29
,,,Alpha44,Prospect,"Inert Anemones
Skeletons
skeletons","Speed Demons
The Monster Mash
The Monster Mash",Lunar,55.8,336,24,0.621,0.667,16,8,7832,4480,3352,22,14,20,58,37.9%,333.1,190.5,142.5,0.94,0.60,0.85,2.47,326.3,186.7,139.7,0.92,0.58,0.83,2.42,67,49,2.85,2.08,2.79,2.04
,,,Yadicraft,Prospect,"Sparks
Prism Proteges","Electric Mayhem
Art Club",Lunar,55.4,381,28,0.716,0.750,21,7,9140,5140,4000,25,12,27,69,36.2%,342.8,192.8,150.0,0.94,0.45,1.01,2.59,326.4,183.6,142.9,0.89,0.43,0.96,2.46,89,50,3.34,1.88,3.18,1.79
,,,Shazampoof,Prospect,Earth,The Elements,Solar,54.7,780,51,0.605,0.569,29,22,17614,10460,7154,43,27,64,161,26.7%,322.7,191.6,131.1,0.79,0.49,1.17,2.95,345.4,205.1,140.3,0.84,0.53,1.25,3.16,124,93,2.27,1.70,2.43,1.82
,,,Stickisbad,Prospect,Blacktips,Shark Attack,Lunar,53.5,591,46,0.284,0.304,14,32,15025,8410,6615,29,17,75,91,31.9%,363.3,203.3,159.9,0.70,0.41,1.81,2.20,326.6,182.8,143.8,0.63,0.37,1.63,1.98,71,128,1.72,3.09,1.54,2.78
,,,Tokifyy,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,53.5,487,33,0.473,0.455,15,18,11227,6660,4567,33,22,30,76,43.4%,329.4,195.4,134.0,0.97,0.65,0.88,2.23,340.2,201.8,138.4,1.00,0.67,0.91,2.30,88,94,2.58,2.76,2.67,2.85
,,,Benjamen A,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,52.2,717,51,0.665,0.667,34,17,16607,9730,6877,43,24,59,128,33.6%,331.0,193.9,137.1,0.86,0.48,1.18,2.55,325.6,190.8,134.8,0.84,0.47,1.16,2.51,132,84,2.63,1.67,2.59,1.65
,,,Pokeninja77,Prospect,Inert Anemones,Speed Demons,Lunar,50.3,47,4,0.348,0.250,1,3,1181,650,531,2,2,6,5,40.0%,359.0,197.6,161.4,0.61,0.61,1.82,1.52,295.3,162.5,132.8,0.50,0.50,1.50,1.25,6,9,1.82,2.74,1.50,2.25
,,,Airguitar,Prospect,Spastics,The Quad Dynasty,Solar,50.2,742,50,0.353,0.340,17,33,17070,9380,7690,32,19,76,143,22.4%,328.7,180.6,148.1,0.62,0.37,1.46,2.75,341.4,187.6,153.8,0.64,0.38,1.52,2.86,84,126,1.62,2.43,1.68,2.52
,,,Xxdaddysherexx,Prospect,Sperm Whales,Whale Defense,Solar,50.2,706,48,0.544,0.563,27,21,16701,9160,7541,36,23,66,111,32.4%,338.0,185.4,152.6,0.73,0.47,1.34,2.25,347.9,190.8,157.1,0.75,0.48,1.38,2.31,108,96,2.19,1.94,2.25,2.00
,,,Shadic148,Prospect,"Skeletons
Sparks","The Monster Mash
Electric Mayhem",Lunar,49.2,409,28,0.455,0.464,13,15,9760,5700,4060,27,13,35,60,45.0%,341.0,199.1,141.8,0.94,0.45,1.22,2.10,348.6,203.6,145.0,0.96,0.46,1.25,2.14,66,74,2.31,2.59,2.36,2.64
,,,Trexreaper,Prospect,Earth,The Elements,Solar,48.9,641,42,0.593,0.571,24,18,13929,7850,6079,38,15,39,135,28.1%,310.5,175.0,135.5,0.85,0.33,0.87,3.01,331.6,186.9,144.7,0.90,0.36,0.93,3.21,98,76,2.18,1.69,2.33,1.81
,,,Kamikaze7200,Prospect,"Prism Proteges
Sparks","Art Club
Electric Mayhem",Solar,48.6,484,34,0.461,0.441,15,19,11761,6410,5351,27,11,48,76,35.5%,347.2,189.2,158.0,0.80,0.32,1.42,2.24,345.9,188.5,157.4,0.79,0.32,1.41,2.24,75,83,2.21,2.45,2.21,2.44
,,,Zcgentry,Prospect,Prism Proteges,Art Club,Solar,48.6,39,3,0.257,0.333,1,2,942,510,432,2,1,4,6,33.3%,345.1,186.9,158.3,0.73,0.37,1.47,2.20,314.0,170.0,144.0,0.67,0.33,1.33,2.00,4,8,1.47,2.93,1.33,2.67
,,,Sugar_Biscuit20,Prospect,Bokrug,The Mythos,Lunar,48.0,575,41,0.508,0.585,24,17,13054,7640,5414,33,23,47,84,39.3%,324.4,189.9,134.5,0.82,0.57,1.17,2.09,318.4,186.3,132.0,0.80,0.56,1.15,2.05,106,104,2.63,2.58,2.59,2.54
,,,Avex Inceptionz,Prospect,Spaghetti Scouts,Italian Battalion,Lunar,47.3,451,32,0.626,0.656,21,11,10000,5570,4430,21,19,37,67,31.3%,316.8,176.5,140.4,0.67,0.60,1.17,2.12,312.5,174.1,138.4,0.66,0.59,1.16,2.09,85,61,2.69,1.93,2.66,1.91
,,,Dom Tut,Prospect,Spastics,The Quad Dynasty,Solar,46.7,182,12,0.459,0.583,7,5,4139,2430,1709,11,6,15,28,39.3%,325.0,190.8,134.2,0.86,0.47,1.18,2.20,344.9,202.5,142.4,0.92,0.50,1.25,2.33,26,29,2.04,2.28,2.17,2.42
,,,Theman,Prospect,Blacktips,Shark Attack,Lunar,46.0,46,4,0.436,0.250,1,3,1035,380,655,1,1,3,8,12.5%,321.5,118.0,203.5,0.31,0.31,0.93,2.49,258.8,95.0,163.8,0.25,0.25,0.75,2.00,5,6,1.55,1.86,1.25,1.50
,,,Thatbugzbunny,Prospect,Inert Anemones,Speed Demons,Lunar,45.9,701,48,0.437,0.438,21,27,16199,8650,7549,38,16,58,115,33.0%,330.2,176.3,153.9,0.77,0.33,1.18,2.34,337.5,180.2,157.3,0.79,0.33,1.21,2.40,101,119,2.06,2.43,2.10,2.48
,,,Bev Ski,Prospect,Detention Demons,Ghoul School,Solar,45.6,66,4,0.195,0.000,0,4,1624,750,874,2,1,8,10,20.0%,351.6,162.4,189.2,0.43,0.22,1.73,2.17,406.0,187.5,218.5,0.50,0.25,2.00,2.50,6,15,1.30,3.25,1.50,3.75
,,,Ytrefusee,Prospect,Gemini,The Nexus,Solar,45.3,231,16,0.607,0.625,10,6,5207,3170,2037,13,9,22,32,40.6%,322.1,196.1,126.0,0.80,0.56,1.36,1.98,325.4,198.1,127.3,0.81,0.56,1.38,2.00,46,35,2.85,2.17,2.88,2.19
,,,Dascrappydoo,Prospect,Undead,Destined,Solar,44.2,618,43,0.368,0.395,17,26,13478,6820,6658,22,17,54,107,20.6%,311.6,157.7,153.9,0.51,0.39,1.25,2.47,313.4,158.6,154.8,0.51,0.40,1.26,2.49,74,106,1.71,2.45,1.72,2.47
,,,Youreviltwin,Prospect,Envy,Seven Deadly Sins,Lunar,44.0,411,31,0.516,0.484,15,16,8373,4430,3943,11,24,32,53,20.8%,291.1,154.0,137.1,0.38,0.83,1.11,1.84,270.1,142.9,127.2,0.35,0.77,1.03,1.71,74,71,2.57,2.47,2.39,2.29
,,,Insanefox05,Prospect,Spaghetti Scouts,Italian Battalion,Lunar,43.7,404,28,0.645,0.643,18,10,8996,5020,3976,15,15,44,57,26.3%,318.2,177.6,140.6,0.53,0.53,1.56,2.02,321.3,179.3,142.0,0.54,0.54,1.57,2.04,66,44,2.33,1.56,2.36,1.57
,,,Pandalicious32,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,43.2,578,41,0.455,0.512,21,20,12697,7290,5407,32,16,47,94,34.0%,313.9,180.2,133.7,0.79,0.40,1.16,2.32,309.7,177.8,131.9,0.78,0.39,1.15,2.29,100,112,2.47,2.77,2.44,2.73
,,,Effigy,Prospect,Undead,Destined,Solar,42.9,489,33,0.511,0.545,18,15,10612,5410,5202,22,13,35,81,27.2%,310.1,158.1,152.0,0.64,0.38,1.02,2.37,321.6,163.9,157.6,0.67,0.39,1.06,2.45,70,68,2.05,1.99,2.12,2.06
,,,Dino_Chick3N,Prospect,Prism Proteges,Art Club,Solar,42.1,637,45,0.478,0.467,21,24,13154,7630,5524,29,26,49,98,29.6%,295.1,171.2,123.9,0.65,0.58,1.10,2.20,292.3,169.6,122.8,0.64,0.58,1.09,2.18,105,111,2.36,2.49,2.33,2.47
,,,Shogun,Prospect,Earth,The Elements,Solar,41.6,639,41,0.626,0.585,24,17,12778,6630,6148,24,24,39,108,22.2%,285.7,148.3,137.5,0.54,0.54,0.87,2.42,311.7,161.7,150.0,0.59,0.59,0.95,2.63,102,72,2.28,1.61,2.49,1.76
,,,Deneyed,Prospect,Barbarians,The Sovereign,Lunar,41.0,577,42,0.406,0.262,11,31,11954,6430,5524,26,19,39,93,28.0%,296.0,159.2,136.8,0.64,0.47,0.97,2.30,284.6,153.1,131.5,0.62,0.45,0.93,2.21,89,113,2.20,2.80,2.12,2.69
,,,Jeezyhowyoudoin,Prospect,Sperm Whales,Whale Defense,Solar,40.7,583,41,0.523,0.537,22,19,14130,8020,6110,25,10,85,77,32.5%,346.3,196.6,149.8,0.61,0.25,2.08,1.89,344.6,195.6,149.0,0.61,0.24,2.07,1.88,85,80,2.08,1.96,2.07,1.95
,,,Odynastyo,Prospect,Darkness,The Shadows,Solar,39.6,324,22,0.523,0.545,12,10,6457,3300,3157,15,14,13,45,33.3%,284.8,145.5,139.2,0.66,0.62,0.57,1.98,293.5,150.0,143.5,0.68,0.64,0.59,2.05,51,48,2.25,2.12,2.32,2.18
,,,Countrywolfz,Prospect,"Skeletons
Prism Proteges","The Monster Mash
Art Club",Solar,39.5,171,12,0.413,0.417,5,7,3480,1810,1670,8,4,10,31,25.8%,290.8,151.2,139.5,0.67,0.33,0.84,2.59,290.0,150.8,139.2,0.67,0.33,0.83,2.58,23,29,1.92,2.42,1.92,2.42
,,,Mysticmax07,Prospect,Muenster Misfits,Cheese Guild,Solar,38.1,680,47,0.441,0.447,21,26,13235,7250,5985,29,23,41,115,25.2%,278.1,152.3,125.8,0.61,0.48,0.86,2.42,281.6,154.3,127.3,0.62,0.49,0.87,2.45,95,111,2.00,2.33,2.02,2.36
,,,R00K46,Prospect,Bokrug,The Mythos,Lunar,37.5,384,28,0.371,0.393,11,17,7463,4190,3273,22,14,14,59,37.3%,277.7,155.9,121.8,0.82,0.52,0.52,2.20,266.5,149.6,116.9,0.79,0.50,0.50,2.11,59,82,2.20,3.05,2.11,2.93
,,,Xernaut,Prospect,Detention Demons,Ghoul School,Solar,36.6,795,52,0.407,0.404,21,31,15673,9050,6623,34,27,61,125,27.2%,281.7,162.7,119.0,0.61,0.49,1.10,2.25,301.4,174.0,127.4,0.65,0.52,1.17,2.40,112,143,2.01,2.57,2.15,2.75
,,,Perk_At_Play,Prospect,Muenster Misfits,Cheese Guild,Solar,35.6,338,24,0.471,0.500,12,12,6649,3610,3039,15,13,20,46,32.6%,281.1,152.6,128.5,0.63,0.55,0.85,1.94,277.0,150.4,126.6,0.63,0.54,0.83,1.92,50,54,2.11,2.28,2.08,2.25
,,,Fox_Gt_400,Prospect,Sparks,Electric Mayhem,Lunar,35.2,84,6,0.350,0.167,1,5,2162,1140,1022,3,2,14,4,75.0%,367.8,193.9,173.8,0.51,0.34,2.38,0.68,360.3,190.0,170.3,0.50,0.33,2.33,0.67,13,19,2.21,3.23,2.17,3.17
,,,Novarchite,Prospect,Sparks,Electric Mayhem,Lunar,34.4,259,19,0.660,0.632,12,7,4917,2620,2297,11,8,14,42,26.2%,271.3,144.5,126.7,0.61,0.44,0.77,2.32,258.8,137.9,120.9,0.58,0.42,0.74,2.21,52,34,2.87,1.88,2.74,1.79
,,,Ghostzuri,Prospect,"Detention Demons
Prism Proteges","Ghoul School
Art Club",Solar,33.2,356,23,0.371,0.348,8,15,7385,3970,3415,10,12,39,42,23.8%,296.4,159.3,137.1,0.40,0.48,1.57,1.69,321.1,172.6,148.5,0.43,0.52,1.70,1.83,50,70,2.01,2.81,2.17,3.04
,,,Wolverine36535,Prospect,Spastics,The Quad Dynasty,Solar,31.0,425,31,0.343,0.323,10,21,8753,4280,4473,15,10,35,53,28.3%,294.3,143.9,150.4,0.50,0.34,1.18,1.78,282.4,138.1,144.3,0.48,0.32,1.13,1.71,48,74,1.61,2.49,1.55,2.39
,,,Meondisplay,Prospect,Skeletons,The Monster Mash,Lunar,30.6,491,36,0.466,0.472,17,19,9719,5120,4599,16,13,44,67,23.9%,282.8,149.0,133.8,0.47,0.38,1.28,1.95,270.0,142.2,127.8,0.44,0.36,1.22,1.86,62,68,1.80,1.98,1.72,1.89
,,,Draconium,Prospect,Spastics,The Quad Dynasty,Solar,30.4,736,50,0.363,0.360,18,32,14026,7420,6606,24,25,56,97,24.7%,272.3,144.1,128.3,0.47,0.49,1.09,1.88,280.5,148.4,132.1,0.48,0.50,1.12,1.94,86,125,1.67,2.43,1.72,2.50
,,,Array,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,30.3,109,7,0.434,0.286,2,5,2021,1000,1021,2,4,9,15,13.3%,264.9,131.1,133.8,0.26,0.52,1.18,1.97,288.7,142.9,145.9,0.29,0.57,1.29,2.14,16,19,2.10,2.49,2.29,2.71
,,,B1Scuit_Murder,Prospect,Gemini,The Nexus,Solar,30.3,233,16,0.406,0.500,8,8,4857,2510,2347,9,4,22,31,29.0%,297.9,153.9,143.9,0.55,0.25,1.35,1.90,303.6,156.9,146.7,0.56,0.25,1.38,1.94,32,41,1.96,2.51,2.00,2.56
,,,Drivingwebster,Prospect,Barbarians,The Sovereign,Lunar,27.3,666,47,0.409,0.298,14,33,11669,6540,5129,23,22,43,99,23.2%,250.4,140.3,110.0,0.49,0.47,0.92,2.12,248.3,139.1,109.1,0.49,0.47,0.91,2.11,103,130,2.21,2.79,2.19,2.77
