Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Challenger,,Fo Sh(Nizzlepls),"Paperboys
Limbo
Timber Wolves
Squalls
Shock
Helium
Killer Bees
Breadsticks
Isopods
Solar Flares
Void
Saturn
Chia Pets
Pawberry Pancakes
Guardians of the Galaxy
Toucans
Threshers
Flares
Schnauzers
Panda Bears
Aurora","8-Bit Brigade
Inferno
The Forest
Storm
Electric Mayhem
Group Zero
The Swarm
Fifty-Fifty Pizzeria
The Abyss
North American Soccar Club
The Shadows
Milky Way
As Seen on TV!
The Cat Cafe
The Comic Crusaders
The Jungle
Shark Attack
Fallout Shelter
Puppy Paradise
The Bear Den
The Cosmos",Solar,56.1,460.0,33.0,0.49,0.515,17.0,16.0,10753.0,5910.0,4843.0,25.0,17.0,34.0,86.0,29.10%,329.4,181.0,148.4,0.77,0.52,1.04,2.63,325.8,179.1,146.8,0.76,0.52,1.03,2.61,73.0,75.0,2.24,2.3,2.21,2.27
Challenger,RSC003755,Dm,"Penne Patrol
Aurora
Threshers
Isopods
Guardians of the Galaxy
Breadsticks
Paperboys
Smooth Mint
Panda Bears
Saturn
Helium
Solar Flares
Arctic Foxes
flares
Squalls
Toucans
Triceratops","Italian Battalion
The Cosmos
Shark Attack
The Abyss
The Comic Crusaders
Fifty-Fifty Pizzeria
8-Bit Brigade
Minty Fresh
The Bear Den
Milky Way
Group Zero
North American Soccar Club
Polar Vortex
Fallout Shelter
Storm
The Jungle
Dino Park",Lunar,56.1,310.0,23.0,0.516,0.522,12.0,11.0,7491.0,3920.0,3571.0,14.0,8.0,32.0,52.0,26.90%,340.5,178.2,162.3,0.64,0.36,1.45,2.36,325.7,170.4,155.3,0.61,0.35,1.39,2.26,48.0,46.0,2.18,2.09,2.09,2.0
Challenger,RSC002074,Yoloǃ,"Squalls
Metal
Killer Bees
Flares
Penne Patrol
Pawberry Pancakes
Chimps
Shock
Arctic Foxes
Void
Saturn
Guardians of the Galaxy
Paperboys
Aurora
Threshers
Glide
Breadsticks
Panda Bears
Isopods","Storm
The Elements
The Swarm
Fallout Shelter
Italian Battalion
The Cat Cafe
Planet of the Apes
Electric Mayhem
Polar Vortex
The Shadows
Milky Way
The Comic Crusaders
8-Bit Brigade
The Cosmos
Shark Attack
The Soundtrack
Fifty-Fifty Pizzeria
The Bear Den
The Abyss",Lunar,55.9,404.0,30.0,0.538,0.533,16.0,14.0,9527.0,5140.0,4387.0,23.0,14.0,28.0,74.0,31.10%,332.3,179.3,153.0,0.8,0.49,0.98,2.58,317.6,171.3,146.2,0.77,0.47,0.93,2.47,63.0,57.0,2.2,1.99,2.1,1.9
Challenger,RSC003898,Brink,"Killer Bees
Timber Wolves
Arctic Foxes
Chimps
Breadsticks
Threshers
Schnauzers
Triceratops
Smooth Mint
Metal
Glide
Destroyah
Saturn
Flares
Void","The Swarm
The Forest
Polar Vortex
Planet of the Apes
Fifty-Fifty Pizzeria
Shark Attack
Puppy Paradise
Dino Park
Minty Fresh
The Elements
The Soundtrack
Kaiju
Milky Way
Fallout Shelter
The Shadows",Lunar,55.8,308.0,22.0,0.508,0.5,11.0,11.0,7341.0,4130.0,3211.0,13.0,12.0,35.0,48.0,27.10%,335.9,189.0,146.9,0.59,0.55,1.6,2.2,333.7,187.7,146.0,0.59,0.55,1.59,2.18,46.0,45.0,2.1,2.06,2.09,2.05
Challenger,RSC000128,Tylurr,"Flares
Glide
Penne Patrol
Paperboys
Saturn","Fallout Shelter
The Soundtrack
Italian Battalion
8-Bit Brigade
Milky Way",Lunar,55.7,77.0,6.0,0.356,0.5,3.0,3.0,1930.0,1110.0,820.0,4.0,2.0,10.0,11.0,36.40%,353.2,203.1,150.1,0.73,0.37,1.83,2.01,321.7,185.0,136.7,0.67,0.33,1.67,1.83,11.0,16.0,2.01,2.93,1.83,2.67
Challenger,RSC000394,Darf01,"Flares
Triceratops
Killer Bees","Fallout Shelter
Dino Park
The Swarm",Solar,55.5,49.0,3.0,0.674,0.667,2.0,1.0,1103.0,780.0,323.0,5.0,2.0,1.0,13.0,38.50%,317.2,224.3,92.9,1.44,0.58,0.29,3.74,367.7,260.0,107.7,1.67,0.67,0.33,4.33,11.0,7.0,3.16,2.01,3.67,2.33
Challenger,RSC004079,Toxic,"Hephaestus
Destroyah
Kraits
Saturn
Paperboys
Shock","Olympus
Kaiju
The Serpents
Milky Way
8-Bit Brigade
Electric Mayhem",Lunar,55.1,94.0,7.0,0.455,0.429,3.0,4.0,2327.0,1430.0,897.0,8.0,2.0,7.0,18.0,44.40%,348.8,214.4,134.5,1.2,0.3,1.05,2.7,332.4,204.3,128.1,1.14,0.29,1.0,2.57,17.0,19.0,2.55,2.85,2.43,2.71
Challenger,RSC002706,Zarthon77,"Isopods
Triceratops
Schnauzers
Glide
Toucans
Killer Bees
Helium
Panda Bears
Arctic Foxes
Chimps
Guardians of the Galaxy
Spartans
Shock
Destroyah
Saturn
Smooth Mint
Solar Flares","The Abyss
Dino Park
Puppy Paradise
The Soundtrack
The Jungle
The Swarm
Group Zero
The Bear Den
Polar Vortex
Planet of the Apes
The Comic Crusaders
The Sovereign
Electric Mayhem
Kaiju
Milky Way
Minty Fresh
North American Soccar Club",Lunar,53.9,484.0,33.0,0.575,0.545,18.0,15.0,11331.0,6810.0,4521.0,28.0,19.0,44.0,86.0,32.60%,329.9,198.3,131.6,0.82,0.55,1.28,2.5,343.4,206.4,137.0,0.85,0.58,1.33,2.61,91.0,75.0,2.65,2.18,2.76,2.27
Challenger,RSC003347,Goodneighbor,"Hephaestus
Glide
Killer Bees
Breadsticks
Void
Paperboys","Olympus
The Soundtrack
The Swarm
Fifty-Fifty Pizzeria
The Shadows
8-Bit Brigade",Lunar,53.8,96.0,7.0,0.676,0.714,5.0,2.0,2113.0,1070.0,1043.0,2.0,7.0,8.0,12.0,16.70%,310.2,157.1,153.1,0.29,1.03,1.17,1.76,301.9,152.9,149.0,0.29,1.0,1.14,1.71,15.0,9.0,2.2,1.32,2.14,1.29
Challenger,RSC003411,Levibullrush,"Toucans
Chia Pets
Chimps
Threshers
Schnauzers
Glide
Helium
Destroyah
Hephaestus
Void
Spartans
Metal
Triceratops
Smooth Mint
Aurora
Killer Bees
Pawberry Pancakes
Kraits
Arctic Foxes
Squalls
Guardians of the Galaxy
Shock
Panda Bears","The Jungle
As Seen on TV!
Planet of the Apes
Shark Attack
Puppy Paradise
The Soundtrack
Group Zero
Kaiju
Olympus
The Shadows
The Sovereign
The Elements
Dino Park
Minty Fresh
The Cosmos
The Swarm
The Cat Cafe
The Serpents
Polar Vortex
Storm
The Comic Crusaders
Electric Mayhem
The Bear Den",Lunar,53.6,427.0,30.0,0.559,0.5,15.0,15.0,9830.0,5400.0,4430.0,22.0,15.0,33.0,80.0,27.50%,324.4,178.2,146.2,0.73,0.5,1.09,2.64,327.7,180.0,147.7,0.73,0.5,1.1,2.67,69.0,59.0,2.28,1.95,2.3,1.97
Challenger,RSC002357,Bieles,"Limbo
Metal
Chimps
Breadsticks
Killer Bees
Toucans
Solar Flares
Arctic Foxes
Pawberry Pancakes
Squalls
Void
Timber Wolves
Penne Patrol
Triceratops
Kraits
Helium
Chia Pets
Hephaestus
Isopods
Destroyah
Shock","Inferno
The Elements
Planet of the Apes
Fifty-Fifty Pizzeria
The Swarm
The Jungle
North American Soccar Club
Polar Vortex
The Cat Cafe
Storm
The Shadows
The Forest
Italian Battalion
Dino Park
The Serpents
Group Zero
As Seen on TV!
Olympus
The Abyss
Kaiju
Electric Mayhem",Solar,53.5,531.0,37.0,0.477,0.459,17.0,20.0,12213.0,6600.0,5613.0,27.0,18.0,40.0,100.0,27.00%,324.1,175.1,149.0,0.72,0.48,1.06,2.65,330.1,178.4,151.7,0.73,0.49,1.08,2.7,81.0,86.0,2.15,2.28,2.19,2.32
Challenger,RSC000211,Marq,"Paperboys
Panda Bears
Destroyah
Toucans
Timber Wolves
Hephaestus
Flares
Metal
Aurora
Squalls
Arctic Foxes
Chimps
Limbo
Triceratops
Guardians of the Galaxy
Smooth Mint
Spartans
Glide
Helium
Killer Bees
Shock
Pawberry Pancakes
Penne Patrol
Threshers","8-Bit Brigade
The Bear Den
Kaiju
The Jungle
The Forest
Olympus
Fallout Shelter
The Elements
The Cosmos
Storm
Polar Vortex
Planet of the Apes
Inferno
Dino Park
The Comic Crusaders
Minty Fresh
The Sovereign
The Soundtrack
Group Zero
The Swarm
Electric Mayhem
The Cat Cafe
Italian Battalion
Shark Attack",Lunar,53.0,471.0,34.0,0.454,0.471,16.0,18.0,11148.0,6390.0,4758.0,31.0,18.0,32.0,79.0,39.20%,333.5,191.2,142.3,0.93,0.54,0.96,2.36,327.9,187.9,139.9,0.91,0.53,0.94,2.32,81.0,91.0,2.42,2.72,2.38,2.68
Challenger,RSC000417,Twoslot,"Solar Flares
Squalls
Metal
Timber Wolves
Flares
Penne Patrol
Pawberry Pancakes
Limbo
Shock
Arctic Foxes
Void
Saturn
Destroyah
Breadsticks
Paperboys
Aurora
Spartans
Glide
Chimps
Panda Bears
Isopods","North American Soccar Club
Storm
The Elements
The Forest
Fallout Shelter
Italian Battalion
The Cat Cafe
Inferno
Electric Mayhem
Polar Vortex
The Shadows
Milky Way
Kaiju
Fifty-Fifty Pizzeria
8-Bit Brigade
The Cosmos
The Sovereign
The Soundtrack
Planet of the Apes
The Bear Den
The Abyss",Lunar,52.9,514.0,37.0,0.551,0.568,21.0,16.0,11943.0,7110.0,4833.0,34.0,17.0,37.0,101.0,33.70%,327.4,194.9,132.5,0.93,0.47,1.01,2.77,322.8,192.2,130.6,0.92,0.46,1.0,2.73,88.0,77.0,2.41,2.11,2.38,2.08
Challenger,RSC000331,Turtle_Supreme,"Destroyah
Isopods
Metal
Panda Bears
Timber Wolves
Chimps
Squalls
Penne Patrol
Pawberry Pancakes
Void
Spartans
Shock
Paperboys
Kraits
Guardians of the Galaxy
Aurora
Glide
Threshers","Kaiju
The Abyss
The Elements
The Bear Den
The Forest
Planet of the Apes
Storm
Italian Battalion
The Cat Cafe
The Shadows
The Sovereign
Electric Mayhem
8-Bit Brigade
The Serpents
The Comic Crusaders
The Cosmos
The Soundtrack
Shark Attack",Lunar,52.8,368.0,28.0,0.493,0.5,14.0,14.0,8490.0,4530.0,3960.0,17.0,11.0,32.0,68.0,25.00%,325.1,173.5,151.6,0.65,0.42,1.23,2.6,303.2,161.8,141.4,0.61,0.39,1.14,2.43,55.0,56.0,2.11,2.14,1.96,2.0
Challenger,RSC000347,Chris.,"Pawberry Pancakes
Penne Patrol
Killer Bees
Hephaestus
Panda Bears
Aurora
Toucans
Void
Chimps
Chia Pets
Glide
Squalls
Helium
Schnauzers
Kraits
Paperboys
Breadsticks
Spartans
Flares
Solar Flares
Threshers
Triceratops
Destroyah
Saturn","The Cat Cafe
Italian Battalion
The Swarm
Olympus
The Bear Den
The Cosmos
The Jungle
The Shadows
Planet of the Apes
As Seen on TV!
The Soundtrack
Storm
Group Zero
Puppy Paradise
The Serpents
8-Bit Brigade
Fifty-Fifty Pizzeria
The Sovereign
Fallout Shelter
North American Soccar Club
Shark Attack
Dino Park
Kaiju
Milky Way",Lunar,52.7,519.0,37.0,0.524,0.486,18.0,19.0,12186.0,7120.0,5066.0,26.0,21.0,53.0,82.0,31.70%,330.9,193.3,137.5,0.71,0.57,1.44,2.23,329.4,192.4,136.9,0.7,0.57,1.43,2.22,82.0,77.0,2.23,2.09,2.22,2.08
Challenger,RSC002546,Wolffse,"Destroyah
Limbo
Smooth Mint
Helium
Paperboys
Guardians of the Galaxy
Pawberry Pancakes
Hephaestus
Threshers
Killer Bees
Panda Bears
Chimps
Metal
Spartans
Shock
Void
Aurora
Schnauzers
Saturn","Kaiju
Inferno
Minty Fresh
Group Zero
8-Bit Brigade
The Comic Crusaders
The Cat Cafe
Olympus
Shark Attack
The Swarm
The Bear Den
Planet of the Apes
The Elements
The Sovereign
Electric Mayhem
The Shadows
The Cosmos
Puppy Paradise
Milky Way",Lunar,52.3,480.0,35.0,0.569,0.543,19.0,16.0,10813.0,6010.0,4803.0,21.0,23.0,39.0,81.0,25.90%,317.4,176.4,141.0,0.62,0.68,1.14,2.38,308.9,171.7,137.2,0.6,0.66,1.11,2.31,85.0,71.0,2.5,2.08,2.43,2.03
Challenger,RSC003498,Merioch,"Pawberry Pancakes
Paperboys
Guardians of the Galaxy
Triceratops
Toucans
Kraits","The Cat Cafe
8-Bit Brigade
The Comic Crusaders
Dino Park
The Jungle
The Serpents",Lunar,52.1,107.0,7.0,0.646,0.714,5.0,2.0,2720.0,1790.0,930.0,9.0,1.0,13.0,19.0,47.40%,358.2,235.7,122.5,1.19,0.13,1.71,2.5,388.6,255.7,132.9,1.29,0.14,1.86,2.71,18.0,12.0,2.37,1.58,2.57,1.71
Challenger,RSC004259,Disrxpect.,"Paperboys
Hephaestus
Arctic Foxes
Smooth Mint
Kraits
Panda Bears
Solar Flares
Glide
Squalls
Flares
Metal
Guardians of the Galaxy
Chia Pets
Penne Patrol
Destroyah
Helium
Void
Shock","8-Bit Brigade
Olympus
Polar Vortex
Minty Fresh
The Serpents
The Bear Den
North American Soccar Club
The Soundtrack
Storm
Fallout Shelter
The Elements
The Comic Crusaders
As Seen on TV!
Italian Battalion
Kaiju
Group Zero
The Shadows
Electric Mayhem",Lunar,52.0,338.0,23.0,0.428,0.304,7.0,16.0,7912.0,4490.0,3422.0,19.0,11.0,29.0,59.0,32.20%,329.9,187.2,142.7,0.79,0.46,1.21,2.46,344.0,195.2,148.8,0.83,0.48,1.26,2.57,48.0,58.0,2.0,2.42,2.09,2.52
Challenger,RSC002543,Tyty.,"Threshers
Shock
Breadsticks
Arctic Foxes
Penne Patrol
Destroyah
Pawberry Pancakes
Helium
Saturn
Spartans
Metal
Killer Bees
Panda Bears
Schnauzers
Chimps","Shark Attack
Electric Mayhem
Fifty-Fifty Pizzeria
Polar Vortex
Italian Battalion
Kaiju
The Cat Cafe
Group Zero
Milky Way
The Sovereign
The Elements
The Swarm
The Bear Den
Puppy Paradise
Planet of the Apes",Lunar,51.6,246.0,18.0,0.599,0.611,11.0,7.0,5451.0,3120.0,2331.0,13.0,14.0,14.0,42.0,31.00%,312.2,178.7,133.5,0.74,0.8,0.8,2.41,302.8,173.3,129.5,0.72,0.78,0.78,2.33,49.0,38.0,2.81,2.18,2.72,2.11
Challenger,RSC004405,Datdude0623,"Paperboys
Helium
Glide
Limbo
Guardians of the Galaxy
Toucans
Arctic Foxes
Squalls
Chimps
Solar Flares
Destroyah
Saturn
Triceratops
Kraits
Aurora
Chia Pets
Panda Bears
Spartans
Isopods
Breadsticks","8-Bit Brigade
Group Zero
The Soundtrack
Inferno
The Comic Crusaders
The Jungle
Polar Vortex
Storm
Planet of the Apes
North American Soccar Club
Kaiju
Milky Way
Dino Park
The Serpents
The Cosmos
As Seen on TV!
The Bear Den
The Sovereign
The Abyss
Fifty-Fifty Pizzeria",Lunar,51.4,367.0,26.0,0.506,0.5,13.0,13.0,8536.0,4630.0,3906.0,17.0,16.0,32.0,53.0,32.10%,327.7,177.8,150.0,0.65,0.61,1.23,2.03,328.3,178.1,150.2,0.65,0.62,1.23,2.04,62.0,61.0,2.38,2.34,2.38,2.35
Challenger,RSC004309,Lightning,"Flares
Triceratops
Pawberry Pancakes
Killer Bees
Solar Flares
Limbo","Fallout Shelter
Dino Park
The Cat Cafe
The Swarm
North American Soccar Club
Inferno",Solar,51.3,96.0,7.0,0.658,0.714,5.0,2.0,2353.0,1310.0,1043.0,5.0,1.0,12.0,16.0,31.30%,345.4,192.3,153.1,0.73,0.15,1.76,2.35,336.1,187.1,149.0,0.71,0.14,1.71,2.29,17.0,11.0,2.5,1.61,2.43,1.57
Challenger,RSC000773,Sicey,"Smooth Mint
Destroyah
Kraits
Shock
Paperboys
Saturn","Minty Fresh
Kaiju
The Serpents
Electric Mayhem
8-Bit Brigade
Milky Way",Lunar,50.8,94.0,7.0,0.41,0.286,2.0,5.0,2078.0,1290.0,788.0,5.0,4.0,8.0,19.0,26.30%,311.5,193.4,118.1,0.75,0.6,1.2,2.85,296.9,184.3,112.6,0.71,0.57,1.14,2.71,16.0,20.0,2.4,3.0,2.29,2.86
Challenger,RSC004025,Lui Chubb Chubb,"Glide
Aurora
Hephaestus
Saturn
Spartans
Flares
Chia Pets
Guardians of the Galaxy
Killer Bees
Paperboys
Helium","The Soundtrack
The Cosmos
Olympus
Milky Way
The Sovereign
Fallout Shelter
As Seen on TV!
The Comic Crusaders
The Swarm
8-Bit Brigade
Group Zero",Solar,50.5,191.0,15.0,0.451,0.533,8.0,7.0,4445.0,2290.0,2155.0,11.0,5.0,12.0,34.0,32.40%,327.9,168.9,159.0,0.81,0.37,0.89,2.51,296.3,152.7,143.7,0.73,0.33,0.8,2.27,30.0,34.0,2.21,2.51,2.0,2.27
Challenger,RSC003424,Fryder,"Isopods
Triceratops
Schnauzers
Chimps
Chia Pets
Helium
Destroyah
Aurora
Panda Bears
Killer Bees
Kraits
Smooth Mint
Threshers
Toucans
Squalls","The Abyss
Dino Park
Puppy Paradise
Planet of the Apes
As Seen on TV!
Group Zero
Kaiju
The Cosmos
The Bear Den
The Swarm
The Serpents
Minty Fresh
Shark Attack
The Jungle
Storm",Solar,50.5,376.0,27.0,0.471,0.481,13.0,14.0,8798.0,4910.0,3888.0,22.0,8.0,32.0,71.0,31.00%,329.7,184.0,145.7,0.82,0.3,1.2,2.66,325.9,181.9,144.0,0.81,0.3,1.19,2.63,48.0,52.0,1.8,1.95,1.78,1.93
Challenger,RSC004283,Tragic Event,"Killer Bees
Void
Solar Flares
Saturn
Spartans
Triceratops
Guardians of the Galaxy
Smooth Mint
Breadsticks
Paperboys
Threshers
Panda Bears
Kraits
Arctic Foxes
Helium
Flares
Toucans
Metal
Pawberry Pancakes","The Swarm
The Shadows
North American Soccar Club
Milky Way
The Sovereign
Dino Park
The Comic Crusaders
Minty Fresh
Fifty-Fifty Pizzeria
8-Bit Brigade
Shark Attack
The Bear Den
The Serpents
Polar Vortex
Group Zero
Fallout Shelter
The Jungle
The Elements
The Cat Cafe",Solar,50.3,391.0,25.0,0.554,0.6,15.0,10.0,9425.0,5310.0,4115.0,22.0,9.0,41.0,61.0,36.10%,339.7,191.4,148.3,0.79,0.32,1.48,2.2,377.0,212.4,164.6,0.88,0.36,1.64,2.44,59.0,51.0,2.13,1.84,2.36,2.04
Challenger,RSC004192,Spurilly,"Guardians of the Galaxy
Penne Patrol
Aurora
Panda Bears
Spartans
Saturn
Glide
Squalls
Helium
Void
Kraits
Killer Bees
Threshers
Breadsticks
Shock
Flares
Solar Flares
Paperboys
Triceratops
Destroyah
Toucans","The Comic Crusaders
Italian Battalion
The Cosmos
The Bear Den
The Sovereign
Milky Way
The Soundtrack
Storm
Group Zero
The Shadows
The Serpents
The Swarm
Shark Attack
Fifty-Fifty Pizzeria
Electric Mayhem
Fallout Shelter
North American Soccar Club
8-Bit Brigade
Dino Park
Kaiju
The Jungle",Solar,49.9,488.0,35.0,0.455,0.457,16.0,19.0,11327.0,6620.0,4707.0,26.0,19.0,46.0,77.0,33.80%,327.1,191.2,135.9,0.75,0.55,1.33,2.22,323.6,189.1,134.5,0.74,0.54,1.31,2.2,73.0,82.0,2.11,2.37,2.09,2.34
Challenger,RSC002704,Astrosknot,"Guardians of the Galaxy
Spartans
Pawberry Pancakes
Triceratops
Limbo
Glide
Arctic Foxes
Metal
Helium
Timber Wolves
Panda Bears
Squalls
Penne Patrol
Killer Bees
Paperboys
Saturn
Void
Destroyah
Kraits
Smooth Mint
Solar Flares","The Comic Crusaders
The Sovereign
The Cat Cafe
Dino Park
Inferno
The Soundtrack
Polar Vortex
The Elements
Group Zero
The Forest
The Bear Den
Storm
Italian Battalion
The Swarm
8-Bit Brigade
Milky Way
The Shadows
Kaiju
The Serpents
Minty Fresh
North American Soccar Club",Lunar,49.5,502.0,34.0,0.587,0.647,22.0,12.0,11415.0,6760.0,4655.0,31.0,22.0,34.0,86.0,36.00%,320.4,189.8,130.7,0.87,0.62,0.95,2.41,335.7,198.8,136.9,0.91,0.65,1.0,2.53,94.0,75.0,2.64,2.11,2.76,2.21
Challenger,RSC001768,Moldypbj,"Spartans
Chia Pets
Destroyah
Solar Flares
Toucans
Smooth Mint
Hephaestus
Isopods
Schnauzers
Glide
Shock
Pawberry Pancakes
Penne Patrol
Paperboys","The Sovereign
As Seen on TV!
Kaiju
North American Soccar Club
The Jungle
Minty Fresh
Olympus
The Abyss
Puppy Paradise
The Soundtrack
Electric Mayhem
The Cat Cafe
Italian Battalion
8-Bit Brigade",Solar,48.8,214.0,15.0,0.44,0.467,7.0,8.0,5096.0,3000.0,2096.0,14.0,3.0,21.0,40.0,35.00%,335.6,197.5,138.0,0.92,0.2,1.38,2.63,339.7,200.0,139.7,0.93,0.2,1.4,2.67,29.0,34.0,1.91,2.24,1.93,2.27
Challenger,RSC000499,Johkev,"Glide
Toucans
Shock
Paperboys
Destroyah
Timber Wolves","The Soundtrack
The Jungle
Electric Mayhem
8-Bit Brigade
Kaiju
The Forest",Solar,48.8,74.0,6.0,0.467,0.5,3.0,3.0,1845.0,1110.0,735.0,5.0,1.0,9.0,11.0,45.50%,351.3,211.4,140.0,0.95,0.19,1.71,2.09,307.5,185.0,122.5,0.83,0.17,1.5,1.83,11.0,12.0,2.09,2.29,1.83,2.0
Challenger,RSC003040,Chung,"Pawberry Pancakes
Shock
Killer Bees
Kraits
Metal
Spartans
Hephaestus
Saturn
Limbo
Penne Patrol
Aurora
Squalls
Toucans
Paperboys
Destroyah
Panda Bears
Triceratops
flares
Void
Timber Wolves
Smooth Mint
Threshers
Helium","The Cat Cafe
Electric Mayhem
The Swarm
The Serpents
The Elements
The Sovereign
Olympus
Milky Way
Inferno
Italian Battalion
The Cosmos
Storm
The Jungle
8-Bit Brigade
Kaiju
The Bear Den
Dino Park
Fallout Shelter
The Shadows
The Forest
Minty Fresh
Shark Attack
Group Zero",Solar,48.4,453.0,32.0,0.609,0.594,19.0,13.0,9972.0,5850.0,4122.0,22.0,21.0,36.0,80.0,27.50%,310.2,182.0,128.2,0.68,0.65,1.12,2.49,311.6,182.8,128.8,0.69,0.66,1.13,2.5,84.0,63.0,2.61,1.96,2.63,1.97
Challenger,RSC000133,Sadmello,"Destroyah
Arctic Foxes
Smooth Mint
Saturn
Helium
Shock
Paperboys
Timber Wolves
Pawberry Pancakes
Hephaestus
Spartans
Threshers
Limbo
Killer Bees
Panda Bears
Toucans
Chimps
Metal
Breadsticks
Guardians of the Galaxy
Void
Aurora
Schnauzers
Kraits","Kaiju
Polar Vortex
Minty Fresh
Milky Way
Group Zero
Electric Mayhem
8-Bit Brigade
The Forest
The Cat Cafe
Olympus
The Sovereign
Shark Attack
Inferno
The Swarm
The Bear Den
The Jungle
Planet of the Apes
The Elements
Fifty-Fifty Pizzeria
The Comic Crusaders
The Shadows
The Cosmos
Puppy Paradise
The Serpents",Lunar,48.1,551.0,40.0,0.533,0.575,23.0,17.0,12683.0,7210.0,5473.0,37.0,21.0,31.0,91.0,40.70%,324.4,184.4,140.0,0.95,0.54,0.79,2.33,317.1,180.3,136.8,0.93,0.53,0.78,2.28,98.0,90.0,2.51,2.3,2.45,2.25
Challenger,RSC001820,Youreviltwin,"Destroyah
Spartans
Shock
Kraits
Metal
Limbo
Triceratops
Toucans
Chia Pets","Kaiju
The Sovereign
Electric Mayhem
The Serpents
The Elements
Inferno
Dino Park
The Jungle
As Seen on TV!",Lunar,47.4,129.0,9.0,0.579,0.778,7.0,2.0,2775.0,1640.0,1135.0,7.0,4.0,9.0,29.0,24.10%,303.1,179.1,124.0,0.76,0.44,0.98,3.17,308.3,182.2,126.1,0.78,0.44,1.0,3.22,21.0,17.0,2.29,1.86,2.33,1.89
Challenger,RSC001724,Sweetnlow120,"Pawberry Pancakes
Metal
Squalls","The Cat Cafe
The Elements
Storm",Solar,47.4,53.0,3.0,0.413,0.333,1.0,2.0,1108.0,660.0,448.0,1.0,2.0,7.0,11.0,9.10%,294.6,175.5,119.1,0.27,0.53,1.86,2.92,369.3,220.0,149.3,0.33,0.67,2.33,3.67,8.0,10.0,2.13,2.66,2.67,3.33
Challenger,RSC002763,Houdini,"Guardians of the Galaxy
Saturn
Shock
Schnauzers
Breadsticks
Chia Pets
Squalls
Glide
Hephaestus
Isopods
Threshers
Penne Patrol
Toucans
Limbo
Killer Bees
Triceratops
Void
Paperboys
Destroyah
Smooth Mint
Helium
Timber Wolves
Metal
Pawberry Pancakes","The Comic Crusaders
Milky Way
Electric Mayhem
Puppy Paradise
Fifty-Fifty Pizzeria
As Seen on TV!
Storm
The Soundtrack
Olympus
The Abyss
Shark Attack
Italian Battalion
The Jungle
Inferno
The Swarm
Dino Park
The Shadows
8-Bit Brigade
Kaiju
Minty Fresh
Group Zero
The Forest
The Elements
The Cat Cafe",Solar,47.3,447.0,34.0,0.418,0.412,14.0,20.0,10182.0,5370.0,4812.0,20.0,19.0,36.0,62.0,32.30%,321.0,169.3,151.7,0.63,0.6,1.13,1.95,299.5,157.9,141.5,0.59,0.56,1.06,1.82,75.0,92.0,2.36,2.9,2.21,2.71
Challenger,RSC001955,Witha ^~^,"Limbo
Helium
Smooth Mint
Panda Bears
Isopods
Chimps
Killer Bees
Shock
Void
Saturn
Hephaestus
Pawberry Pancakes
Arctic Foxes
Paperboys","Inferno
Group Zero
Minty Fresh
The Bear Den
The Abyss
Planet of the Apes
The Swarm
Electric Mayhem
The Shadows
Milky Way
Olympus
The Cat Cafe
Polar Vortex
8-Bit Brigade",Lunar,47.0,309.0,22.0,0.558,0.591,13.0,9.0,6974.0,3850.0,3124.0,15.0,14.0,24.0,45.0,33.30%,318.0,175.6,142.5,0.68,0.64,1.09,2.05,317.0,175.0,142.0,0.68,0.64,1.09,2.05,59.0,51.0,2.69,2.33,2.68,2.32
Challenger,RSC001984,Cazzuto,"Panda Bears
Timber Wolves
Kraits
Metal
Guardians of the Galaxy
Saturn
Aurora
Squalls
Arctic Foxes
Destroyah
Pawberry Pancakes
Threshers
Triceratops
Limbo
Void
Smooth Mint
Paperboys
Helium
Flares
Chimps
Solar Flares","The Bear Den
The Forest
The Serpents
The Elements
The Comic Crusaders
Milky Way
The Cosmos
Storm
Polar Vortex
Kaiju
The Cat Cafe
Shark Attack
Dino Park
Inferno
The Shadows
Minty Fresh
8-Bit Brigade
Group Zero
Fallout Shelter
Planet of the Apes
North American Soccar Club",Lunar,46.5,552.0,39.0,0.525,0.564,22.0,17.0,12680.0,6750.0,5930.0,33.0,14.0,36.0,95.0,34.70%,323.7,172.3,151.4,0.84,0.36,0.92,2.43,325.1,173.1,152.1,0.85,0.36,0.92,2.44,99.0,93.0,2.53,2.37,2.54,2.38
