Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Prospect,RSC008121,Flyder,Turbulence,Remove Before Flight,N/A,N/A,78.17,615,43,14.30,0.475,0.395,17,26,9,16530,9500,7030,39,27,63,110,0.355,384.43,220.94,163.49,0.91,0.63,1.47,2.56,384.42,220.93,163.49,0.91,0.63,1.47,2.56,89,108,2.07,2.51,2.07,2.51
Prospect,RSC000989,Piky Life88,Earth,The Elements,N/A,N/A,38.99,471,32,14.72,0.550,0.688,22,10,7,8553,4780,3773,19,20,23,73,0.260,259.73,145.15,114.57,0.58,0.61,0.70,2.22,267.28,149.38,117.91,0.59,0.63,0.72,2.28,87,61,2.64,1.85,2.72,1.91
Prospect,RSC006369,nate,Earth,The Elements,N/A,N/A,81.24,678,44,15.41,0.552,0.705,31,13,9,17738,10620,7118,48,33,57,132,0.364,374.19,224.03,150.16,1.01,0.70,1.20,2.78,403.14,241.36,161.77,1.09,0.75,1.30,3.00,138,93,2.91,1.96,3.14,2.11
Prospect,RSC007153,Wash3y,Earth,The Elements,N/A,N/A,73.11,871,58,15.02,0.553,0.724,42,16,12,22148,12950,9198,61,37,68,160,0.381,363.69,212.65,151.04,1.00,0.61,1.12,2.63,381.86,223.28,158.59,1.05,0.64,1.17,2.76,179,116,2.94,1.90,3.09,2.00
Prospect,RSC006016,pacman,1-800-Gambler,Never Lucky,N/A,N/A,52.99,756,54,14.00,0.475,0.463,25,29,10,17184,9890,7294,47,23,56,124,0.379,325.10,187.11,137.99,0.89,0.44,1.06,2.35,318.22,183.15,135.07,0.87,0.43,1.04,2.30,108,132,2.04,2.50,2.00,2.44
Prospect,RSC001619,Rob,1-800-Gambler,Never Lucky,N/A,N/A,38.92,309,21,14.71,0.456,0.381,8,13,2,6174,3400,2774,9,10,31,45,0.200,285.78,157.38,128.40,0.42,0.46,1.43,2.08,294.00,161.90,132.10,0.43,0.48,1.48,2.14,41,54,1.90,2.50,1.95,2.57
Prospect,RSC005550,Shraggaholic,1-800-Gambler,Never Lucky,N/A,N/A,43.14,800,55,14.55,0.484,0.473,26,29,4,16860,8590,8270,31,26,60,119,0.261,301.43,153.58,147.85,0.55,0.46,1.07,2.13,306.55,156.18,150.36,0.56,0.47,1.09,2.16,116,132,2.07,2.36,2.11,2.40
Prospect,RSC007520,Blitzzzzz.,Tanuki,The Shrine,N/A,N/A,39.70,478,36,13.28,0.444,0.306,11,25,6,10205,5140,5065,25,10,28,74,0.338,305.35,153.80,151.56,0.75,0.30,0.84,2.21,283.47,142.78,140.69,0.69,0.28,0.78,2.06,62,93,1.86,2.78,1.72,2.58
Prospect,RSC007538,FattyMcChef04,Tanuki,The Shrine,N/A,N/A,20.29,355,27,13.15,0.404,0.259,7,20,2,6673,3370,3303,10,7,33,37,0.270,268.85,135.78,133.08,0.40,0.28,1.33,1.49,247.15,124.81,122.33,0.37,0.26,1.22,1.37,49,90,1.97,3.63,1.81,3.33
Prospect,RSC005870,Evil twin,Tanuki,The Shrine,N/A,N/A,27.12,545,40,13.63,0.449,0.300,12,28,2,10630,5260,5370,17,14,45,61,0.279,278.97,138.04,140.93,0.45,0.37,1.18,1.60,265.75,131.50,134.25,0.43,0.35,1.13,1.53,75,109,1.97,2.86,1.88,2.73
Prospect,RSC003223,AZoroARK,Hawaiian Pizza,Fifty-Fifty Pizzeria,N/A,N/A,65.63,818,57,14.35,0.549,0.702,40,17,9,18971,10910,8061,43,46,61,126,0.341,331.71,190.76,140.95,0.75,0.80,1.07,2.20,332.82,191.40,141.42,0.75,0.81,1.07,2.21,175,118,3.06,2.06,3.07,2.07
Prospect,RSC007395,Sіnja,Hawaiian Pizza,Fifty-Fifty Pizzeria,N/A,N/A,92.71,861,60,14.35,0.545,0.683,41,19,15,23352,14090,9262,75,42,49,204,0.368,387.92,234.06,153.86,1.25,0.70,0.81,3.39,389.20,234.83,154.37,1.25,0.70,0.82,3.40,183,127,3.04,2.11,3.05,2.12
Prospect,RSC007102,tepochtli_13,Hawaiian Pizza,Fifty-Fifty Pizzeria,N/A,N/A,74.96,861,60,14.35,0.545,0.683,41,19,13,21663,12970,8693,62,43,62,152,0.408,359.86,215.45,144.41,1.03,0.71,1.03,2.52,361.05,216.17,144.88,1.03,0.72,1.03,2.53,183,127,3.04,2.11,3.05,2.12
Prospect,RSC006758,El Booger Sugar,Principales,The Sovereign,N/A,N/A,76.46,790,54,14.63,0.527,0.593,32,22,11,20152,11270,8882,50,39,57,147,0.340,364.85,204.04,160.81,0.91,0.71,1.03,2.66,373.19,208.70,164.48,0.93,0.72,1.06,2.72,139,112,2.52,2.03,2.57,2.07
Prospect,RSC005714,T_i_m_o_g,Principales,The Sovereign,N/A,N/A,38.28,475,30,15.83,0.537,0.600,18,12,4,10117,5500,4617,23,11,40,65,0.354,304.63,165.61,139.02,0.69,0.33,1.20,1.96,337.23,183.33,153.90,0.77,0.37,1.33,2.17,83,64,2.50,1.93,2.77,2.13
Prospect,RSC002040,Scomps,Principales,The Sovereign,N/A,N/A,93.84,676,47,14.38,0.529,0.596,28,19,16,20192,11460,8732,52,30,68,136,0.382,427.22,242.47,184.75,1.10,0.63,1.44,2.88,429.62,243.83,185.79,1.11,0.64,1.45,2.89,123,98,2.60,2.07,2.62,2.09
Prospect,RSC006461,Cynical89,Honey Badgers,Safari,N/A,N/A,44.55,655,46,14.24,0.483,0.435,20,26,7,13633,7470,6163,29,20,50,107,0.271,297.69,163.12,134.58,0.63,0.44,1.09,2.34,296.37,162.39,133.98,0.63,0.43,1.09,2.33,101,115,2.21,2.51,2.20,2.50
Prospect,RSC003737,MeOnDisplay,Honey Badgers,Safari,N/A,N/A,53.63,648,43,15.07,0.475,0.372,16,27,8,15028,7890,7138,30,21,56,104,0.288,331.70,174.15,157.55,0.66,0.46,1.24,2.30,349.49,183.49,166.00,0.70,0.49,1.30,2.42,89,108,1.96,2.38,2.07,2.51
Prospect,RSC005759,XerNaut,Honey Badgers,Safari,N/A,N/A,51.17,774,50,15.48,0.484,0.420,21,29,4,16639,9630,7009,47,26,46,133,0.353,307.47,177.95,129.52,0.87,0.48,0.85,2.46,332.78,192.60,140.18,0.94,0.52,0.92,2.66,123,139,2.27,2.57,2.46,2.78
Prospect,RSC008218,Korrello,Trippy Hippies,Vibe Tribe,N/A,N/A,57.09,652,44,14.82,0.465,0.318,14,30,9,15375,8920,6455,36,21,64,107,0.336,337.28,195.68,141.60,0.79,0.46,1.40,2.35,349.43,202.73,146.70,0.82,0.48,1.45,2.43,96,125,2.11,2.74,2.18,2.84
Prospect,RSC008110,IrishHawk27,Trippy Hippies,Vibe Tribe,N/A,N/A,45.59,832,56,14.86,0.453,0.268,15,41,6,18013,9510,8503,34,26,71,126,0.270,309.66,163.48,146.17,0.58,0.45,1.22,2.17,321.66,169.82,151.84,0.61,0.46,1.27,2.25,112,164,1.93,2.82,2.00,2.93
Prospect,RSC008162,ThatHomieGage,"Trippy Hippies
Poppy","Vibe Tribe
Flower Road","N/A
N/A","N/A
N/A",68.04,606,42,14.43,0.555,0.643,27,15,12,15825,9100,6725,38,19,66,105,0.362,373.50,214.78,158.72,0.90,0.45,1.56,2.48,376.79,216.67,160.12,0.90,0.45,1.57,2.50,110,72,2.60,1.70,2.62,1.71
Prospect,RSC005252,MysticMax07,"Skeletons
Poppy
Emus","The Monster Mash
Flower Road
Flightless Fowl","N/A
N/A
N/A","N/A
N/A
N/A",51.08,171,11,15.55,0.416,0.545,6,5,3,3889,2290,1599,7,6,21,24,0.292,325.28,191.54,133.74,0.59,0.50,1.76,2.01,353.55,208.18,145.36,0.64,0.55,1.91,2.18,22,34,1.84,2.84,2.00,3.09
Prospect,RSC006262,Illusionchaos,Skeletons,The Monster Mash,N/A,N/A,72.38,870,60,14.50,0.539,0.683,41,19,16,21547,12380,9167,60,31,59,188,0.319,354.23,203.53,150.70,0.99,0.51,0.97,3.09,359.12,206.33,152.78,1.00,0.52,0.98,3.13,157,113,2.58,1.86,2.62,1.88
Prospect,RSC006966,Pivot97,Skeletons,The Monster Mash,N/A,N/A,71.39,705,50,14.10,0.549,0.720,36,14,12,17800,10400,7400,48,25,59,140,0.343,361.12,210.99,150.13,0.97,0.51,1.20,2.84,356.00,208.00,148.00,0.96,0.50,1.18,2.80,134,91,2.72,1.85,2.68,1.82
Prospect,RSC006256,Heimfari,Horizon Highball,5 O'clock Nowhere,N/A,N/A,29.07,556,39,14.26,0.447,0.359,14,25,8,10354,5990,4364,22,16,46,69,0.319,266.35,154.09,112.26,0.57,0.41,1.18,1.77,265.49,153.59,111.90,0.56,0.41,1.18,1.77,77,113,1.98,2.91,1.97,2.90
Prospect,RSC004012,kgfan3,Horizon Highball,5 O'clock Nowhere,N/A,N/A,45.13,835,58,14.40,0.465,0.379,22,36,6,18414,10170,8244,42,23,72,122,0.344,315.41,174.20,141.21,0.72,0.39,1.23,2.09,317.48,175.34,142.14,0.72,0.40,1.24,2.10,120,160,2.06,2.74,2.07,2.76
Prospect,RSC008188,SludgeMixFuzz,Horizon Highball,5 O'clock Nowhere,N/A,N/A,45.12,810,56,14.46,0.468,0.411,23,33,10,17200,9340,7860,42,24,53,129,0.326,303.71,164.92,138.79,0.74,0.42,0.94,2.28,307.14,166.79,140.36,0.75,0.43,0.95,2.30,118,153,2.08,2.70,2.11,2.73
Prospect,RSC006650,lostperson,Emus,Flightless Fowl,N/A,N/A,66.99,817,56,14.59,0.542,0.661,37,19,14,20192,12090,8102,57,29,69,149,0.383,353.49,211.65,141.84,1.00,0.51,1.21,2.61,360.57,215.89,144.68,1.02,0.52,1.23,2.66,153,108,2.68,1.89,2.73,1.93
Prospect,RSC007885,Larkspur,Emus,Flightless Fowl,N/A,N/A,86.22,755,52,14.52,0.556,0.654,34,18,12,19350,11690,7660,49,40,62,169,0.290,366.57,221.46,145.11,0.93,0.76,1.17,3.20,372.12,224.81,147.31,0.94,0.77,1.19,3.25,146,93,2.77,1.76,2.81,1.79
Prospect,RSC007537,yoshawatt,Emus,Flightless Fowl,N/A,N/A,61.56,743,51,14.57,0.535,0.608,31,20,6,16564,9700,6864,47,28,42,150,0.313,318.86,186.72,132.13,0.90,0.54,0.81,2.89,324.78,190.20,134.59,0.92,0.55,0.82,2.94,135,102,2.60,1.96,2.65,2.00
Prospect,RSC003536,Charlemagne,Regents,Monarchy,N/A,N/A,100.37,730,56,13.04,0.518,0.571,32,24,21,21940,12580,9360,60,35,64,163,0.368,429.87,246.48,183.39,1.18,0.69,1.25,3.19,391.79,224.64,167.14,1.07,0.63,1.14,2.91,134,116,2.63,2.27,2.39,2.07
Prospect,RSC001262,droogin01,"Regents
Turbulence","Monarchy
Remove Before Flight","N/A
N/A","N/A
N/A",39.11,728,53,13.74,0.494,0.491,26,27,7,15105,7580,7525,28,25,52,93,0.301,296.76,148.92,147.84,0.55,0.49,1.02,1.83,285.00,143.02,141.98,0.53,0.47,0.98,1.75,114,120,2.24,2.36,2.15,2.26
Prospect,RSC004902,cuse42,Regents,Monarchy,N/A,N/A,41.75,791,60,13.18,0.504,0.533,32,28,6,15909,8510,7399,38,27,43,121,0.314,287.66,153.88,133.79,0.69,0.49,0.78,2.19,265.15,141.83,123.32,0.63,0.45,0.72,2.02,135,131,2.44,2.37,2.25,2.18
Prospect,RSC007271,xNerdyGamer,"Tic Tacs
Trippy Hippies
Principales
1-800-Gambler","Minty Fresh
Vibe Tribe
The Sovereign
Never Lucky","N/A
N/A
N/A
N/A","N/A
N/A
N/A
N/A",86.07,293,21,13.95,0.497,0.476,10,11,4,7884,4420,3464,15,18,30,52,0.288,384.86,215.76,169.09,0.73,0.88,1.46,2.54,375.43,210.48,164.95,0.71,0.86,1.43,2.48,52,53,2.54,2.59,2.48,2.52
Prospect,RSC006416,StaRazor,"Tic Tacs
Honey Badgers","Minty Fresh
Safari","N/A
N/A","N/A
N/A",68.46,635,44,14.43,0.496,0.500,22,22,10,16377,9450,6927,45,20,56,115,0.391,368.88,212.85,156.02,1.01,0.45,1.26,2.59,372.20,214.77,157.43,1.02,0.45,1.27,2.61,105,108,2.37,2.43,2.39,2.45
Prospect,RSC001820,YourEvilTwin,Tic Tacs,Minty Fresh,N/A,N/A,36.99,597,43,13.88,0.477,0.395,17,26,2,12035,6130,5905,26,18,36,83,0.313,288.33,146.86,141.47,0.62,0.43,0.86,1.99,279.88,142.56,137.33,0.60,0.42,0.84,1.93,89,106,2.13,2.54,2.07,2.47
Prospect,RSC007464,MoonKnight2,Honey Badgers,Safari,N/A,N/A,27.22,523,33,15.85,0.471,0.455,15,18,2,9244,5120,4124,20,15,33,72,0.278,252.80,140.02,112.78,0.55,0.41,0.90,1.97,280.12,155.15,124.97,0.61,0.45,1.00,2.18,75,92,2.05,2.52,2.27,2.79
Prospect,RSC003153,Theman,"Poppy
Tic Tacs
Principales","Flower Road
Minty Fresh
The Sovereign","N/A
N/A
N/A","N/A
N/A
N/A",51.01,284,20,14.20,0.490,0.450,9,11,2,6178,3280,2898,12,10,22,48,0.250,311.13,165.19,145.95,0.60,0.50,1.11,2.42,308.90,164.00,144.90,0.60,0.50,1.10,2.40,49,52,2.47,2.62,2.45,2.60
Prospect,RSC005884,Zachthebull36,1-800-Gambler,Never Lucky,N/A,N/A,53.04,591,41,14.41,0.468,0.390,16,25,7,13339,7180,6159,30,18,45,103,0.291,322.82,173.76,149.05,0.73,0.44,1.09,2.49,325.34,175.12,150.22,0.73,0.44,1.10,2.51,81,103,1.96,2.49,1.98,2.51
Prospect,RSC008140,RCG_T1_Sm0kes00,Tic Tacs,Minty Fresh,N/A,N/A,41.32,15,1,15.00,0.719,1.000,1,0,0,341,180,161,0,0,3,3,0.000,325.15,171.63,153.52,0.00,0.00,2.86,2.86,341.00,180.00,161.00,0.00,0.00,3.00,3.00,2,1,1.91,0.95,2.00,1.00
Prospect,RSC002796,Carno,Skeletons,The Monster Mash,N/A,N/A,51.02,759,53,14.32,0.541,0.679,36,17,9,15786,9170,6616,42,29,44,132,0.318,297.47,172.80,124.67,0.79,0.55,0.83,2.49,297.85,173.02,124.83,0.79,0.55,0.83,2.49,138,99,2.60,1.87,2.60,1.87
Prospect,RSC005909,YadiCraft,"Earth
Poppy
Principales
Tic Tacs
Skeletons","The Elements
Flower Road
The Sovereign
Minty Fresh
The Monster Mash","N/A
N/A
N/A
N/A
N/A","N/A
N/A
N/A
N/A
N/A",53.72,249,17,14.65,0.545,0.647,11,6,5,5832,3030,2802,8,12,27,28,0.286,334.99,174.05,160.95,0.46,0.69,1.55,1.61,343.06,178.24,164.82,0.47,0.71,1.59,1.65,37,28,2.13,1.61,2.18,1.65
Prospect,RSC008196,SHLDrip,Tanuki,The Shrine,N/A,N/A,89.59,671,49,13.69,0.457,0.327,16,33,8,20098,10660,9438,40,27,80,131,0.305,428.40,227.22,201.18,0.85,0.58,1.71,2.79,410.16,217.55,192.61,0.82,0.55,1.63,2.67,93,130,1.98,2.77,1.90,2.65
Prospect,RSC007630,Grey,Horizon Highball,5 O'clock Nowhere,N/A,N/A,47.42,130,8,16.25,0.456,0.375,3,5,1,2958,1480,1478,3,6,15,13,0.231,325.44,162.83,162.61,0.33,0.66,1.65,1.43,369.75,185.00,184.75,0.38,0.75,1.88,1.63,17,21,1.87,2.31,2.13,2.63
Prospect,RSC007515,superstrikzz,Principales,The Sovereign,N/A,N/A,45.39,575,41,14.02,0.516,0.561,23,18,5,13160,6750,6410,25,15,54,80,0.313,327.35,167.90,159.44,0.62,0.37,1.34,1.99,320.98,164.63,156.34,0.61,0.37,1.32,1.95,95,84,2.36,2.09,2.32,2.05
Prospect,RSC003335,xEaglex20x,Earth,The Elements,N/A,N/A,70.55,668,42,15.90,0.563,0.738,31,11,14,16257,10260,5997,53,26,47,131,0.405,348.08,219.68,128.40,1.13,0.56,1.01,2.80,387.07,244.29,142.79,1.26,0.62,1.12,3.12,139,87,2.98,1.86,3.31,2.07
Prospect,RSC008106,M0USE_1,Turbulence,Remove Before Flight,N/A,N/A,43.60,257,20,12.85,0.414,0.250,5,15,3,6056,2930,3126,6,6,34,33,0.182,337.03,163.06,173.97,0.33,0.33,1.89,1.84,302.80,146.50,156.30,0.30,0.30,1.70,1.65,30,51,1.67,2.84,1.50,2.55
Prospect,RSC008125,Fritzen,Regents,Monarchy,N/A,N/A,-1.22,16,1,16.00,0.000,0.000,0,1,0,200,80,120,0,0,1,3,0.000,178.78,71.51,107.27,0.00,0.00,0.89,2.68,200.00,80.00,120.00,0.00,0.00,1.00,3.00,0,5,0.00,4.47,0.00,5.00
Prospect,RSC004509,tazlien,Tic Tacs,Minty Fresh,N/A,N/A,65.96,450,34,13.24,0.494,0.412,14,20,6,10773,5840,4933,23,17,36,89,0.258,342.41,185.62,156.79,0.73,0.54,1.14,2.83,316.85,171.76,145.09,0.68,0.50,1.06,2.62,71,74,2.26,2.35,2.09,2.18
Prospect,RSC008147,CrucialUrchin,"Tic Tacs
Regents
Turbulence","Minty Fresh
Monarchy
Remove Before Flight","N/A
N/A
N/A","N/A
N/A
N/A",24.59,435,29,15.00,0.423,0.310,9,20,2,8138,4280,3858,9,15,45,38,0.237,267.58,140.73,126.85,0.30,0.49,1.48,1.25,280.62,147.59,133.03,0.31,0.52,1.55,1.31,50,85,1.64,2.79,1.72,2.93
Prospect,RSC006919,rinny_b0y,Poppy,Flower Road,N/A,N/A,40.53,154,11,14.00,0.531,0.545,6,5,0,2726,1550,1176,3,9,12,20,0.150,253.18,143.96,109.22,0.28,0.84,1.11,1.86,247.82,140.91,106.91,0.27,0.82,1.09,1.82,27,23,2.51,2.14,2.45,2.09
Prospect,RSC008153,Tyson_WA,Trippy Hippies,Vibe Tribe,N/A,N/A,11.84,462,32,14.44,0.404,0.156,5,27,0,7894,3960,3934,14,8,34,46,0.304,244.38,122.59,121.79,0.43,0.25,1.05,1.42,246.69,123.75,122.94,0.44,0.25,1.06,1.44,54,105,1.67,3.25,1.69,3.28
Prospect,RSC000086,Stale Popcorn,Skeletons,The Monster Mash,N/A,N/A,11.45,156,10,15.60,0.509,0.500,5,5,0,2197,1120,1077,3,4,8,22,0.136,201.43,102.69,98.74,0.28,0.37,0.73,2.02,219.70,112.00,107.70,0.30,0.40,0.80,2.20,23,22,2.11,2.02,2.30,2.20
Prospect,RSC006381,YERP_YERP02,Emus,Flightless Fowl,N/A,N/A,38.97,283,18,15.72,0.517,0.611,11,7,1,5090,2930,2160,10,16,16,33,0.303,257.25,148.08,109.17,0.51,0.81,0.81,1.67,282.78,162.78,120.00,0.56,0.89,0.89,1.83,54,49,2.73,2.48,3.00,2.72
Prospect,RSC008176,xLunarWolfx108,"Horizon Highball
Tic Tacs","5 O'clock Nowhere
Minty Fresh","N/A
N/A","N/A
N/A",54.30,351,27,13.00,0.469,0.333,9,18,2,8255,4650,3605,24,7,25,65,0.369,336.38,189.48,146.90,0.98,0.29,1.02,2.65,305.74,172.22,133.52,0.89,0.26,0.93,2.41,54,66,2.20,2.69,2.00,2.44
Prospect,RSC008187,Tonini08,"Trippy Hippies
Tanuki","Vibe Tribe
The Shrine","N/A
N/A","N/A
N/A",48.61,88,6,14.67,0.275,0.167,1,5,1,1985,1080,905,4,1,9,18,0.222,322.62,175.53,147.09,0.65,0.16,1.46,2.93,330.83,180.00,150.83,0.67,0.17,1.50,3.00,6,18,0.98,2.93,1.00,3.00
Prospect,RSC006880,Kenjicat17,Tanuki,The Shrine,N/A,N/A,-52.51,10,1,10.00,0.140,0.000,0,1,0,80,0,80,0,0,0,0,0.000,114.42,0.00,114.42,0.00,0.00,0.00,0.00,80.00,0.00,80.00,0.00,0.00,0.00,0.00,1,3,1.43,4.29,1.00,3.00
Prospect,RSC001765,Trios,Trippy Hippies,Vibe Tribe,N/A,N/A,19.98,159,11,14.45,0.325,0.091,1,10,0,2707,1540,1167,5,4,13,19,0.263,243.51,138.53,104.98,0.45,0.36,1.17,1.71,246.09,140.00,106.09,0.45,0.36,1.18,1.73,16,40,1.44,3.60,1.45,3.64
Prospect,RSC008193,RL Camaro,Tic Tacs,Minty Fresh,N/A,N/A,108.54,11,1,11.00,0.146,0.000,0,1,0,323,170,153,0,1,2,2,0.000,419.98,221.04,198.94,0.00,1.30,2.60,2.60,323.00,170.00,153.00,0.00,1.00,2.00,2.00,1,3,1.30,3.90,1.00,3.00
Prospect,RSC006487,KorusRay,Tic Tacs,Minty Fresh,N/A,N/A,41.02,211,16,13.19,0.435,0.250,4,12,1,4876,2570,2306,14,2,15,32,0.438,330.52,174.21,156.31,0.95,0.14,1.02,2.17,304.75,160.63,144.13,0.88,0.13,0.94,2.00,29,42,1.97,2.85,1.81,2.63
Prospect,RSC004879,DefNotMongo.,Tanuki,The Shrine,N/A,N/A,37.71,332,24,13.83,0.429,0.292,7,17,3,6752,3830,2922,16,12,25,38,0.421,290.88,165.00,125.88,0.69,0.52,1.08,1.64,281.33,159.58,121.75,0.67,0.50,1.04,1.58,49,76,2.11,3.27,2.04,3.17
Prospect,RSC007955,JonathanVanDyk,Hawaiian Pizza,Fifty-Fifty Pizzeria,N/A,N/A,25.84,43,3,14.33,0.465,0.333,1,2,0,955,450,505,3,0,2,5,0.600,317.65,149.68,167.97,1.00,0.00,0.67,1.66,318.33,150.00,168.33,1.00,0.00,0.67,1.67,8,9,2.66,2.99,2.67,3.00
Prospect,RSC006422,HuggingThor,Tic Tacs,Minty Fresh,N/A,N/A,10.35,58,4,14.50,0.447,0.250,1,3,0,869,430,439,2,1,2,8,0.250,214.29,106.04,108.26,0.49,0.25,0.49,1.97,217.25,107.50,109.75,0.50,0.25,0.50,2.00,9,11,2.22,2.71,2.25,2.75
Prospect,RSC008111,Shadow_11Bravo,Turbulence,Remove Before Flight,N/A,N/A,61.44,226,15,15.07,0.500,0.400,6,9,2,5320,2990,2330,10,9,23,39,0.256,336.68,189.23,147.46,0.63,0.57,1.46,2.47,354.67,199.33,155.33,0.67,0.60,1.53,2.60,35,35,2.22,2.22,2.33,2.33
Prospect,RSC008245,j_durv,Horizon Highball,5 O'clock Nowhere,N/A,N/A,17.34,85,6,14.17,0.329,0.167,1,5,1,1687,710,977,3,0,6,11,0.273,283.87,119.47,164.40,0.50,0.00,1.01,1.85,281.17,118.33,162.83,0.50,0.00,1.00,1.83,10,21,1.68,3.53,1.67,3.50
Amateur,RSC008216,oBlueyRL,Bombers,Remove Before Flight,Lunar,Lunar Ocean,84.88,651,48,13.56,0.543,0.604,29,19,16,19520,11630,7890,62,22,54,163,0.380,390.60,232.72,157.88,1.24,0.44,1.08,3.26,406.67,242.29,164.38,1.29,0.46,1.13,3.40,123,87,2.46,1.74,2.56,1.81
Amateur,RSC008130,BeardedFrodo1,Bombers,Remove Before Flight,Lunar,Lunar Ocean,51.04,750,56,13.39,0.537,0.589,33,23,9,17318,9310,8008,40,20,64,111,0.360,300.79,161.70,139.09,0.69,0.35,1.11,1.93,309.25,166.25,143.00,0.71,0.36,1.14,1.98,142,104,2.47,1.81,2.54,1.86
Amateur,RSC007513,Russ,"Bombers
Winter Fresh","Remove Before Flight
Minty Fresh","Lunar
Solar","Lunar Ocean
Solar Ember",35.52,650,49,13.27,0.482,0.367,18,31,1,12105,6150,5955,23,16,45,80,0.288,242.60,123.25,119.34,0.46,0.32,0.90,1.60,247.04,125.51,121.53,0.47,0.33,0.92,1.63,101,117,2.02,2.34,2.06,2.39
Amateur,RSC006919,rinny_b0y,"Amaranth
Surprise","Flower Road
The Elements","Lunar
Solar","Lunar Ember
Solar Ember",70.01,127,8,15.88,0.625,0.875,7,1,3,2933,1760,1173,9,5,6,31,0.290,300.84,180.53,120.32,0.92,0.51,0.62,3.18,366.63,220.00,146.63,1.13,0.63,0.75,3.88,26,14,2.67,1.44,3.25,1.75
Amateur,RSC008237,SardonicOx,Amaranth,Flower Road,Lunar,Lunar Ember,102.44,660,48,13.75,0.581,0.813,39,9,32,22710,13980,8730,78,23,61,198,0.394,448.23,275.93,172.31,1.54,0.45,1.20,3.91,473.13,291.25,181.88,1.63,0.48,1.27,4.13,150,79,2.96,1.56,3.13,1.65
Amateur,RSC005925,Emily26210,Amaranth,Flower Road,Lunar,Lunar Ember,48.50,552,40,13.80,0.578,0.750,30,10,1,10032,5890,4142,28,23,23,79,0.354,236.74,139.00,97.75,0.66,0.54,0.54,1.86,250.80,147.25,103.55,0.70,0.58,0.58,1.98,130,73,3.07,1.72,3.25,1.83
Amateur,RSC008131,chrisofspades,Winter Fresh,Minty Fresh,Solar,Solar Ember,54.69,675,54,12.50,0.471,0.389,21,33,7,14772,8270,6502,31,25,58,102,0.304,285.08,159.60,125.48,0.60,0.48,1.12,1.97,273.56,153.15,120.41,0.57,0.46,1.07,1.89,109,138,2.10,2.66,2.02,2.56
Amateur,RSC007621,Classy-God57,"Winter Fresh
Bombers
Surprise","Minty Fresh
Remove Before Flight
The Elements","Solar
Lunar
Solar","Solar Ember
Lunar Ocean
Solar Ember",61.33,536,42,12.76,0.488,0.548,23,19,8,12645,7040,5605,32,20,39,89,0.360,307.32,171.10,136.22,0.78,0.49,0.95,2.16,301.07,167.62,133.45,0.76,0.48,0.93,2.12,96,105,2.33,2.55,2.29,2.50
Amateur,RSC007468,im_link42,Winter Fresh,Minty Fresh,Solar,Solar Ember,69.74,627,49,12.80,0.477,0.408,20,29,9,16425,9290,7135,52,21,36,124,0.419,341.25,193.01,148.24,1.08,0.44,0.75,2.58,335.20,189.59,145.61,1.06,0.43,0.73,2.53,110,131,2.29,2.72,2.24,2.67
Amateur,RSC008178,BigWigglyStylezz,Chefs,Monarchy,Solar,Solar Cloud,68.82,745,55,13.55,0.504,0.491,27,28,9,17623,9900,7723,45,36,47,125,0.360,308.14,173.11,135.04,0.79,0.63,0.82,2.19,320.42,180.00,140.42,0.82,0.65,0.85,2.27,144,139,2.52,2.43,2.62,2.53
Amateur,RSC005027,LeSchmicky,Chefs,Monarchy,Solar,Solar Cloud,75.42,623,45,13.84,0.535,0.556,25,20,7,15682,9150,6532,46,29,37,125,0.368,327.90,191.32,136.58,0.96,0.61,0.77,2.61,348.49,203.33,145.16,1.02,0.64,0.82,2.78,134,103,2.80,2.15,2.98,2.29
Amateur,RSC002713,TimmyIU20,Chefs,Monarchy,Solar,Solar Cloud,70.12,642,48,13.38,0.531,0.563,27,21,10,15895,9570,6325,43,31,55,97,0.443,322.52,194.18,128.34,0.87,0.63,1.12,1.97,331.15,199.38,131.77,0.90,0.65,1.15,2.02,136,107,2.76,2.17,2.83,2.23
Amateur,RSC008031,timthebigone,Garlic Knots,Fifty-Fifty Pizzeria,Lunar,Lunar Ocean,86.71,572,47,12.17,0.531,0.511,24,23,14,18018,10270,7748,52,19,55,137,0.380,410.34,233.89,176.45,1.18,0.43,1.25,3.12,383.36,218.51,164.85,1.11,0.40,1.17,2.91,111,87,2.53,1.98,2.36,1.85
Amateur,RSC007220,maxf,"Garlic Knots
Amaranth","Fifty-Fifty Pizzeria
Flower Road","Lunar
Lunar","Lunar Ocean
Lunar Ember",56.93,492,39,12.62,0.539,0.538,21,18,2,10248,5750,4498,27,22,25,70,0.386,271.33,152.24,119.09,0.71,0.58,0.66,1.85,262.77,147.44,115.33,0.69,0.56,0.64,1.79,99,74,2.62,1.96,2.54,1.90
