Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Veteran,RSC002988,pwapp,Gorillas,The Jungle,Solar,,53.25,806,50,16.12,0.517,0.620,31,19,4,18335,10370,7965,41,26,76,117,0.350,373.39,211.19,162.21,0.83,0.53,1.55,2.38,366.70,207.40,159.30,0.82,0.52,1.52,2.34,137,120,2.79,2.44,2.74,2.40,417,8.49,8.34,0.29
Veteran,RSC007017,Speed_demon1215,Banshees,The Monster Mash,Lunar,,52.96,1053,64,16.45,0.501,0.531,34,30,10,22470,11930,10540,43,39,79,173,0.249,350.26,185.97,164.30,0.67,0.61,1.23,2.70,351.09,186.41,164.69,0.67,0.61,1.23,2.70,153,152,2.38,2.37,2.39,2.38,508,7.92,7.94,0.30
Veteran,RSC007062,Ice Phoenix,"Cannoli
Supernova
White Collars","Fifty-Fifty Pizzeria
The Cosmos
Shell Corp.","Lunar
Lunar
Lunar","

",52.84,116,7,16.57,0.762,0.857,6,1,0,2052,1360,692,6,7,4,21,0.286,290.36,192.44,97.92,0.85,0.99,0.57,2.97,293.14,194.29,98.86,0.86,1.00,0.57,3.00,31,9,4.39,1.27,4.43,1.29,38,5.38,5.43,0.24
Veteran,RSC007613,Squatch .,Sons of Ares,The Rising,Solar,,52.57,855,53,16.13,0.554,0.623,33,20,7,18060,10330,7730,44,26,61,158,0.278,346.71,198.31,148.40,0.84,0.50,1.17,3.03,340.75,194.91,145.85,0.83,0.49,1.15,2.98,140,90,2.69,1.73,2.64,1.70,351,6.74,6.62,0.26
Veteran,RSC003945,Gaw1f3d,"Drunken Dwarfs
Legati","Dwarf Haven
The Sovereign","Lunar
Solar","
",51.98,279,19,14.68,0.500,0.526,10,9,2,6121,3350,2771,16,8,18,45,0.356,360.11,197.09,163.02,0.94,0.47,1.06,2.65,322.16,176.32,145.84,0.84,0.42,0.95,2.37,44,44,2.59,2.59,2.32,2.32,134,7.88,7.05,0.33
Veteran,RSC007906,Vaz1fy.,"Navigators
Werewolves","Grand Fleet
Mythical","Solar
Solar","
",51.58,766,50,15.32,0.518,0.520,26,24,10,17319,10220,7099,45,19,71,122,0.369,371.12,219.00,152.12,0.96,0.41,1.52,2.61,346.38,204.40,141.98,0.90,0.38,1.42,2.44,122,106,2.61,2.27,2.44,2.12,397,8.51,7.94,0.27
Veteran,RSC005934,AngryPoptart_RL,"Supernova
Fer-de-Lance","The Cosmos
Venom Lab","Lunar
Lunar","
",51.53,508,28,18.14,0.447,0.357,10,18,5,11569,6360,5209,23,11,53,86,0.267,373.81,205.50,168.31,0.74,0.36,1.71,2.78,413.18,227.14,186.04,0.82,0.39,1.89,3.07,62,88,2.00,2.84,2.21,3.14,295,9.53,10.54,0.30
Veteran,RSC007920,Ocular8,"Navigators
Folks","Grand Fleet
The Pit","Solar
Solar","
",51.28,210,12,17.50,0.520,0.500,6,6,2,4621,2620,2001,11,5,18,37,0.297,361.19,204.79,156.40,0.86,0.39,1.41,2.89,385.08,218.33,166.75,0.92,0.42,1.50,3.08,30,27,2.34,2.11,2.50,2.25,102,7.97,8.50,0.26
Veteran,RSC005836,Fomay,Merciless Mob,The Syndicate,Lunar,,50.26,695,42,16.55,0.458,0.310,13,29,5,14572,8020,6552,30,25,53,112,0.268,344.16,189.41,154.74,0.71,0.59,1.25,2.65,346.95,190.95,156.00,0.71,0.60,1.26,2.67,87,119,2.05,2.81,2.07,2.83,349,8.24,8.31,0.34
Veteran,RSC000649,JeiWoo,Navigators,Grand Fleet,Solar,,50.12,902,59,15.29,0.511,0.441,26,33,7,18553,10220,8333,39,36,62,142,0.275,337.62,185.98,151.64,0.71,0.66,1.13,2.58,314.46,173.22,141.24,0.66,0.61,1.05,2.41,128,117,2.33,2.13,2.17,1.98,471,8.57,7.98,0.25
Veteran,RSC008290,KrsOneTwoThree1,Nighthawks,Mach Velocity,Solar,,50.09,817,51,16.02,0.429,0.275,14,37,5,18328,10200,8128,31,25,93,120,0.258,368.22,204.93,163.30,0.62,0.50,1.87,2.41,359.37,200.00,159.37,0.61,0.49,1.82,2.35,88,154,1.77,3.09,1.73,3.02,488,9.80,9.57,0.32
Veteran,RSC006925,woah_kalebb,Drunken Dwarfs,Dwarf Haven,Lunar,,50.03,696,46,15.13,0.448,0.261,12,34,3,15120,8580,6540,29,26,68,98,0.296,356.58,202.35,154.24,0.68,0.61,1.60,2.31,328.70,186.52,142.17,0.63,0.57,1.48,2.13,92,135,2.17,3.18,2.00,2.93,408,9.62,8.87,0.33
Veteran,RSC008172,Vera,Giraffes,Safari,Solar,,50.00,714,43,16.60,0.530,0.651,28,15,7,14953,8640,6313,33,26,58,114,0.289,343.76,198.63,145.13,0.76,0.60,1.33,2.62,347.74,200.93,146.81,0.77,0.60,1.35,2.65,127,102,2.92,2.34,2.95,2.37,339,7.79,7.88,0.30
Veteran,RSC005655,Oneplayamaker,"Gargoyle
Folks
Legati","Mythspire
The Pit
The Sovereign","Solar
Solar
Solar","

",49.87,218,14,15.57,0.408,0.143,2,12,0,4745,2820,1925,11,9,20,27,0.407,357.27,212.33,144.94,0.83,0.68,1.51,2.03,338.93,201.43,137.50,0.79,0.64,1.43,1.93,29,47,2.18,3.54,2.07,3.36,129,9.71,9.21,0.36
Veteran,RSC003418,fern,Mages,The King's Court,Lunar,,49.74,346,21,16.48,0.487,0.524,11,10,1,7166,3860,3306,14,16,24,46,0.304,339.95,183.12,156.84,0.66,0.76,1.14,2.18,341.24,183.81,157.43,0.67,0.76,1.14,2.19,51,55,2.42,2.61,2.43,2.62,175,8.30,8.33,0.31
Veteran,RSC006315,BIGbadBULLMAN13,Makos,Shark Attack,Lunar,,49.52,871,52,16.75,0.554,0.654,34,18,7,17302,10530,6772,41,39,62,138,0.297,326.06,198.44,127.62,0.77,0.73,1.17,2.60,332.73,202.50,130.23,0.79,0.75,1.19,2.65,162,106,3.05,2.00,3.12,2.04,384,7.24,7.38,0.28
Veteran,RSC004313,Causing .,Water,The Elements,Solar,,49.27,245,16,15.31,0.431,0.313,5,11,3,5476,2990,2486,12,4,23,44,0.273,366.87,200.32,166.55,0.80,0.27,1.54,2.95,342.25,186.88,155.38,0.75,0.25,1.44,2.75,29,43,1.94,2.88,1.81,2.69,119,7.97,7.44,0.36
Veteran,RSC007317,TheDarkHero77,White Collars,Shell Corp.,Lunar,,49.00,716,41,17.46,0.504,0.512,21,20,5,14671,8290,6381,30,26,56,119,0.252,336.33,190.05,146.28,0.69,0.60,1.28,2.73,357.83,202.20,155.63,0.73,0.63,1.37,2.90,111,108,2.54,2.48,2.71,2.63,324,7.43,7.90,0.33
Veteran,RSC003953,BlinkyDaBurger,"Supernova
Dread","The Cosmos
The Shadows","Lunar
Lunar","
",48.94,753,48,15.69,0.489,0.563,27,21,6,15781,8740,7041,36,27,53,114,0.316,344.00,190.52,153.48,0.78,0.59,1.16,2.49,328.77,182.08,146.69,0.75,0.56,1.10,2.38,104,113,2.27,2.46,2.17,2.35,383,8.35,7.98,0.30
Veteran,RSC012558,EthanAll01,Dogfight,Remove Before Flight,Lunar,,48.42,294,18,16.33,0.614,0.833,15,3,1,5420,3090,2330,10,17,16,44,0.227,302.60,172.52,130.09,0.56,0.95,0.89,2.46,301.11,171.67,129.44,0.56,0.94,0.89,2.44,49,24,2.74,1.34,2.72,1.33,111,6.20,6.17,0.22
Veteran,RSC004239,Nitro,Mosaic Maestros,Art Club,Lunar,,48.25,1097,64,17.14,0.512,0.547,35,29,10,22982,14670,8312,65,30,95,192,0.339,343.88,219.50,124.37,0.97,0.45,1.42,2.87,359.09,229.22,129.88,1.02,0.47,1.48,3.00,159,143,2.38,2.14,2.48,2.23,553,8.27,8.64,0.26
Veteran,RSC002730,Aquap,Grizzly Bears,The Bear Den,Solar,,48.15,642,44,14.59,0.526,0.568,25,19,4,14012,7980,6032,37,15,50,103,0.359,358.25,204.03,154.22,0.95,0.38,1.28,2.63,318.45,181.36,137.09,0.84,0.34,1.14,2.34,98,80,2.51,2.05,2.23,1.82,329,8.41,7.48,0.24
Veteran,RSC007911,Redhood.Rl,Werewolves,Mythical,Solar,,48.11,117,7,16.71,0.488,0.429,3,4,0,2175,1210,965,4,7,6,16,0.250,305.14,169.75,135.38,0.56,0.98,0.84,2.24,310.71,172.86,137.86,0.57,1.00,0.86,2.29,18,19,2.53,2.67,2.57,2.71,66,9.26,9.43,0.29
Veteran,RSC007897,Synnicall,Gutter Cats,Pawverse,Solar,,47.73,125,8,15.63,0.669,0.875,7,1,0,1979,1110,869,3,9,3,21,0.143,259.87,145.76,114.11,0.39,1.18,0.39,2.76,247.38,138.75,108.63,0.38,1.13,0.38,2.63,32,15,4.20,1.97,4.00,1.88,47,6.17,5.88,0.32
Veteran,RSC008170,Hypernova,Nighthawks,Mach Velocity,Solar,,47.60,868,54,16.07,0.433,0.296,16,38,6,19391,10760,8631,32,27,101,116,0.276,366.69,203.48,163.22,0.61,0.51,1.91,2.19,359.09,199.26,159.83,0.59,0.50,1.87,2.15,99,169,1.87,3.20,1.83,3.13,519,9.81,9.61,0.33
Veteran,RSC003113,Nebulade,Nighthawks,Mach Velocity,Solar,,47.26,584,37,15.78,0.459,0.378,14,23,4,12494,6620,5874,24,18,49,87,0.276,351.16,186.07,165.10,0.67,0.51,1.38,2.45,337.68,178.92,158.76,0.65,0.49,1.32,2.35,78,104,2.19,2.92,2.11,2.81,342,9.61,9.24,0.30
Veteran,RSC007202,GreatHonda,Gargoyle,Mythspire,Solar,,46.73,899,50,17.98,0.502,0.500,25,25,6,17877,10510,7367,39,36,68,141,0.277,326.40,191.89,134.51,0.71,0.66,1.24,2.57,357.54,210.20,147.34,0.78,0.72,1.36,2.82,133,131,2.43,2.39,2.66,2.62,443,8.09,8.86,0.30
Veteran,RSC006128,anth0tex,"Giant Squids
Berserkers","Tyrants of the Sea
World Warriors","Lunar
Lunar","
",46.56,684,47,14.55,0.513,0.553,26,21,10,15262,7730,7532,27,18,64,93,0.290,366.25,185.50,180.75,0.65,0.43,1.54,2.23,324.72,164.47,160.26,0.57,0.38,1.36,1.98,88,79,2.11,1.90,1.87,1.68,355,8.52,7.55,0.22
Veteran,RSC007213,Py Ballwin,Berserkers,World Warriors,Lunar,,46.30,631,38,16.61,0.525,0.605,23,15,5,12928,7190,5738,25,25,51,89,0.281,336.30,187.03,149.26,0.65,0.65,1.33,2.32,340.21,189.21,151.00,0.66,0.66,1.34,2.34,101,84,2.63,2.19,2.66,2.21,313,8.14,8.24,0.27
Veteran,RSC001612,Reverse Fridge,"Fer-de-Lance
Peppermint","Venom Lab
Minty Fresh","Lunar
Solar","
",45.88,916,55,16.65,0.453,0.291,16,39,4,19228,11010,8218,44,32,75,126,0.349,344.56,197.29,147.26,0.79,0.57,1.34,2.26,349.60,200.18,149.42,0.80,0.58,1.36,2.29,123,177,2.20,3.17,2.24,3.22,530,9.50,9.64,0.33
Veteran,RSC007930,Ziffy,"White Collars
Cannoli
Gargoyle","Shell Corp.
Fifty-Fifty Pizzeria
Mythspire","Lunar
Lunar
Solar","

",45.65,630,38,16.58,0.468,0.368,14,24,2,12141,6950,5191,28,26,37,100,0.280,316.33,181.08,135.25,0.73,0.68,0.96,2.61,319.50,182.89,136.61,0.74,0.68,0.97,2.63,87,109,2.27,2.84,2.29,2.87,312,8.13,8.21,0.35
Veteran,RSC007720,trock,"Dread
Mages","The Shadows
The King's Court","Lunar
Lunar","
",45.43,572,37,15.46,0.550,0.703,26,11,1,11683,6830,4853,21,27,54,68,0.309,335.26,195.99,139.26,0.60,0.77,1.55,1.95,315.76,184.59,131.16,0.57,0.73,1.46,1.84,103,72,2.96,2.07,2.78,1.95,283,8.12,7.65,0.25
Veteran,RSC003815,WashedDonk,Kirin,The Shrine,Solar,,44.93,989,60,16.48,0.523,0.633,38,22,8,20922,11460,9462,36,30,98,146,0.247,347.24,190.20,157.04,0.60,0.50,1.63,2.42,348.70,191.00,157.70,0.60,0.50,1.63,2.43,142,117,2.36,1.94,2.37,1.95,479,7.95,7.98,0.24
Veteran,RSC005165,Lucas,Supernova,The Cosmos,Lunar,,44.68,888,52,17.08,0.526,0.654,34,18,8,18371,11280,7091,45,25,82,143,0.315,339.58,208.50,131.07,0.83,0.46,1.52,2.64,353.29,216.92,136.37,0.87,0.48,1.58,2.75,144,117,2.66,2.16,2.77,2.25,411,7.60,7.90,0.28
Veteran,RSC008553,Choco,Merciless Mob,The Syndicate,Lunar,,44.53,950,58,16.38,0.449,0.276,16,42,6,20405,11220,9185,37,28,96,132,0.280,352.56,193.86,158.70,0.64,0.48,1.66,2.28,351.81,193.45,158.36,0.64,0.48,1.66,2.28,115,174,1.99,3.01,1.98,3.00,508,8.78,8.76,0.34
Veteran,RSC000926,SlmRnchr,Banshees,The Monster Mash,Lunar,,43.74,905,56,16.16,0.510,0.589,33,23,5,17942,10110,7832,43,32,57,136,0.316,325.42,183.37,142.05,0.78,0.58,1.03,2.47,320.39,180.54,139.86,0.77,0.57,1.02,2.43,139,128,2.52,2.32,2.48,2.29,431,7.82,7.70,0.30
Veteran,RSC007582,Wavy,Werewolves,Mythical,Solar,,43.63,1018,61,16.69,0.496,0.525,32,29,4,20209,11220,8989,42,37,73,152,0.276,325.85,180.91,144.94,0.68,0.60,1.18,2.45,331.30,183.93,147.36,0.69,0.61,1.20,2.49,146,151,2.35,2.43,2.39,2.48,509,8.21,8.34,0.30
Veteran,RSC002330,JesterGG,"Grizzly Bears
Giant Squids
Gargoyle","The Bear Den
Tyrants of the Sea
Mythspire","Solar
Lunar
Solar","

",42.28,705,39,18.08,0.484,0.462,18,21,5,15147,8690,6457,24,22,86,89,0.270,352.66,202.33,150.34,0.56,0.51,2.00,2.07,388.38,222.82,165.56,0.62,0.56,2.21,2.28,101,113,2.35,2.63,2.59,2.90,382,8.89,9.79,0.30
Veteran,RSC000156,Drupenson,Mages,The King's Court,Lunar,,42.10,427,27,15.81,0.519,0.556,15,12,3,8669,5260,3409,18,16,42,56,0.321,333.24,202.20,131.04,0.69,0.62,1.61,2.15,321.07,194.81,126.26,0.67,0.59,1.56,2.07,67,59,2.58,2.27,2.48,2.19,229,8.80,8.48,0.26
Veteran,RSC006938,Soda. .,Makos,Shark Attack,Lunar,,41.38,255,14,18.21,0.495,0.429,6,8,0,5172,2910,2262,11,8,21,36,0.306,332.92,187.32,145.60,0.71,0.51,1.35,2.32,369.43,207.86,161.57,0.79,0.57,1.50,2.57,34,35,2.19,2.25,2.43,2.50,129,8.30,9.21,0.27
Veteran,RSC006490,Dayz,Gutter Cats,Pawverse,Solar,,40.47,822,52,15.81,0.525,0.635,33,19,5,15682,8760,6922,26,37,65,106,0.245,313.15,174.93,138.22,0.52,0.74,1.30,2.12,301.58,168.46,133.12,0.50,0.71,1.25,2.04,133,109,2.66,2.18,2.56,2.10,393,7.85,7.56,0.28
Veteran,RSC005265,doctorprofessor_,Legati,The Sovereign,Solar,,40.44,307,18,17.06,0.532,0.444,8,10,2,5993,3570,2423,16,11,20,42,0.381,320.42,190.88,129.55,0.86,0.59,1.07,2.25,332.94,198.33,134.61,0.89,0.61,1.11,2.33,55,46,2.94,2.46,3.06,2.56,134,7.16,7.44,0.34
Veteran,RSC008115,Glint,"Mages
Merciless Mob
Peppermint","The King's Court
The Syndicate
Minty Fresh","Lunar
Lunar
Solar","

",40.22,568,35,16.23,0.468,0.400,14,21,3,11195,6420,4775,21,21,50,77,0.273,323.52,185.53,137.99,0.61,0.61,1.44,2.23,319.86,183.43,136.43,0.60,0.60,1.43,2.20,81,101,2.34,2.92,2.31,2.89,315,9.10,9.00,0.32
Veteran,RSC013059,Zeke is help,Water,The Elements,Solar,,39.57,793,46,17.24,0.426,0.261,12,34,2,15979,8980,6999,26,26,80,108,0.241,330.75,185.88,144.87,0.54,0.54,1.66,2.24,347.37,195.22,152.15,0.57,0.57,1.74,2.35,98,169,2.03,3.50,2.13,3.67,430,8.90,9.35,0.39
Veteran,RSC007831,Havox,Kirin,The Shrine,Solar,,38.57,1062,64,16.59,0.523,0.625,40,24,6,20648,11940,8708,44,34,86,154,0.286,319.13,184.54,134.59,0.68,0.53,1.33,2.38,322.63,186.56,136.06,0.69,0.53,1.34,2.41,156,128,2.41,1.98,2.44,2.00,519,8.02,8.11,0.25
Veteran,RSC005314,daggumbigfeet,Mosaic Maestros,Art Club,Lunar,,38.48,112,7,16.00,0.421,0.429,3,4,2,2484,1280,1204,5,2,11,13,0.385,364.04,187.59,176.45,0.73,0.29,1.61,1.91,354.86,182.86,172.00,0.71,0.29,1.57,1.86,18,25,2.64,3.66,2.57,3.57,68,9.97,9.71,0.37
Veteran,RSC000320,ryanawesome_,"Grizzly Bears
Nighthawks
Mosaic Maestros
Peppermint
Folks
Fer-de-Lance","The Bear Den
Mach Velocity
Art Club
Minty Fresh
The Pit
Venom Lab","Solar
Solar
Lunar
Solar
Solar
Lunar","




",38.33,309,19,16.26,0.419,0.263,5,14,1,5841,3230,2611,8,14,27,38,0.211,310.28,171.58,138.70,0.42,0.74,1.43,2.02,307.42,170.00,137.42,0.42,0.74,1.42,2.00,41,65,2.18,3.45,2.16,3.42,180,9.56,9.47,0.36
Veteran,RSC006319,cowtooth,Berserkers,World Warriors,Lunar,,37.50,295,18,16.39,0.508,0.500,9,9,0,5887,3140,2747,10,9,26,39,0.256,327.56,174.71,152.85,0.56,0.50,1.45,2.17,327.06,174.44,152.61,0.56,0.50,1.44,2.17,47,45,2.62,2.50,2.61,2.50,158,8.79,8.78,0.28
Veteran,RSC008554,golden4789,Supernova,The Cosmos,Lunar,,37.20,78,4,19.50,0.392,0.500,2,2,1,1610,1050,560,6,0,6,15,0.400,338.81,220.96,117.85,1.26,0.00,1.26,3.16,402.50,262.50,140.00,1.50,0.00,1.50,3.75,10,15,2.10,3.16,2.50,3.75,44,9.26,11.00,0.34
Veteran,RSC007307,Jmh187-,Dread,The Shadows,Lunar,,36.68,152,10,15.20,0.510,0.700,7,3,0,2939,1640,1299,5,4,14,24,0.208,317.38,177.10,140.28,0.54,0.43,1.51,2.59,293.90,164.00,129.90,0.50,0.40,1.40,2.40,20,19,2.16,2.05,2.00,1.90,78,8.42,7.80,0.24
Veteran,RSC008231,Afino,Grizzly Bears,The Bear Den,Solar,,36.31,429,29,14.79,0.472,0.345,10,19,1,8358,4630,3728,17,13,34,58,0.293,319.79,177.15,142.64,0.65,0.50,1.30,2.22,288.21,159.66,128.55,0.59,0.45,1.17,2.00,58,70,2.22,2.68,2.00,2.41,233,8.91,8.03,0.30
Veteran,RSC007861,xmanyaknow,Sons of Ares,The Rising,Solar,,35.13,312,19,16.42,0.537,0.474,9,10,3,5983,3400,2583,11,9,28,45,0.244,314.76,178.87,135.89,0.58,0.47,1.47,2.37,314.89,178.95,135.95,0.58,0.47,1.47,2.37,37,29,1.95,1.53,1.95,1.53,123,6.47,6.47,0.24
Veteran,RSC002295,DEMOralize,Water,The Elements,Solar,,34.68,799,47,17.00,0.432,0.298,14,33,1,14660,7990,6670,29,27,52,114,0.254,301.17,164.14,137.02,0.60,0.55,1.07,2.34,311.91,170.00,141.91,0.62,0.57,1.11,2.43,105,173,2.16,3.55,2.23,3.68,413,8.48,8.79,0.42
Veteran,RSC001487,M1ke1sMy1ke,Nighthawks,Mach Velocity,Solar,,33.48,713,45,15.84,0.427,0.289,13,32,4,14683,7870,6813,27,18,70,77,0.351,338.02,181.18,156.84,0.62,0.41,1.61,1.77,326.29,174.89,151.40,0.60,0.40,1.56,1.71,77,134,1.77,3.08,1.71,2.98,439,10.11,9.76,0.31
Veteran,RSC002209,Panick,Water,The Elements,Solar,,33.01,27,2,13.50,0.284,0.500,1,1,0,479,190,289,0,1,2,4,0.000,291.20,115.51,175.69,0.00,0.61,1.22,2.43,239.50,95.00,144.50,0.00,0.50,1.00,2.00,3,6,1.82,3.65,1.50,3.00,17,10.33,8.50,0.35
Veteran,RSC012652,blaiyzur,Water,The Elements,Solar,,32.95,759,43,17.65,0.428,0.256,11,32,5,14595,8660,5935,33,14,69,121,0.273,315.63,187.28,128.35,0.71,0.30,1.49,2.62,339.42,201.40,138.02,0.77,0.33,1.60,2.81,88,150,1.90,3.24,2.05,3.49,403,8.72,9.37,0.37
Veteran,RSC006654,Chicken,Gorillas,The Jungle,Solar,,32.21,548,34,16.12,0.481,0.441,15,19,2,10282,5500,4782,17,19,44,65,0.262,307.98,164.74,143.24,0.51,0.57,1.32,1.95,302.41,161.76,140.65,0.50,0.56,1.29,1.91,76,87,2.28,2.61,2.24,2.56,284,8.51,8.35,0.31
Veteran,RSC005505,The_Wheelman_95,Merciless Mob,The Syndicate,Lunar,,32.01,622,36,17.28,0.455,0.306,11,25,4,11513,5700,5813,16,14,48,100,0.160,303.82,150.42,153.40,0.42,0.37,1.27,2.64,319.81,158.33,161.47,0.44,0.39,1.33,2.78,70,97,1.85,2.56,1.94,2.69,326,8.60,9.06,0.30
Veteran,RSC007227,I Ezekiel I,Fer-de-Lance,Venom Lab,Lunar,,31.87,761,45,16.91,0.428,0.222,10,35,3,14435,7980,6455,23,26,70,88,0.261,311.35,172.12,139.23,0.50,0.56,1.51,1.90,320.78,177.33,143.44,0.51,0.58,1.56,1.96,87,150,1.88,3.24,1.93,3.33,438,9.45,9.73,0.34
Veteran,RSC005873,Gama The Dwarf,Drunken Dwarfs,Dwarf Haven,Lunar,,31.52,791,50,15.82,0.434,0.200,10,40,4,15748,8840,6908,30,19,79,94,0.319,326.79,183.44,143.35,0.62,0.39,1.64,1.95,314.96,176.80,138.16,0.60,0.38,1.58,1.88,90,151,1.87,3.13,1.80,3.02,456,9.46,9.12,0.33
Veteran,RSC002960,Shrek Is The Best Anime,Legati,The Sovereign,Solar,,31.32,78,4,19.50,0.391,0.000,0,4,0,1282,830,452,4,1,4,18,0.222,269.78,174.66,95.12,0.84,0.21,0.84,3.79,320.50,207.50,113.00,1.00,0.25,1.00,4.50,7,11,1.47,2.31,1.75,2.75,33,6.94,8.25,0.33
Veteran,RSC006174,I like bananas,Kirin,The Shrine,Solar,,31.28,161,9,17.89,0.472,0.444,4,5,0,3085,1660,1425,6,4,13,21,0.286,314.52,169.24,145.28,0.61,0.41,1.33,2.14,342.78,184.44,158.33,0.67,0.44,1.44,2.33,20,23,2.04,2.34,2.22,2.56,96,9.79,10.67,0.24
Veteran,RSC000851,JoeZ,"Peppermint
Fer-de-Lance","Minty Fresh
Venom Lab","Solar
Lunar","
",30.94,711,43,16.53,0.454,0.279,12,31,3,12766,7250,5516,28,20,48,105,0.267,294.72,167.37,127.34,0.65,0.46,1.11,2.42,296.88,168.60,128.28,0.65,0.47,1.12,2.44,97,136,2.24,3.14,2.26,3.16,375,8.66,8.72,0.36
Veteran,RSC002902,Stone-Dog Millionaire,White Collars,Shell Corp.,Lunar,,30.58,689,40,17.23,0.501,0.500,20,20,4,12498,7290,5208,29,22,48,89,0.326,297.74,173.67,124.07,0.69,0.52,1.14,2.12,312.45,182.25,130.20,0.73,0.55,1.20,2.23,106,105,2.53,2.50,2.65,2.63,327,7.79,8.18,0.32
Veteran,RSC008116,Jake,Merciless Mob,The Syndicate,Lunar,,30.25,722,43,16.79,0.411,0.163,7,36,1,13116,7220,5896,29,16,48,112,0.259,298.18,164.14,134.04,0.66,0.36,1.09,2.55,305.02,167.91,137.12,0.67,0.37,1.12,2.60,76,148,1.73,3.36,1.77,3.44,401,9.12,9.33,0.37
Veteran,RSC005703,ShoddyWolfman,Dogfight,Remove Before Flight,Lunar,,28.92,602,37,16.27,0.538,0.649,24,13,3,10862,6290,4572,21,15,51,89,0.236,296.16,171.50,124.66,0.57,0.41,1.39,2.43,293.57,170.00,123.57,0.57,0.41,1.38,2.41,94,71,2.56,1.94,2.54,1.92,272,7.42,7.35,0.26
Veteran,RSC002668,Bird Queen <3,Fer-de-Lance,Venom Lab,Lunar,,28.24,414,25,16.56,0.455,0.360,9,16,1,7549,3850,3699,8,15,37,45,0.178,299.30,152.64,146.66,0.32,0.59,1.47,1.78,301.96,154.00,147.96,0.32,0.60,1.48,1.80,50,67,1.98,2.66,2.00,2.68,242,9.59,9.68,0.28
Veteran,RSC006489,bayylock,Cannoli,Fifty-Fifty Pizzeria,Lunar,,27.77,648,40,16.20,0.464,0.450,18,22,4,11673,6750,4923,29,17,43,85,0.341,295.68,170.98,124.70,0.73,0.43,1.09,2.15,291.83,168.75,123.08,0.73,0.43,1.08,2.13,94,121,2.38,3.07,2.35,3.03,350,8.87,8.75,0.35
Veteran,RSC008527,HouseHoldNugg,"Supernova
Navigators","The Cosmos
Grand Fleet","Lunar
Solar","
",26.51,87,6,14.50,0.462,0.333,2,4,0,1411,730,681,2,3,5,13,0.154,266.21,137.73,128.48,0.38,0.57,0.94,2.45,235.17,121.67,113.50,0.33,0.50,0.83,2.17,11,13,2.08,2.45,1.83,2.17,43,8.11,7.17,0.30
Veteran,RSC012911,beamish_,Navigators,Grand Fleet,Solar,,25.91,392,24,16.33,0.489,0.375,9,15,1,7184,3960,3224,15,10,30,46,0.326,300.82,165.82,135.00,0.63,0.42,1.26,1.93,299.33,165.00,134.33,0.63,0.42,1.25,1.92,56,60,2.34,2.51,2.33,2.50,203,8.50,8.46,0.30
Veteran,RSC003416,DrSkimMilk,Merciless Mob,The Syndicate,Lunar,,24.80,103,6,17.17,0.269,0.167,1,5,0,2081,1230,851,3,1,15,13,0.231,331.63,196.01,135.62,0.48,0.16,2.39,2.07,346.83,205.00,141.83,0.50,0.17,2.50,2.17,8,23,1.27,3.67,1.33,3.83,62,9.88,10.33,0.37
Veteran,RSC006312,Cognitixn,"Fer-de-Lance
Werewolves","Venom Lab
Mythical","Lunar
Solar","
",24.07,426,23,18.52,0.393,0.087,2,21,2,7608,4120,3488,14,9,34,57,0.246,293.14,158.75,134.40,0.54,0.35,1.31,2.20,330.78,179.13,151.65,0.61,0.39,1.48,2.48,47,91,1.81,3.51,2.04,3.96,240,9.25,10.43,0.38
Veteran,RSC006770,ExecutivePowers,Drunken Dwarfs,Dwarf Haven,Lunar,,20.19,356,22,16.18,0.413,0.227,5,17,1,6249,3400,2849,10,7,32,45,0.222,288.12,156.77,131.36,0.46,0.32,1.48,2.07,284.05,154.55,129.50,0.45,0.32,1.45,2.05,37,64,1.71,2.95,1.68,2.91,208,9.59,9.45,0.31
Veteran,RSC008288,WifiWFB,Supernova,The Cosmos,Lunar,,14.71,28,2,14.00,0.176,0.000,0,2,0,531,230,301,1,0,2,3,0.333,311.28,134.83,176.45,0.59,0.00,1.17,1.76,265.50,115.00,150.50,0.50,0.00,1.00,1.50,1,4,0.59,2.34,0.50,2.00,16,9.38,8.00,0.25
Veteran,RSC002760,gcol,White Collars,Shell Corp.,Lunar,,12.12,41,2,20.50,0.267,0.000,0,2,0,780,400,380,0,0,7,5,0.000,312.27,160.14,152.13,0.00,0.00,2.80,2.00,390.00,200.00,190.00,0.00,0.00,3.50,2.50,2,5,0.80,2.00,1.00,2.50,27,10.81,13.50,0.19
Veteran,RSC000724,dunnie14,Folks,The Pit,Solar,,9.69,136,9,15.11,0.265,0.000,0,9,0,2333,970,1363,2,2,11,12,0.167,281.58,117.07,164.50,0.24,0.24,1.33,1.45,259.22,107.78,151.44,0.22,0.22,1.22,1.33,10,33,1.21,3.98,1.11,3.67,92,11.10,10.22,0.36
