Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Dav,Elite,Glacier Mint,Minty Fresh,Solar,59.1,973,62,0.519,0.532,33,29,23737,13570,10167,58,31,88,182,31.9%,386.5,220.9,165.5,0.94,0.50,1.43,2.96,382.9,218.9,164.0,0.94,0.50,1.42,2.94,150,143,2.44,2.33,2.42,2.31
,,,Flamethrowr,Elite,Mechanical,Energy,Lunar,58.9,964,58,0.515,0.552,32,26,22211,13550,8661,58,40,78,185,31.4%,365.0,222.7,142.3,0.95,0.66,1.28,3.04,382.9,233.6,149.3,1.00,0.69,1.34,3.19,158,152,2.60,2.50,2.72,2.62
,,,Ay G.,Elite,Wendigos,The Forest,Solar,58.7,952,60,0.619,0.667,40,20,22013,12300,9713,51,39,69,180,28.3%,366.3,204.7,161.6,0.85,0.65,1.15,3.00,366.9,205.0,161.9,0.85,0.65,1.15,3.00,160,117,2.66,1.95,2.67,1.95
,,,Zck,Elite,Ravioli Rangers,Italian Battalion,Lunar,58.6,792,54,0.579,0.556,30,24,19577,11080,8497,52,25,65,138,37.7%,391.6,221.6,170.0,1.04,0.50,1.30,2.76,362.5,205.2,157.4,0.96,0.46,1.20,2.56,144,118,2.88,2.36,2.67,2.19
,,,Kagurashinkiller,Elite,Ravioli Rangers,Italian Battalion,Lunar,58.6,896,60,0.563,0.533,32,28,21055,12150,8905,48,40,77,150,32.0%,372.3,214.8,157.4,0.85,0.71,1.36,2.65,350.9,202.5,148.4,0.80,0.67,1.28,2.50,157,134,2.78,2.37,2.62,2.23
,,,N0Maa,Elite,Knights,The Sovereign,Lunar,58.6,495,30,0.534,0.433,13,17,11393,6560,4833,26,26,38,76,34.2%,364.6,209.9,154.7,0.83,0.83,1.22,2.43,379.8,218.7,161.1,0.87,0.87,1.27,2.53,85,78,2.72,2.50,2.83,2.60
,,,Myth1Ck,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,58.4,723,40,0.514,0.475,19,21,17208,10540,6668,44,28,69,129,34.1%,377.1,230.9,146.1,0.96,0.61,1.51,2.83,430.2,263.5,166.7,1.10,0.70,1.73,3.23,119,115,2.61,2.52,2.98,2.88
,,,Zuleta,Elite,Flailers,The Quad Dynasty,Lunar,58.3,243,15,0.701,0.733,11,4,5773,3410,2363,16,7,19,51,31.4%,376.4,222.3,154.1,1.04,0.46,1.24,3.32,384.9,227.3,157.5,1.07,0.47,1.27,3.40,48,28,3.13,1.83,3.20,1.87
,,,Axlos (Goofy And Silly),Elite,Fire,The Elements,Solar,58.2,543,36,0.544,0.528,19,17,12641,7170,5471,29,23,43,97,29.9%,368.8,209.2,159.6,0.85,0.67,1.25,2.83,351.1,199.2,152.0,0.81,0.64,1.19,2.69,85,76,2.48,2.22,2.36,2.11
,,,Far,Elite,Onions,The Garden,Solar,58.1,920,61,0.522,0.508,31,30,21620,12500,9120,56,35,69,170,32.9%,372.3,215.2,157.0,0.96,0.60,1.19,2.93,354.4,204.9,149.5,0.92,0.57,1.13,2.79,151,143,2.60,2.46,2.48,2.34
,,,Ezpz Scopezz,Elite,Widows,Eight Legged Freaks,Lunar,57.9,908,60,0.660,0.667,40,20,20502,12070,8432,48,45,69,157,30.6%,357.7,210.6,147.1,0.84,0.79,1.20,2.74,341.7,201.2,140.5,0.80,0.75,1.15,2.62,169,111,2.95,1.94,2.82,1.85
,,,Lad,Elite,Sloths,The Jungle,Solar,57.0,866,56,0.692,0.679,38,18,19803,12010,7793,53,39,65,151,35.1%,362.3,219.7,142.6,0.97,0.71,1.19,2.76,353.6,214.5,139.2,0.95,0.70,1.16,2.70,160,95,2.93,1.74,2.86,1.70
,,,Fartnor,Elite,Great Whites,Shark Attack,Lunar,56.7,997,60,0.577,0.617,37,23,22917,13360,9557,56,40,78,186,30.1%,364.1,212.3,151.9,0.89,0.64,1.24,2.96,382.0,222.7,159.3,0.93,0.67,1.30,3.10,159,130,2.53,2.07,2.65,2.17
,,,Tristann3,Elite,Teddy Bears,The Bear Den,Lunar,55.9,334,20,0.628,0.750,15,5,7958,4680,3278,19,15,31,48,39.6%,377.5,222.0,155.5,0.90,0.71,1.47,2.28,397.9,234.0,163.9,0.95,0.75,1.55,2.40,60,43,2.85,2.04,3.00,2.15
,,,Ritter,Elite,Flailers,The Quad Dynasty,Lunar,55.0,369,25,0.674,0.640,16,9,8212,4760,3452,19,17,27,66,28.8%,352.6,204.4,148.2,0.82,0.73,1.16,2.83,328.5,190.4,138.1,0.76,0.68,1.08,2.64,60,37,2.58,1.59,2.40,1.48
,,,Gob!,Elite,Cyclones,Storm,Solar,54.9,901,58,0.525,0.500,29,29,20086,11770,8316,52,39,59,167,31.1%,353.2,206.9,146.2,0.91,0.69,1.04,2.94,346.3,202.9,143.4,0.90,0.67,1.02,2.88,149,140,2.62,2.46,2.57,2.41
,,,Reprise,Elite,Knights,The Sovereign,Lunar,54.5,396,24,0.392,0.333,8,16,9742,5350,4392,21,12,40,65,32.3%,389.7,214.0,175.7,0.84,0.48,1.60,2.60,405.9,222.9,183.0,0.88,0.50,1.67,2.71,62,81,2.48,3.24,2.58,3.38
,,,Nebulade,Elite,"Dab Brulee
Gelato","The Bakery
Fifty-Fifty Pizzeria",Lunar,54.2,794,48,0.494,0.500,24,24,17724,10140,7584,42,33,56,149,28.2%,353.6,202.3,151.3,0.84,0.66,1.12,2.97,369.3,211.3,158.0,0.88,0.69,1.17,3.10,124,126,2.47,2.51,2.58,2.63
,,,Deezmuffinz,Elite,Rottweilers,Puppy Paradise,Solar,54.0,847,56,0.526,0.536,30,26,19679,10850,8829,34,38,85,130,26.2%,368.1,202.9,165.1,0.64,0.71,1.59,2.43,351.4,193.8,157.7,0.61,0.68,1.52,2.32,123,115,2.30,2.15,2.20,2.05
,,,Fredrick,Elite,Flailers,The Quad Dynasty,Lunar,53.0,200,14,0.340,0.214,3,11,5163,2570,2593,12,5,17,27,44.4%,409.0,203.6,205.4,0.95,0.40,1.35,2.14,368.8,183.6,185.2,0.86,0.36,1.21,1.93,25,38,1.98,3.01,1.79,2.71
,,,Sspekky,Elite,"Anjou
Aquarius","Ox Gaming
The Nexus",Solar,51.7,953,60,0.405,0.333,20,40,21856,12230,9626,38,40,98,153,24.8%,363.3,203.3,160.0,0.63,0.66,1.63,2.54,364.3,203.8,160.4,0.63,0.67,1.63,2.55,125,160,2.08,2.66,2.08,2.67
,,,Rhino Is Trash,Elite,Cyclones,Storm,Solar,51.2,693,44,0.588,0.591,26,18,15717,8910,6807,40,26,48,121,33.1%,359.3,203.7,155.6,0.91,0.59,1.10,2.77,357.2,202.5,154.7,0.91,0.59,1.09,2.75,126,101,2.88,2.31,2.86,2.30
,,,Naro,Elite,Mechanical,Energy,Lunar,51.2,867,52,0.539,0.615,32,20,19223,11340,7883,51,37,58,149,34.2%,351.2,207.2,144.0,0.93,0.68,1.06,2.72,369.7,218.1,151.6,0.98,0.71,1.12,2.87,149,135,2.72,2.47,2.87,2.60
,,,Monty,Elite,Hydras,Draconem,Solar,50.8,814,49,0.546,0.571,28,21,18810,11250,7560,41,32,85,130,31.5%,366.1,218.9,147.1,0.80,0.62,1.65,2.53,383.9,229.6,154.3,0.84,0.65,1.73,2.65,125,111,2.43,2.16,2.55,2.27
,,,Rex,Elite,Demons,The Monster Mash,Lunar,50.8,941,58,0.363,0.293,17,41,22544,12650,9894,41,35,109,135,30.4%,379.5,213.0,166.6,0.69,0.59,1.84,2.27,388.7,218.1,170.6,0.71,0.60,1.88,2.33,122,174,2.05,2.93,2.10,3.00
,,,Bloopyaki,Elite,Thunder,Electric Mayhem,Lunar,50.6,364,24,0.319,0.333,8,16,8261,4480,3781,13,17,36,53,24.5%,359.5,195.0,164.6,0.57,0.74,1.57,2.31,344.2,186.7,157.5,0.54,0.71,1.50,2.21,44,71,1.91,3.09,1.83,2.96
,,,Vexingvertigo,Elite,"Aquarius
Summoned","The Nexus
Destined",Solar,50.5,409,25,0.450,0.520,13,12,9505,5230,4275,18,16,40,63,28.6%,368.2,202.6,165.6,0.70,0.62,1.55,2.44,380.2,209.2,171.0,0.72,0.64,1.60,2.52,59,67,2.29,2.60,2.36,2.68
,,,Skulzy9,Elite,Azathoth,The Mythos,Lunar,50.5,471,28,0.438,0.429,12,16,10803,6070,4733,19,20,49,72,26.4%,363.4,204.2,159.2,0.64,0.67,1.65,2.42,385.8,216.8,169.0,0.68,0.71,1.75,2.57,71,83,2.39,2.79,2.54,2.96
,,,Rob,Elite,Quasars,The Cosmos,Lunar,50.4,619,40,0.405,0.425,17,23,13889,7910,5979,29,25,54,106,27.4%,355.5,202.4,153.0,0.74,0.64,1.38,2.71,347.2,197.8,149.5,0.73,0.63,1.35,2.65,88,112,2.25,2.87,2.20,2.80
,,,Girth,Elite,Wendigos,The Forest,Solar,50.2,763,48,0.606,0.625,30,18,17194,10150,7044,42,27,64,140,30.0%,357.0,210.7,146.3,0.87,0.56,1.33,2.91,358.2,211.5,146.8,0.88,0.56,1.33,2.92,129,98,2.68,2.03,2.69,2.04
,,,Vengeance,Elite,Ghastly Goombahs,The Syndicate,Lunar,50.0,964,64,0.556,0.578,37,27,21949,12580,9369,50,36,83,163,30.7%,360.7,206.7,154.0,0.82,0.59,1.36,2.68,343.0,196.6,146.4,0.78,0.56,1.30,2.55,157,136,2.58,2.23,2.45,2.13
,,,Cookie :>,Elite,"Quasars
Anglers","The Cosmos
The Abyss",Lunar,48.9,805,52,0.430,0.442,23,29,18303,10020,8283,34,32,75,127,26.8%,360.2,197.2,163.0,0.67,0.63,1.48,2.50,352.0,192.7,159.3,0.65,0.62,1.44,2.44,112,134,2.20,2.64,2.15,2.58
,,,Draxz2Time,Elite,Sloths,The Jungle,Solar,48.6,125,8,0.666,0.750,6,2,2814,1820,994,7,6,13,17,41.2%,356.6,230.7,126.0,0.89,0.76,1.65,2.15,351.8,227.5,124.3,0.88,0.75,1.63,2.13,26,17,3.30,2.15,3.25,2.13
,,,Blaster50,Elite,"Flailers
Fire","The Quad Dynasty
The Elements",Lunar,48.5,803,55,0.528,0.509,28,27,17988,9670,8318,38,30,60,137,27.7%,354.9,190.8,164.1,0.75,0.59,1.18,2.70,327.1,175.8,151.2,0.69,0.55,1.09,2.49,114,106,2.25,2.09,2.07,1.93
,,,Doortk,Elite,"Ravioli Rangers
Azathoth","Italian Battalion
The Mythos",Lunar,47.9,637,39,0.653,0.564,22,17,14161,8290,5871,34,33,49,79,43.0%,352.2,206.2,146.0,0.85,0.82,1.22,1.96,363.1,212.6,150.5,0.87,0.85,1.26,2.03,130,88,3.23,2.19,3.33,2.26
,,,Dlnaod.,Elite,Great Whites,Shark Attack,Lunar,47.0,928,56,0.514,0.571,32,24,21130,12540,8590,52,27,86,169,30.8%,360.7,214.1,146.6,0.89,0.46,1.47,2.89,377.3,223.9,153.4,0.93,0.48,1.54,3.02,140,135,2.39,2.30,2.50,2.41
,,,Dom,Elite,Isolation,Event Horizon,Solar,46.7,965,59,0.478,0.525,31,28,21574,12290,9284,42,38,93,154,27.3%,354.2,201.8,152.4,0.69,0.62,1.53,2.53,365.7,208.3,157.4,0.71,0.64,1.58,2.61,138,146,2.27,2.40,2.34,2.47
,,,.Bzy,Elite,Anjou,Ox Gaming,Solar,46.7,518,32,0.510,0.500,16,16,11431,6290,5141,23,18,43,94,24.5%,349.6,192.4,157.2,0.70,0.55,1.32,2.87,357.2,196.6,160.7,0.72,0.56,1.34,2.94,80,78,2.45,2.39,2.50,2.44
,,,Trevey.,Elite,Aquarius,The Nexus,Solar,45.8,841,51,0.392,0.431,22,29,19250,11310,7940,45,23,83,151,29.8%,362.6,213.0,149.6,0.85,0.43,1.56,2.84,377.5,221.8,155.7,0.88,0.45,1.63,2.96,107,142,2.02,2.67,2.10,2.78
,,,Josan (Needs To Respond),Elite,Geeky Ghouls,Ghoul School,Solar,45.6,956,59,0.522,0.559,33,26,20695,12080,8615,47,41,76,153,30.7%,342.9,200.2,142.8,0.78,0.68,1.26,2.54,350.8,204.7,146.0,0.80,0.69,1.29,2.59,142,134,2.35,2.22,2.41,2.27
,,,Siiderij23,Elite,Quasars,The Cosmos,Lunar,45.5,873,57,0.434,0.439,25,32,19538,10850,8688,45,30,68,145,31.0%,354.6,196.9,157.7,0.82,0.54,1.23,2.63,342.8,190.4,152.4,0.79,0.53,1.19,2.54,127,150,2.30,2.72,2.23,2.63
,,,Frostybrew,Elite,Demons,The Monster Mash,Lunar,45.0,712,44,0.415,0.364,16,28,16242,9240,7002,36,23,67,114,31.6%,361.4,205.6,155.8,0.80,0.51,1.49,2.54,369.1,210.0,159.1,0.82,0.52,1.52,2.59,99,123,2.20,2.74,2.25,2.80
,,,Jwanderz,Elite,Rottweilers,Puppy Paradise,Solar,44.7,618,40,0.466,0.525,21,19,13835,7730,6105,31,22,51,98,31.6%,354.7,198.2,156.5,0.79,0.56,1.31,2.51,345.9,193.3,152.6,0.78,0.55,1.28,2.45,86,94,2.20,2.41,2.15,2.35
,,,Agua.,Elite,Dab Brulee,The Bakery,Lunar,44.5,84,4,0.500,0.500,2,2,1441,810,631,0,9,6,6,0.0%,271.8,152.8,119.0,0.00,1.70,1.13,1.13,360.3,202.5,157.8,0.00,2.25,1.50,1.50,14,14,2.64,2.64,3.50,3.50
,,,Paco,Elite,Santa Muerte,The Gods,Lunar,44.5,928,58,0.527,0.552,32,26,20058,11770,8288,51,37,66,152,33.6%,342.4,200.9,141.5,0.87,0.63,1.13,2.59,345.8,202.9,142.9,0.88,0.64,1.14,2.62,151,141,2.58,2.41,2.60,2.43
,,,Catlas,Elite,Summoned,Destined,Solar,44.5,926,58,0.396,0.379,22,36,19993,11290,8703,41,37,76,154,26.6%,342.0,193.2,148.9,0.70,0.63,1.30,2.63,344.7,194.7,150.1,0.71,0.64,1.31,2.66,123,161,2.10,2.75,2.12,2.78
,,,Colinn,Elite,"Fire
Anglers
Anjou","The Elements
The Abyss
Ox Gaming",Solar,44.1,918,56,0.450,0.446,25,31,20523,12350,8173,50,34,85,140,35.7%,354.2,213.1,141.0,0.86,0.59,1.47,2.42,366.5,220.5,145.9,0.89,0.61,1.52,2.50,134,152,2.31,2.62,2.39,2.71
,,,Yz,Elite,Thunder,Electric Mayhem,Lunar,43.5,501,33,0.434,0.455,15,18,11201,6450,4751,31,15,35,85,36.5%,354.2,204.0,150.2,0.98,0.47,1.11,2.69,339.4,195.5,144.0,0.94,0.45,1.06,2.58,78,92,2.47,2.91,2.36,2.79
,,,Colossal Beast,Elite,Finbacks,Whale Defense,Solar,43.1,399,25,0.388,0.440,11,14,8685,5180,3505,20,17,35,58,34.5%,344.8,205.7,139.2,0.79,0.67,1.39,2.30,347.4,207.2,140.2,0.80,0.68,1.40,2.32,54,72,2.14,2.86,2.16,2.88
,,,Xaerous,Elite,Fire,The Elements,Solar,42.8,814,52,0.500,0.500,26,26,17207,9960,7247,35,35,68,131,26.7%,334.9,193.8,141.0,0.68,0.68,1.32,2.55,330.9,191.5,139.4,0.67,0.67,1.31,2.52,129,129,2.51,2.51,2.48,2.48
,,,Stemantics,Elite,Anjou,Ox Gaming,Solar,42.6,825,50,0.448,0.360,18,32,19090,11020,8070,50,21,73,132,37.9%,366.6,211.6,155.0,0.96,0.40,1.40,2.53,381.8,220.4,161.4,1.00,0.42,1.46,2.64,112,128,2.15,2.46,2.24,2.56
,,,Skybud_,Elite,Summoned,Destined,Solar,42.5,871,54,0.428,0.426,23,31,18905,10560,8345,45,29,62,151,29.8%,343.9,192.1,151.8,0.82,0.53,1.13,2.75,350.1,195.6,154.5,0.83,0.54,1.15,2.80,132,158,2.40,2.87,2.44,2.93
,,,Gavalanche,Elite,Finbacks,Whale Defense,Solar,42.5,997,62,0.461,0.500,31,31,22477,12770,9707,46,29,101,167,27.5%,357.2,202.9,154.2,0.73,0.46,1.60,2.65,362.5,206.0,156.6,0.74,0.47,1.63,2.69,132,146,2.10,2.32,2.13,2.35
,,,Mrfelon,Elite,Ghastly Goombahs,The Syndicate,Lunar,42.4,872,57,0.558,0.596,34,23,18544,10320,8224,40,35,63,142,28.2%,336.9,187.5,149.4,0.73,0.64,1.14,2.58,325.3,181.1,144.3,0.70,0.61,1.11,2.49,137,118,2.49,2.14,2.40,2.07
,,,Bosnia_2003,Elite,Fire,The Elements,Solar,42.1,178,12,0.255,0.250,3,9,4020,2280,1740,9,4,17,33,27.3%,357.8,202.9,154.9,0.80,0.36,1.51,2.94,335.0,190.0,145.0,0.75,0.33,1.42,2.75,17,34,1.51,3.03,1.42,2.83
,,,Keiko,Elite,Knights,The Sovereign,Lunar,41.9,495,31,0.388,0.355,11,20,10937,6340,4597,27,18,40,74,36.5%,350.0,202.9,147.1,0.86,0.58,1.28,2.37,352.8,204.5,148.3,0.87,0.58,1.29,2.39,75,99,2.40,3.17,2.42,3.19
,,,Holey Shmoley,Elite,Isolation,Event Horizon,Solar,41.8,705,44,0.492,0.523,23,21,14976,8280,6696,32,24,52,128,25.0%,336.5,186.1,150.5,0.72,0.54,1.17,2.88,340.4,188.2,152.2,0.73,0.55,1.18,2.91,98,100,2.20,2.25,2.23,2.27
,,,Mikeismyike,Elite,"Ravioli Rangers
Gelato","Italian Battalion
Fifty-Fifty Pizzeria",Lunar,41.7,620,40,0.435,0.375,15,25,14241,8310,5931,30,19,69,91,33.0%,363.9,212.3,151.5,0.77,0.49,1.76,2.33,356.0,207.8,148.3,0.75,0.48,1.73,2.28,89,105,2.27,2.68,2.23,2.63
,,,Skizzbo,Elite,Anglers,The Abyss,Lunar,41.7,808,53,0.346,0.358,19,34,17510,9790,7720,37,24,68,149,24.8%,343.3,191.9,151.4,0.73,0.47,1.33,2.92,330.4,184.7,145.7,0.70,0.45,1.28,2.81,107,159,2.10,3.12,2.02,3.00
,,,Caleb,Elite,Teddy Bears,The Bear Den,Lunar,41.2,611,38,0.424,0.526,20,18,13465,8080,5385,35,20,52,98,35.7%,349.1,209.5,139.6,0.91,0.52,1.35,2.54,354.3,212.6,141.7,0.92,0.53,1.37,2.58,91,110,2.36,2.85,2.39,2.89
,,,Bender_Escobar,Elite,Isolation,Event Horizon,Solar,40.8,1041,63,0.487,0.524,33,30,22060,12730,9330,54,30,76,203,26.6%,335.7,193.7,142.0,0.82,0.46,1.16,3.09,350.2,202.1,148.1,0.86,0.48,1.21,3.22,151,156,2.30,2.37,2.40,2.48
,,,Vulp The Philosopher,Elite,Flailers,The Quad Dynasty,Lunar,40.3,161,11,0.362,0.182,2,9,3641,1910,1731,4,6,20,21,19.0%,358.3,187.9,170.3,0.39,0.59,1.97,2.07,331.0,173.6,157.4,0.36,0.55,1.82,1.91,21,30,2.07,2.95,1.91,2.73
,,,Buddha,Elite,"Thunder
Great Whites","Electric Mayhem
Shark Attack",Lunar,39.1,351,22,0.551,0.500,11,11,7801,4520,3281,21,8,28,62,33.9%,352.1,204.0,148.1,0.95,0.36,1.26,2.80,354.6,205.5,149.1,0.95,0.36,1.27,2.82,57,50,2.57,2.26,2.59,2.27
,,,Capn' Clutch,Elite,Hydras,Draconem,Solar,38.9,499,31,0.440,0.419,13,18,10731,6370,4361,26,12,44,97,26.8%,340.7,202.2,138.5,0.83,0.38,1.40,3.08,346.2,205.5,140.7,0.84,0.39,1.42,3.13,65,76,2.06,2.41,2.10,2.45
,,,Limon,Elite,Glacier Mint,Minty Fresh,Solar,38.8,397,24,0.469,0.458,11,13,8205,4540,3665,17,16,28,64,26.6%,327.4,181.2,146.3,0.68,0.64,1.12,2.55,341.9,189.2,152.7,0.71,0.67,1.17,2.67,62,67,2.47,2.67,2.58,2.79
,,,Null.Gamer,Elite,Geeky Ghouls,Ghoul School,Solar,38.0,1015,62,0.521,0.565,35,27,21778,12710,9068,45,39,96,146,30.8%,339.9,198.4,141.5,0.70,0.61,1.50,2.28,351.3,205.0,146.3,0.73,0.63,1.55,2.35,152,144,2.37,2.25,2.45,2.32
,,,Rollsroyceowner,Elite,Finbacks,Whale Defense,Solar,38.0,817,51,0.479,0.490,25,26,17539,9320,8219,27,33,77,112,24.1%,340.1,180.7,159.4,0.52,0.64,1.49,2.17,343.9,182.7,161.2,0.53,0.65,1.51,2.20,108,114,2.09,2.21,2.12,2.24
,,,Revan,Elite,Quasars,The Cosmos,Lunar,37.7,757,47,0.411,0.426,20,27,16580,9370,7210,33,25,74,112,29.5%,347.0,196.1,150.9,0.69,0.52,1.55,2.34,352.8,199.4,153.4,0.70,0.53,1.57,2.38,101,127,2.11,2.66,2.15,2.70
,,,Jiggy Watt,Elite,Mechanical,Energy,Lunar,37.4,517,31,0.500,0.548,17,14,10238,5990,4248,27,20,27,94,28.7%,313.7,183.5,130.2,0.83,0.61,0.83,2.88,330.3,193.2,137.0,0.87,0.65,0.87,3.03,84,84,2.57,2.57,2.71,2.71
,,,Adeadm0053,Elite,"Azathoth
Summoned","The Mythos
Destined",Solar,37.3,936,59,0.434,0.407,24,35,20205,11060,9145,41,33,79,136,30.1%,342.0,187.2,154.8,0.69,0.56,1.34,2.30,342.5,187.5,155.0,0.69,0.56,1.34,2.31,129,153,2.18,2.59,2.19,2.59
,,,Yoza,Elite,"Fire
Hydras","The Elements
Draconem",Solar,36.9,846,51,0.462,0.451,23,28,18659,11440,7219,51,27,76,119,42.9%,349.4,214.2,135.2,0.96,0.51,1.42,2.23,365.9,224.3,141.5,1.00,0.53,1.49,2.33,132,145,2.47,2.72,2.59,2.84
,,,Murloc,Elite,Demons,The Monster Mash,Lunar,35.2,720,44,0.343,0.250,11,33,15571,8770,6801,30,27,70,92,32.6%,342.6,193.0,149.6,0.66,0.59,1.54,2.02,353.9,199.3,154.6,0.68,0.61,1.59,2.09,91,137,2.00,3.01,2.07,3.11
,,,Vybe,Elite,Vibranium,Metal,Solar,34.5,328,23,0.402,0.304,7,16,6700,3590,3110,12,13,25,49,24.5%,323.6,173.4,150.2,0.58,0.63,1.21,2.37,291.3,156.1,135.2,0.52,0.57,1.09,2.13,41,53,1.98,2.56,1.78,2.30
,,,Qwn,Elite,"Teddy Bears
Demons","The Bear Den
The Monster Mash",Lunar,34.4,453,28,0.479,0.571,16,12,9254,5190,4064,13,21,45,59,22.0%,323.6,181.5,142.1,0.45,0.73,1.57,2.06,330.5,185.4,145.1,0.46,0.75,1.61,2.11,76,80,2.66,2.80,2.71,2.86
,,,Seefoo,Elite,Hydras,Draconem,Solar,33.5,806,51,0.523,0.529,27,24,16964,8640,8324,27,30,67,109,24.8%,333.4,169.8,163.6,0.53,0.59,1.32,2.14,332.6,169.4,163.2,0.53,0.59,1.31,2.14,119,112,2.34,2.20,2.33,2.20
,,,Theangrytryhard,Elite,Glacier Mint,Minty Fresh,Solar,32.9,713,47,0.507,0.532,25,22,14765,7880,6885,25,29,60,93,26.9%,328.1,175.1,153.0,0.56,0.64,1.33,2.07,314.1,167.7,146.5,0.53,0.62,1.28,1.98,109,107,2.42,2.38,2.32,2.28
,,,Gogbe,Elite,Aquarius,The Nexus,Solar,32.7,747,46,0.407,0.435,20,26,15851,9060,6791,34,23,68,111,30.6%,336.2,192.1,144.0,0.72,0.49,1.44,2.35,344.6,197.0,147.6,0.74,0.50,1.48,2.41,99,126,2.10,2.67,2.15,2.74
,,,Duffydoug,Elite,Finbacks,Whale Defense,Solar,32.7,694,43,0.431,0.512,22,21,14439,7970,6469,29,21,58,112,25.9%,329.6,181.9,147.7,0.66,0.48,1.32,2.56,335.8,185.3,150.4,0.67,0.49,1.35,2.60,85,102,1.94,2.33,1.98,2.37
,,,Justin,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,32.0,571,35,0.449,0.371,13,22,11543,6350,5193,28,21,33,85,32.9%,320.3,176.2,144.1,0.78,0.58,0.92,2.36,329.8,181.4,148.4,0.80,0.60,0.94,2.43,88,100,2.44,2.77,2.51,2.86
,,,Heavyumlaut,Elite,Rottweilers,Puppy Paradise,Solar,31.3,497,32,0.468,0.469,15,17,10224,5720,4504,26,14,32,82,31.7%,325.9,182.3,143.6,0.83,0.45,1.02,2.61,319.5,178.8,140.8,0.81,0.44,1.00,2.56,69,75,2.20,2.39,2.16,2.34
,,,Aos Arctic,Elite,Summoned,Destined,Solar,31.2,249,15,0.430,0.333,5,10,5423,3270,2153,13,6,26,37,35.1%,345.0,208.0,137.0,0.83,0.38,1.65,2.35,361.5,218.0,143.5,0.87,0.40,1.73,2.47,44,52,2.80,3.31,2.93,3.47
,,,Glitch;,Elite,"Widows
Quasars
Thunder","Eight Legged Freaks
The Cosmos
Electric Mayhem",Lunar,31.0,382,24,0.391,0.375,9,15,8421,4480,3941,13,11,43,48,27.1%,349.2,185.8,163.4,0.54,0.46,1.78,1.99,350.9,186.7,164.2,0.54,0.46,1.79,2.00,49,65,2.03,2.70,2.04,2.71
,,,Lilia,Elite,Wendigos,The Forest,Solar,30.8,285,18,0.612,0.667,12,6,5659,3360,2299,19,8,11,51,37.3%,314.6,186.8,127.8,1.06,0.44,0.61,2.83,314.4,186.7,127.7,1.06,0.44,0.61,2.83,47,35,2.61,1.95,2.61,1.94
,,,Sir Mcdouble,Elite,Flailers,The Quad Dynasty,Lunar,28.8,310,19,0.598,0.632,12,7,6492,3750,2742,18,4,23,60,30.0%,331.8,191.6,140.1,0.92,0.20,1.18,3.07,341.7,197.4,144.3,0.95,0.21,1.21,3.16,48,37,2.45,1.89,2.53,1.95
,,,Xxmemexxxl0Rdxx,Elite,Quasars,The Cosmos,Lunar,28.7,134,8,0.296,0.250,2,6,2537,1460,1077,6,4,8,26,23.1%,299.9,172.6,127.3,0.71,0.47,0.95,3.07,317.1,182.5,134.6,0.75,0.50,1.00,3.25,15,26,1.77,3.07,1.88,3.25
,,,Atlasxv,Elite,Demons,The Monster Mash,Lunar,28.1,569,38,0.312,0.237,9,29,11964,6250,5714,23,20,46,65,35.4%,333.1,174.0,159.1,0.64,0.56,1.28,1.81,314.8,164.5,150.4,0.61,0.53,1.21,1.71,75,122,2.09,3.40,1.97,3.21
,,,Lonely,Elite,Teddy Bears,The Bear Den,Lunar,28.0,683,42,0.467,0.452,19,23,13655,7280,6375,25,27,51,88,28.4%,316.7,168.9,147.9,0.58,0.63,1.18,2.04,325.1,173.3,151.8,0.60,0.64,1.21,2.10,103,112,2.39,2.60,2.45,2.67
,,,Panick,Elite,Knights,The Sovereign,Lunar,26.6,1046,62,0.474,0.403,25,37,21505,12670,8835,54,29,86,152,35.5%,325.7,191.9,133.8,0.82,0.44,1.30,2.30,346.9,204.4,142.5,0.87,0.47,1.39,2.45,168,179,2.54,2.71,2.71,2.89
,,,Judgemental,Elite,Thunder,Electric Mayhem,Lunar,24.9,584,37,0.381,0.432,16,21,11739,6410,5329,25,18,44,81,30.9%,318.4,173.9,144.6,0.68,0.49,1.19,2.20,317.3,173.2,144.0,0.68,0.49,1.19,2.19,82,111,2.22,3.01,2.22,3.00
,,,Danub,Elite,Teddy Bears,The Bear Den,Lunar,24.2,55,4,0.198,0.000,0,4,1204,570,634,2,1,5,7,28.6%,346.8,164.2,182.6,0.58,0.29,1.44,2.02,301.0,142.5,158.5,0.50,0.25,1.25,1.75,6,14,1.73,4.03,1.50,3.50
,,,Drskimmilk,Elite,Ghastly Goombahs,The Syndicate,Lunar,24.1,42,3,0.298,0.000,0,3,752,430,322,0,3,5,3,0.0%,283.6,162.2,121.5,0.00,1.13,1.89,1.13,250.7,143.3,107.3,0.00,1.00,1.67,1.00,6,10,2.26,3.77,2.00,3.33
