Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Xblaze Dat Assx,Prospect,"Pickles
Mambas","The Garden
The Serpents",Solar,14.3,466,35,0.285,0.229,8,27,8588,4310,4278,10,12,44,51,19.6%,244.4,122.7,121.7,0.28,0.34,1.25,1.45,245.4,123.1,122.2,0.29,0.34,1.26,1.46,58,105,1.65,2.99,1.66,3.00
,,,Maxox,Prospect,Gallimimus,Dino Park,Solar,11.8,49,3,0.375,0.333,1,2,928,470,458,2,0,4,7,28.6%,251.2,127.2,124.0,0.54,0.00,1.08,1.89,309.3,156.7,152.7,0.67,0.00,1.33,2.33,8,11,2.17,2.98,2.67,3.67
,,,Neatcheapshot,Prospect,Gorgons,πολύ κεφάλη,Lunar,2.0,143,10,0.380,0.400,4,6,2506,1250,1256,4,3,12,10,40.0%,232.4,115.9,116.5,0.37,0.28,1.11,0.93,250.6,125.0,125.6,0.40,0.30,1.20,1.00,26,35,2.41,3.25,2.60,3.50
,,,Bsye375,Prospect,Mambas,The Serpents,Solar,-4.9,56,4,0.370,0.500,2,2,907,280,627,1,1,2,3,33.3%,214.8,66.3,148.5,0.24,0.24,0.47,0.71,226.8,70.0,156.8,0.25,0.25,0.50,0.75,7,10,1.66,2.37,1.75,2.50
,,,Frank Tartare,Prospect,Dolphins,The Ocean,Solar,-21.4,43,4,0.120,0.000,0,4,588,230,358,1,0,2,3,33.3%,181.3,70.9,110.4,0.31,0.00,0.62,0.93,147.0,57.5,89.5,0.25,0.00,0.50,0.75,5,16,1.54,4.93,1.25,4.00
,,,Adverse,Premier,Chargers,Electric Mayhem,Lunar,92.8,899,51,0.567,0.608,31,20,25138,15170,9968,68,42,85,202,33.7%,445.9,269.1,176.8,1.21,0.74,1.51,3.58,492.9,297.5,195.5,1.33,0.82,1.67,3.96,154,130,2.73,2.31,3.02,2.55
,,,Gatman,Premier,Nukes,Fallout Shelter,Solar,81.2,820,52,0.487,0.519,27,25,21800,12760,9040,53,39,78,161,32.9%,423.9,248.1,175.8,1.03,0.76,1.52,3.13,419.2,245.4,173.8,1.02,0.75,1.50,3.10,122,126,2.37,2.45,2.35,2.42
,,,Bits,Premier,Aces,House of Cards,Lunar,78.5,889,56,0.541,0.536,30,26,22935,12490,10445,48,42,77,174,27.6%,411.4,224.0,187.3,0.86,0.75,1.38,3.12,409.6,223.0,186.5,0.86,0.75,1.38,3.11,139,125,2.49,2.24,2.48,2.23
,,,Gumbachi,Premier,Wheelchairs,The Quad Dynasty,Solar,69.9,783,50,0.583,0.500,25,25,19829,11620,8209,47,35,75,142,33.1%,403.8,236.6,167.2,0.96,0.71,1.53,2.89,396.6,232.4,164.2,0.94,0.70,1.50,2.84,123,99,2.50,2.02,2.46,1.98
,,,Deluxe,Premier,Metal,The Elements,Lunar,69.8,635,43,0.467,0.558,24,19,15921,9460,6461,40,21,59,146,27.4%,399.8,237.5,162.2,1.00,0.53,1.48,3.67,370.3,220.0,150.3,0.93,0.49,1.37,3.40,92,100,2.31,2.51,2.14,2.33
,,,Jimmylikebeans,Premier,Garbage Trucks,Waste Management,Solar,68.9,967,60,0.410,0.367,22,38,25234,14440,10794,48,33,120,199,24.1%,416.1,238.1,178.0,0.79,0.54,1.98,3.28,420.6,240.7,179.9,0.80,0.55,2.00,3.32,120,152,1.98,2.51,2.00,2.53
,,,Neb,Premier,Oathbreakers,Middle Earth,Lunar,68.7,658,44,0.440,0.409,18,26,17241,9790,7451,41,24,67,114,36.0%,417.8,237.2,180.6,0.99,0.58,1.62,2.76,391.8,222.5,169.3,0.93,0.55,1.52,2.59,82,96,1.99,2.33,1.86,2.18
,,,Venators,Premier,"Nukes
Demon-Os","Fallout Shelter
Spooky Breakfast Gang",Solar,64.4,523,34,0.559,0.706,24,10,12530,6980,5550,25,22,47,103,24.3%,382.0,212.8,169.2,0.76,0.67,1.43,3.14,368.5,205.3,163.2,0.74,0.65,1.38,3.03,77,66,2.35,2.01,2.26,1.94
,,,Ryzai,Premier,Demon-Os,Spooky Breakfast Gang,Solar,64.4,464,28,0.500,0.536,15,13,11293,6040,5253,25,18,36,84,29.8%,388.1,207.6,180.5,0.86,0.62,1.24,2.89,403.3,215.7,187.6,0.89,0.64,1.29,3.00,65,65,2.23,2.23,2.32,2.32
,,,Etchedtree,Premier,Orochii,πολύ κεφάλη,Lunar,63.1,661,40,0.508,0.550,22,18,15884,9300,6584,34,33,63,110,30.9%,383.2,224.3,158.8,0.82,0.80,1.52,2.65,397.1,232.5,164.6,0.85,0.83,1.58,2.75,103,101,2.48,2.44,2.58,2.53
,,,Southpaw,Premier,Demon-Os,Spooky Breakfast Gang,Solar,62.8,816,52,0.558,0.596,31,21,20120,11330,8790,44,31,78,148,29.7%,393.2,221.4,171.8,0.86,0.61,1.52,2.89,386.9,217.9,169.0,0.85,0.60,1.50,2.85,121,104,2.36,2.03,2.33,2.00
,,,Oni,Premier,Wheelchairs,The Quad Dynasty,Solar,61.2,858,54,0.590,0.519,28,26,20183,11130,9053,43,36,69,158,27.2%,375.1,206.8,168.2,0.80,0.67,1.28,2.94,373.8,206.1,167.6,0.80,0.67,1.28,2.93,139,110,2.58,2.04,2.57,2.04
,,,Vitali.,Premier,Orochii,πολύ κεφάλη,Lunar,59.7,647,38,0.469,0.447,17,21,15595,9250,6345,39,28,58,105,37.1%,384.3,228.0,156.4,0.96,0.69,1.43,2.59,410.4,243.4,167.0,1.03,0.74,1.53,2.76,97,105,2.39,2.59,2.55,2.76
,,,Ls,Premier,Aces,House of Cards,Lunar,56.1,456,28,0.648,0.679,19,9,9943,6000,3943,24,24,32,80,30.0%,347.7,209.8,137.9,0.84,0.84,1.12,2.80,355.1,214.3,140.8,0.86,0.86,1.14,2.86,80,54,2.80,1.89,2.86,1.93
,,,Zeke,Premier,Hurricanes,Storm,Solar,53.6,694,43,0.524,0.558,24,19,15657,8780,6877,34,24,56,138,24.6%,359.7,201.7,158.0,0.78,0.55,1.29,3.17,364.1,204.2,159.9,0.79,0.56,1.30,3.21,100,94,2.30,2.16,2.33,2.19
,,,Cearu,Premier,Demon-Os,Spooky Breakfast Gang,Solar,53.3,560,36,0.554,0.583,21,15,13854,8010,5844,26,20,71,86,30.2%,394.5,228.1,166.4,0.74,0.57,2.02,2.45,384.8,222.5,162.3,0.72,0.56,1.97,2.39,83,72,2.36,2.05,2.31,2.00
,,,Dirtyeagle56,Premier,Metal,The Elements,Lunar,52.6,638,43,0.476,0.581,25,18,14372,7870,6502,32,28,46,97,33.0%,359.2,196.7,162.5,0.80,0.70,1.15,2.42,334.2,183.0,151.2,0.74,0.65,1.07,2.26,95,101,2.37,2.52,2.21,2.35
,,,Bismarck,Premier,Hurricanes,Storm,Solar,51.5,492,32,0.540,0.625,20,12,11107,6520,4587,29,18,37,87,33.3%,360.0,211.3,148.7,0.94,0.58,1.20,2.82,347.1,203.8,143.3,0.91,0.56,1.16,2.72,71,64,2.30,2.07,2.22,2.00
,,,Bjax,Premier,Chargers,Electric Mayhem,Lunar,51.2,795,45,0.567,0.644,29,16,18805,10770,8035,48,28,68,117,41.0%,377.2,216.0,161.2,0.96,0.56,1.36,2.35,417.9,239.3,178.6,1.07,0.62,1.51,2.60,133,112,2.67,2.25,2.96,2.49
,,,El Diablo Rojo,Premier,Aces,House of Cards,Lunar,48.3,305,20,0.536,0.500,10,10,6894,4000,2894,14,12,30,50,28.0%,360.4,209.1,151.3,0.73,0.63,1.57,2.61,344.7,200.0,144.7,0.70,0.60,1.50,2.50,45,41,2.35,2.14,2.25,2.05
,,,Robo,Premier,"Garbage Trucks
Chargers
Nukes","Waste Management
Electric Mayhem
Fallout Shelter",Solar,48.0,521,32,0.495,0.438,14,18,12036,6700,5336,23,19,53,80,28.8%,368.4,205.1,163.3,0.70,0.58,1.62,2.45,376.1,209.4,166.8,0.72,0.59,1.66,2.50,76,77,2.33,2.36,2.38,2.41
,,,Canadiyan.,Premier,Wheelchairs,The Quad Dynasty,Solar,46.4,918,58,0.555,0.466,27,31,19884,11360,8524,42,38,75,151,27.8%,345.4,197.3,148.1,0.73,0.66,1.30,2.62,342.8,195.9,147.0,0.72,0.66,1.29,2.60,143,124,2.48,2.15,2.47,2.14
,,,Volts,Premier,Hurricanes,Storm,Solar,45.8,561,35,0.546,0.600,21,14,12047,6730,5317,25,20,44,103,24.3%,342.4,191.3,151.1,0.71,0.57,1.25,2.93,344.2,192.3,151.9,0.71,0.57,1.26,2.94,79,70,2.25,1.99,2.26,2.00
,,,Seb,Premier,Aces,House of Cards,Lunar,45.7,905,56,0.558,0.536,30,26,20524,11850,8674,55,18,73,180,30.6%,361.6,208.8,152.8,0.97,0.32,1.29,3.17,366.5,211.6,154.9,0.98,0.32,1.30,3.21,144,124,2.54,2.18,2.57,2.21
,,,Sparcnova,Premier,Garbage Trucks,Waste Management,Solar,44.0,534,33,0.582,0.515,17,16,11430,6600,4830,32,18,32,90,35.6%,341.3,197.1,144.2,0.96,0.54,0.96,2.69,346.4,200.0,146.4,0.97,0.55,0.97,2.73,82,66,2.45,1.97,2.48,2.00
,,,Jpablo,Premier,Orochii,πολύ κεφάλη,Lunar,44.0,685,41,0.500,0.512,21,20,15288,8660,6628,31,26,65,101,30.7%,355.9,201.6,154.3,0.72,0.61,1.51,2.35,372.9,211.2,161.7,0.76,0.63,1.59,2.46,109,109,2.54,2.54,2.66,2.66
,,,Twst,Premier,Nukes,Fallout Shelter,Solar,43.9,284,19,0.466,0.421,8,11,6348,3450,2898,14,10,23,40,35.0%,356.4,193.7,162.7,0.79,0.56,1.29,2.25,334.1,181.6,152.5,0.74,0.53,1.21,2.11,45,49,2.53,2.75,2.37,2.58
,,,Lmc,Premier,"Wheelchairs
Hurricanes","The Quad Dynasty
Storm",Solar,42.0,634,38,0.545,0.526,20,18,13744,7760,5984,32,20,50,106,30.2%,345.7,195.2,150.5,0.80,0.50,1.26,2.67,361.7,204.2,157.5,0.84,0.53,1.32,2.79,100,89,2.52,2.24,2.63,2.34
,,,Speedyy,Premier,Wheelchairs,The Quad Dynasty,Solar,41.4,178,11,0.456,0.273,3,8,3809,2030,1779,8,6,13,28,28.6%,341.2,181.8,159.4,0.72,0.54,1.16,2.51,346.3,184.5,161.7,0.73,0.55,1.18,2.55,25,28,2.24,2.51,2.27,2.55
,,,Luckky,Premier,Oathbreakers,Middle Earth,Lunar,40.1,655,42,0.430,0.381,16,26,14644,7850,6794,22,22,72,95,23.2%,356.5,191.1,165.4,0.54,0.54,1.75,2.31,348.7,186.9,161.8,0.52,0.52,1.71,2.26,77,93,1.87,2.26,1.83,2.21
,,,Se7En,Premier,Chargers,Electric Mayhem,Lunar,38.1,451,25,0.570,0.600,15,10,9357,5590,3767,19,23,40,54,35.2%,330.8,197.6,133.2,0.67,0.81,1.41,1.91,374.3,223.6,150.7,0.76,0.92,1.60,2.16,81,68,2.86,2.40,3.24,2.72
,,,Jackbo,Premier,Chargers,Electric Mayhem,Lunar,36.9,70,4,0.697,0.500,2,2,1549,940,609,5,2,5,9,55.6%,352.8,214.1,138.7,1.14,0.46,1.14,2.05,387.3,235.0,152.3,1.25,0.50,1.25,2.25,15,9,3.42,2.05,3.75,2.25
,,,Fishingrl,Premier,Demon-Os,Spooky Breakfast Gang,Solar,35.6,66,4,0.680,0.500,2,2,1375,860,515,4,2,5,11,36.4%,332.2,207.8,124.4,0.97,0.48,1.21,2.66,343.8,215.0,128.8,1.00,0.50,1.25,2.75,10,6,2.42,1.45,2.50,1.50
,,,Dribbs,Premier,"Nukes
Demon-Os","Fallout Shelter
Spooky Breakfast Gang",Solar,32.6,125,8,0.521,0.500,4,4,2489,1460,1029,6,4,9,21,28.6%,317.5,186.2,131.3,0.77,0.51,1.15,2.68,311.1,182.5,128.6,0.75,0.50,1.13,2.63,19,18,2.42,2.30,2.38,2.25
,,,Stryyk3R,Premier,Chargers,Electric Mayhem,Lunar,31.3,620,36,0.534,0.556,20,16,12117,6520,5597,19,27,49,82,23.2%,311.6,167.7,143.9,0.49,0.69,1.26,2.11,336.6,181.1,155.5,0.53,0.75,1.36,2.28,95,87,2.44,2.24,2.64,2.42
,,,Timbo,Premier,Nukes,Fallout Shelter,Solar,30.1,160,11,0.483,0.636,7,4,2900,1690,1210,5,8,11,24,20.8%,289.0,168.4,120.6,0.50,0.80,1.10,2.39,263.6,153.6,110.0,0.45,0.73,1.00,2.18,22,23,2.19,2.29,2.00,2.09
,,,Whitebark,Premier,Nukes,Fallout Shelter,Solar,29.7,567,36,0.441,0.417,15,21,11849,6990,4859,25,19,56,74,33.8%,333.2,196.6,136.6,0.70,0.53,1.57,2.08,329.1,194.2,135.0,0.69,0.53,1.56,2.06,80,93,2.25,2.62,2.22,2.58
,,,Sersero,Premier,Metal,The Elements,Lunar,29.1,274,18,0.641,0.778,14,4,5392,3120,2272,13,10,19,37,35.1%,313.8,181.6,132.2,0.76,0.58,1.11,2.15,299.6,173.3,126.2,0.72,0.56,1.06,2.06,53,37,3.08,2.15,2.94,2.06
,,,Jarl,Premier,Garbage Trucks,Waste Management,Solar,27.4,828,52,0.415,0.365,19,33,16345,8490,7855,27,27,66,114,23.7%,314.8,163.5,151.3,0.52,0.52,1.27,2.20,314.3,163.3,151.1,0.52,0.52,1.27,2.19,104,130,2.00,2.50,2.00,2.50
,,,Mako,Premier,Demon-Os,Spooky Breakfast Gang,Solar,26.9,358,24,0.568,0.625,15,9,6942,3700,3242,13,12,26,50,26.0%,309.2,164.8,144.4,0.58,0.53,1.16,2.23,289.3,154.2,135.1,0.54,0.50,1.08,2.08,55,46,2.45,2.05,2.29,1.92
,,,Snappy,Premier,Oathbreakers,Middle Earth,Lunar,26.1,746,49,0.406,0.367,18,31,15414,8480,6934,15,27,94,93,16.1%,329.5,181.3,148.2,0.32,0.58,2.01,1.99,314.6,173.1,141.5,0.31,0.55,1.92,1.90,88,113,1.88,2.42,1.80,2.31
,,,Tyty,Premier,Oathbreakers,Middle Earth,Lunar,25.6,300,20,0.438,0.350,7,13,6234,3290,2944,12,7,27,39,30.8%,331.3,174.9,156.5,0.64,0.37,1.44,2.07,311.7,164.5,147.2,0.60,0.35,1.35,1.95,32,38,1.70,2.02,1.60,1.90
,,,Atokad,Premier,Metal,The Elements,Lunar,25.2,200,15,0.309,0.467,7,8,3961,1940,2021,6,5,16,29,20.7%,315.8,154.7,161.1,0.48,0.40,1.28,2.31,264.1,129.3,134.7,0.40,0.33,1.07,1.93,20,34,1.59,2.71,1.33,2.27
,,,Grass(Change),Premier,Oathbreakers,Middle Earth,Lunar,23.0,138,9,0.225,0.111,1,8,2905,1570,1335,7,1,12,22,31.8%,335.7,181.4,154.3,0.81,0.12,1.39,2.54,322.8,174.4,148.3,0.78,0.11,1.33,2.44,11,25,1.27,2.89,1.22,2.78
,,,Owlet,Premier,Orochii,πολύ κεφάλη,Lunar,22.8,560,34,0.347,0.353,12,22,11418,6420,4998,21,11,58,87,24.1%,325.1,182.8,142.3,0.60,0.31,1.65,2.48,335.8,188.8,147.0,0.62,0.32,1.71,2.56,66,99,1.88,2.82,1.94,2.91
,,,Spinch,Premier,Nukes,Fallout Shelter,Solar,22.3,57,4,0.313,0.500,2,2,1112,510,602,1,2,5,6,16.7%,311.1,142.7,168.4,0.28,0.56,1.40,1.68,278.0,127.5,150.5,0.25,0.50,1.25,1.50,6,10,1.68,2.80,1.50,2.50
,,,Neb♡,Premier,Oathbreakers,Middle Earth,Lunar,21.7,53,4,0.200,0.000,0,4,1076,470,606,1,1,5,7,14.3%,323.7,141.4,182.3,0.30,0.30,1.50,2.11,269.0,117.5,151.5,0.25,0.25,1.25,1.75,4,10,1.20,3.01,1.00,2.50
,,,Jsnoop,Premier,Garbage Trucks,Waste Management,Solar,17.3,197,12,0.254,0.083,1,11,3531,1730,1801,4,6,15,28,14.3%,285.8,140.0,145.8,0.32,0.49,1.21,2.27,294.3,144.2,150.1,0.33,0.50,1.25,2.33,19,38,1.54,3.08,1.58,3.17
,,,Unexpected,Premier,Metal,The Elements,Lunar,16.5,323,22,0.324,0.364,8,14,6201,2890,3311,7,9,28,34,20.6%,306.1,142.7,163.5,0.35,0.44,1.38,1.68,281.9,131.4,150.5,0.32,0.41,1.27,1.55,34,55,1.68,2.72,1.55,2.50
,,,Namdorin,Premier,Aces,House of Cards,Lunar,12.0,260,16,0.400,0.313,5,11,4304,2460,1844,7,11,18,31,22.6%,264.0,150.9,113.1,0.43,0.67,1.10,1.90,269.0,153.8,115.3,0.44,0.69,1.13,1.94,34,44,2.09,2.70,2.13,2.75
,,,Classé,Premier,Demon-Os,Spooky Breakfast Gang,Solar,10.6,66,4,0.369,0.500,2,2,1073,530,543,0,3,6,8,0.0%,259.2,128.0,131.2,0.00,0.72,1.45,1.93,268.3,132.5,135.8,0.00,0.75,1.50,2.00,7,10,1.69,2.42,1.75,2.50
,,,Heatfan007,Premier,Garbage Trucks,Waste Management,Solar,5.5,103,7,0.160,0.286,2,5,1957,1050,907,3,2,11,10,30.0%,303.0,162.5,140.4,0.46,0.31,1.70,1.55,279.6,150.0,129.6,0.43,0.29,1.57,1.43,8,23,1.24,3.56,1.14,3.29
,,,Croph,Premier,Aces,House of Cards,Lunar,2.6,50,4,0.330,0.500,2,2,826,360,466,1,1,3,6,16.7%,263.4,114.8,148.6,0.32,0.32,0.96,1.91,206.5,90.0,116.5,0.25,0.25,0.75,1.50,5,8,1.59,2.55,1.25,2.00
,,,Ogkrish,Premier,Garbage Trucks,Waste Management,Solar,-31.6,139,8,0.381,0.375,3,5,1724,930,794,2,2,10,13,15.4%,197.8,106.7,91.1,0.23,0.23,1.15,1.49,215.5,116.3,99.3,0.25,0.25,1.25,1.63,16,22,1.84,2.52,2.00,2.75
,,,Stemantics,Premier,Garbage Trucks,Waste Management,Solar,-37.2,68,4,0.048,0.000,0,4,967,450,517,0,0,8,5,0.0%,226.8,105.5,121.2,0.00,0.00,1.88,1.17,241.8,112.5,129.3,0.00,0.00,2.00,1.25,2,15,0.47,3.52,0.50,3.75
,,,Fantasy,Minor,Versace,High Class,Lunar,149.0,41,4,0.752,0.750,3,1,1628,920,708,6,2,2,12,50.0%,562.1,317.7,244.5,2.07,0.69,0.69,4.14,407.0,230.0,177.0,1.50,0.50,0.50,3.00,10,5,3.45,1.73,2.50,1.25
,,,Kar,Minor,Fire,The Elements,Lunar,96.0,417,33,0.576,0.606,20,13,12268,7110,5158,35,24,29,96,36.5%,416.5,241.4,175.1,1.19,0.81,0.98,3.26,371.8,215.5,156.3,1.06,0.73,0.88,2.91,79,65,2.68,2.21,2.39,1.97
,,,Pandamazing9695,Minor,Ospreys,Birds of Prey,Solar,90.1,61,4,0.428,0.500,2,2,1939,1170,769,6,2,7,12,50.0%,450.0,271.5,178.5,1.39,0.46,1.62,2.78,484.8,292.5,192.3,1.50,0.50,1.75,3.00,10,12,2.32,2.78,2.50,3.00
,,,Haybails19,Minor,Carrots,The Garden,Lunar,89.0,773,56,0.682,0.696,39,17,22945,13420,9525,67,30,69,177,37.9%,420.2,245.8,174.4,1.23,0.55,1.26,3.24,409.7,239.6,170.1,1.20,0.54,1.23,3.16,157,96,2.88,1.76,2.80,1.71
,,,Odell,Minor,Trashbags,Waste Management,Solar,86.8,724,52,0.760,0.827,43,9,19964,12170,7794,60,44,48,157,38.2%,390.4,238.0,152.4,1.17,0.86,0.94,3.07,383.9,234.0,149.9,1.15,0.85,0.92,3.02,158,75,3.09,1.47,3.04,1.44
,,,Llama.,Minor,Skull and Bones,The Order,Lunar,86.6,844,60,0.620,0.567,34,26,24249,14170,10079,66,45,72,172,38.4%,406.7,237.7,169.1,1.11,0.75,1.21,2.88,404.2,236.2,168.0,1.10,0.75,1.20,2.87,164,120,2.75,2.01,2.73,2.00
,,,Reag,Minor,Vikings,The Sovereign,Lunar,85.9,186,14,0.585,0.643,9,5,5260,2710,2550,11,11,14,36,30.6%,400.3,206.3,194.1,0.84,0.84,1.07,2.74,375.7,193.6,182.1,0.79,0.79,1.00,2.57,36,29,2.74,2.21,2.57,2.07
,,,Mogger,Minor,Trashbags,Waste Management,Solar,82.4,777,54,0.777,0.870,47,7,21986,13180,8806,57,42,78,148,38.5%,400.6,240.1,160.4,1.04,0.77,1.42,2.70,407.1,244.1,163.1,1.06,0.78,1.44,2.74,164,72,2.99,1.31,3.04,1.33
,,,Andrew.,Minor,Hammerheads,Shark Attack,Solar,82.1,883,62,0.668,0.726,45,17,23389,13550,9839,50,59,76,180,27.8%,375.0,217.2,157.7,0.80,0.95,1.22,2.89,377.2,218.5,158.7,0.81,0.95,1.23,2.90,180,115,2.89,1.84,2.90,1.85
,,,Shanerbaner,Minor,Hammerheads,Shark Attack,Solar,81.0,830,58,0.666,0.724,42,16,22699,13500,9199,62,41,69,180,34.4%,387.1,230.3,156.9,1.06,0.70,1.18,3.07,391.4,232.8,158.6,1.07,0.71,1.19,3.10,164,105,2.80,1.79,2.83,1.81
,,,Kumaneko,Minor,Anglers,The Abyss,Lunar,79.2,867,62,0.646,0.645,40,22,24384,13880,10504,67,41,70,163,41.1%,398.1,226.6,171.5,1.09,0.67,1.14,2.66,393.3,223.9,169.4,1.08,0.66,1.13,2.63,176,120,2.87,1.96,2.84,1.94
,,,Jimjam,Minor,"House Lannister
Thin Mints","Houses of Westeros
Minty Fresh",Solar,78.3,464,36,0.523,0.528,19,17,12727,7760,4967,41,19,34,101,40.6%,388.3,236.8,151.5,1.25,0.58,1.04,3.08,353.5,215.6,138.0,1.14,0.53,0.94,2.81,88,83,2.68,2.53,2.44,2.31
,,,Level 76 Metapod,Minor,Anglers,The Abyss,Lunar,77.3,900,64,0.632,0.641,41,23,23698,14110,9588,59,54,75,176,33.5%,372.7,221.9,150.8,0.93,0.85,1.18,2.77,370.3,220.5,149.8,0.92,0.84,1.17,2.75,179,127,2.82,2.00,2.80,1.98
,,,Jbomb!,Minor,Infestors,The Swarm,Solar,75.7,872,62,0.526,0.516,32,30,23945,13150,10795,56,30,83,190,29.5%,388.7,213.5,175.2,0.91,0.49,1.35,3.08,386.2,212.1,174.1,0.90,0.48,1.34,3.06,139,130,2.26,2.11,2.24,2.10
,,,Sock Hop,Minor,"Taipans
Surge","The Serpents
Electric Mayhem",Solar,75.1,96,8,0.716,0.750,6,2,2680,1530,1150,6,4,11,18,33.3%,395.2,225.6,169.6,0.88,0.59,1.62,2.65,335.0,191.3,143.8,0.75,0.50,1.38,2.25,20,11,2.95,1.62,2.50,1.38
,,,Soulmac,Minor,The Incredibles,The Comic Crusaders,Solar,74.7,539,37,0.630,0.649,24,13,14687,9250,5437,46,18,51,120,38.3%,385.7,242.9,142.8,1.21,0.47,1.34,3.15,396.9,250.0,146.9,1.24,0.49,1.38,3.24,99,70,2.60,1.84,2.68,1.89
,,,Typhon.,Minor,Blizzards,Storm,Solar,73.8,22,1,0.391,0.000,0,1,604,390,214,2,1,2,4,50.0%,388.7,251.0,137.7,1.29,0.64,1.29,2.57,604.0,390.0,214.0,2.00,1.00,2.00,4.00,3,4,1.93,2.57,3.00,4.00
,,,Shadowaid,Minor,Dire Wolves,Polar Vortex,Lunar,73.4,577,39,0.613,0.667,26,13,15204,8860,6344,34,32,56,106,32.1%,373.0,217.4,155.6,0.83,0.79,1.37,2.60,389.8,227.2,162.7,0.87,0.82,1.44,2.72,110,82,2.70,2.01,2.82,2.10
,,,Hudx,Minor,Draconis,πολύ κεφάλη,Lunar,73.0,14,1,0.344,0.000,0,1,360,170,190,1,1,0,2,50.0%,364.0,171.9,192.1,1.01,1.01,0.00,2.02,360.0,170.0,190.0,1.00,1.00,0.00,2.00,2,3,2.02,3.03,2.00,3.00
,,,Dirtydan6969,Minor,Taipans,The Serpents,Solar,71.9,623,43,0.496,0.512,22,21,17315,9640,7675,45,20,59,119,37.8%,393.4,219.0,174.4,1.02,0.45,1.34,2.70,402.7,224.2,178.5,1.05,0.47,1.37,2.77,106,107,2.41,2.43,2.47,2.49
,,,Far,Minor,Artemis,Mission Control,Solar,71.8,897,64,0.536,0.578,37,27,24786,14270,10516,62,29,97,177,35.0%,391.2,225.2,166.0,0.98,0.46,1.53,2.79,387.3,223.0,164.3,0.97,0.45,1.52,2.77,142,129,2.24,2.04,2.22,2.02
,,,Void. (Change),Minor,Uruks,Middle Earth,Lunar,68.3,717,52,0.579,0.596,31,21,18325,10970,7355,53,32,53,142,37.3%,361.8,216.6,145.2,1.05,0.63,1.05,2.80,352.4,211.0,141.4,1.02,0.62,1.02,2.73,136,111,2.69,2.19,2.62,2.13
,,,Grillied,Minor,Trashbags,Waste Management,Solar,67.9,655,47,0.738,0.787,37,10,16584,9390,7194,45,30,42,129,34.9%,358.4,202.9,155.5,0.97,0.65,0.91,2.79,352.9,199.8,153.1,0.96,0.64,0.89,2.74,142,73,3.07,1.58,3.02,1.55
,,,Ryryboltwrap,Minor,Jacks,House of Cards,Lunar,67.7,694,50,0.456,0.460,23,27,18524,10540,7984,40,24,80,134,29.9%,377.9,215.0,162.9,0.82,0.49,1.63,2.73,370.5,210.8,159.7,0.80,0.48,1.60,2.68,97,109,1.98,2.22,1.94,2.18
,,,Frostybrew,Minor,Versace,High Class,Lunar,66.3,842,64,0.511,0.563,36,28,21767,11830,9937,50,34,71,158,31.6%,366.0,198.9,167.1,0.84,0.57,1.19,2.66,340.1,184.8,155.3,0.78,0.53,1.11,2.47,148,144,2.49,2.42,2.31,2.25
,,,Gavinator,Minor,Gravity,The Cosmos,Lunar,66.0,806,56,0.613,0.589,33,23,21100,12070,9030,57,37,64,132,43.2%,370.6,212.0,158.6,1.00,0.65,1.12,2.32,376.8,215.5,161.3,1.02,0.66,1.14,2.36,152,113,2.67,1.98,2.71,2.02
,,,Wusten,Minor,Vikings,The Sovereign,Lunar,66.0,634,43,0.664,0.674,29,14,16493,9180,7313,36,31,60,103,35.0%,368.3,205.0,163.3,0.80,0.69,1.34,2.30,383.6,213.5,170.1,0.84,0.72,1.40,2.40,127,82,2.84,1.83,2.95,1.91
,,,Artagan,Minor,Labradoodles,Dog Pound,Solar,65.8,575,40,0.496,0.425,17,23,15707,9310,6397,45,15,60,106,42.5%,386.7,229.2,157.5,1.11,0.37,1.48,2.61,392.7,232.8,159.9,1.13,0.38,1.50,2.65,89,90,2.19,2.22,2.23,2.25
,,,Lordmaccus,Minor,Blizzards,Storm,Solar,65.4,793,57,0.570,0.509,29,28,19614,11240,8374,49,34,60,164,29.9%,350.1,200.7,149.5,0.87,0.61,1.07,2.93,344.1,197.2,146.9,0.86,0.60,1.05,2.88,129,107,2.30,1.91,2.26,1.88
,,,Gengar,Minor,Taipans,The Serpents,Solar,65.3,770,54,0.509,0.556,30,24,19635,10630,9005,43,29,67,153,28.1%,361.0,195.4,165.6,0.79,0.53,1.23,2.81,363.6,196.9,166.8,0.80,0.54,1.24,2.83,129,126,2.37,2.32,2.39,2.33
,,,Biggins,Minor,Flailers,The Quad Dynasty,Solar,65.2,689,51,0.610,0.608,31,20,17579,9880,7699,45,29,53,128,35.2%,361.2,203.0,158.2,0.92,0.60,1.09,2.63,344.7,193.7,151.0,0.88,0.57,1.04,2.51,128,96,2.63,1.97,2.51,1.88
,,,Bmorr,Minor,"Chicken Parm
Swordfish","Fifty-Fifty Pizzeria
The Ocean",Lunar,65.1,646,49,0.449,0.469,23,26,16804,8240,8564,27,22,64,124,21.8%,368.2,180.6,187.7,0.59,0.48,1.40,2.72,342.9,168.2,174.8,0.55,0.45,1.31,2.53,90,103,1.97,2.26,1.84,2.10
