Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Superduperbam,Rival,"Dalmatians
Ocelots","Puppy Paradise
The Jungle",Solar,1.9,53,4,0.196,0.000,0,4,930,500,430,2,1,4,5,40.0%,260.7,140.2,120.5,0.56,0.28,1.12,1.40,232.5,125.0,107.5,0.50,0.25,1.00,1.25,7,16,1.96,4.49,1.75,4.00
,,,Dendro,Rival,"Paladins
Scorpius","Dungeons And Double Taps
The Nexus",Solar,-0.5,344,24,0.232,0.167,4,20,5735,3010,2725,8,8,30,31,25.8%,247.7,130.0,117.7,0.35,0.35,1.30,1.34,239.0,125.4,113.5,0.33,0.33,1.25,1.29,39,82,1.68,3.54,1.63,3.42
,,,Carnagewolfbite,Rival,Chromium,Metal,Solar,-2.1,67,4,0.829,0.750,3,1,1024,570,454,2,0,5,12,16.7%,227.1,126.4,100.7,0.44,0.00,1.11,2.66,256.0,142.5,113.5,0.50,0.00,1.25,3.00,12,4,2.66,0.89,3.00,1.00
,,,Prometiumz,Rival,Kinetic,Energy,Solar,-3.1,64,5,0.611,0.600,3,2,912,420,492,2,1,1,12,16.7%,211.7,97.5,114.2,0.46,0.23,0.23,2.79,182.4,84.0,98.4,0.40,0.20,0.20,2.40,12,9,2.79,2.09,2.40,1.80
,,,Dylon37,Rival,"Bowheads
Scorpius
Polaris","Whale Defense
The Nexus
The Cosmos",Solar,-3.7,197,14,0.291,0.143,2,12,3259,1450,1809,2,5,17,15,13.3%,245.8,109.4,136.4,0.15,0.38,1.28,1.13,232.8,103.6,129.2,0.14,0.36,1.21,1.07,20,36,1.51,2.72,1.43,2.57
,,,Wheelchair {Lflegs},Rival,Bowheads,Whale Defense,Solar,-6.2,47,4,0.141,0.000,0,4,650,340,310,0,2,4,4,0.0%,205.5,107.5,98.0,0.00,0.63,1.26,1.26,162.5,85.0,77.5,0.00,0.50,1.00,1.00,3,10,0.95,3.16,0.75,2.50
,,,Cronus,Rival,Polaris,The Cosmos,Lunar,-10.9,58,4,0.205,0.000,0,4,922,390,532,0,1,6,4,0.0%,236.2,99.9,136.3,0.00,0.26,1.54,1.02,230.5,97.5,133.0,0.00,0.25,1.50,1.00,6,14,1.54,3.59,1.50,3.50
,,,R4Ppp,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,-15.5,55,4,0.095,0.000,0,4,858,410,448,2,0,3,6,33.3%,231.8,110.8,121.0,0.54,0.00,0.81,1.62,214.5,102.5,112.0,0.50,0.00,0.75,1.50,4,16,1.08,4.32,1.00,4.00
,,,Pythagorjags,Rival,Mozza Marauders,Italian Battalion,Lunar,-25.5,123,8,0.143,0.125,1,7,1533,740,793,2,1,7,14,14.3%,185.2,89.4,95.8,0.24,0.12,0.85,1.69,191.6,92.5,99.1,0.25,0.13,0.88,1.75,10,31,1.21,3.74,1.25,3.88
,,,Khev_,Prospect,Earth,The Elements,Solar,86.2,540,40,0.530,0.475,19,21,16256,9360,6896,39,30,60,96,40.6%,421.2,242.5,178.7,1.01,0.78,1.55,2.49,406.4,234.0,172.4,0.98,0.75,1.50,2.40,95,88,2.46,2.28,2.38,2.20
,,,Missionaryjackk,Prospect,Jersey Devils,The Forest,Lunar,84.0,626,44,0.686,0.705,31,13,17929,11280,6649,64,26,42,148,43.2%,400.7,252.1,148.6,1.43,0.58,0.94,3.31,407.5,256.4,151.1,1.45,0.59,0.95,3.36,149,92,3.33,2.06,3.39,2.09
,,,Thefrostnl,Prospect,Iron,Metal,Solar,80.2,217,16,0.660,0.688,11,5,6330,3780,2550,19,7,21,48,39.6%,408.1,243.7,164.4,1.23,0.45,1.35,3.09,395.6,236.3,159.4,1.19,0.44,1.31,3.00,43,28,2.77,1.81,2.69,1.75
,,,Grobber22,Prospect,Sonic,Energy,Solar,79.9,613,44,0.637,0.636,28,16,17242,9940,7302,37,30,70,124,29.8%,393.6,226.9,166.7,0.84,0.68,1.60,2.83,391.9,225.9,166.0,0.84,0.68,1.59,2.82,114,79,2.60,1.80,2.59,1.80
,,,D3Wly,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,77.8,637,47,0.540,0.596,28,19,18018,11320,6698,55,24,65,137,40.1%,395.8,248.6,147.1,1.21,0.53,1.43,3.01,383.4,240.9,142.5,1.17,0.51,1.38,2.91,113,102,2.48,2.24,2.40,2.17
,,,Justlaben,Prospect,Jersey Devils,The Forest,Lunar,74.8,447,31,0.681,0.710,22,9,12550,7180,5370,34,17,41,88,38.6%,392.8,224.7,168.1,1.06,0.53,1.28,2.75,404.8,231.6,173.2,1.10,0.55,1.32,2.84,97,60,3.04,1.88,3.13,1.94
,,,Donyvan,Prospect,"Cherried Crepes
Infrared","The Bakery
The Wavelengths",Lunar,74.2,678,48,0.671,0.688,33,15,18614,11600,7014,56,27,65,140,40.0%,384.1,239.4,144.7,1.16,0.56,1.34,2.89,387.8,241.7,146.1,1.17,0.56,1.35,2.92,132,83,2.72,1.71,2.75,1.73
,,,Financial Greed,Prospect,Sonic,Energy,Solar,74.2,99,6,0.669,0.667,4,2,2508,1400,1108,4,8,9,15,26.7%,354.5,197.9,156.6,0.57,1.13,1.27,2.12,418.0,233.3,184.7,0.67,1.33,1.50,2.50,19,12,2.69,1.70,3.17,2.00
,,,Mk Mkof,Prospect,Sonic,Energy,Solar,73.0,626,46,0.640,0.609,28,18,17240,10160,7080,54,25,46,121,44.6%,385.3,227.1,158.2,1.21,0.56,1.03,2.70,374.8,220.9,153.9,1.17,0.54,1.00,2.63,123,85,2.75,1.90,2.67,1.85
,,,Made By Miraj,Prospect,"Undead
Kali","Destined
The Gods",Solar,72.4,53,5,0.298,0.200,1,4,1462,700,762,3,2,4,10,30.0%,386.0,184.8,201.2,0.79,0.53,1.06,2.64,292.4,140.0,152.4,0.60,0.40,0.80,2.00,7,12,1.85,3.17,1.40,2.40
,,,Jandr,Prospect,Sparks,Electric Mayhem,Lunar,70.6,79,6,0.444,0.333,2,4,2107,1210,897,6,5,5,11,54.5%,373.2,214.3,158.9,1.06,0.89,0.89,1.95,351.2,201.7,149.5,1.00,0.83,0.83,1.83,13,15,2.30,2.66,2.17,2.50
,,,Yaboijeans,Prospect,Muenster Misfits,Cheese Guild,Solar,70.4,487,33,0.505,0.545,18,15,13500,8080,5420,46,10,38,108,42.6%,387.9,232.1,155.7,1.32,0.29,1.09,3.10,409.1,244.8,164.2,1.39,0.30,1.15,3.27,88,87,2.53,2.50,2.67,2.64
,,,Nacho,Prospect,Chicken Parm,Fifty-Fifty Pizzeria,Solar,70.2,781,52,0.534,0.519,27,25,20430,12370,8060,59,30,66,167,35.3%,366.0,221.6,144.4,1.06,0.54,1.18,2.99,392.9,237.9,155.0,1.13,0.58,1.27,3.21,128,117,2.29,2.10,2.46,2.25
,,,Rebarbative,Prospect,Iron,Metal,Solar,68.2,62,4,0.651,0.500,2,2,1318,910,408,4,4,3,16,25.0%,297.4,205.4,92.1,0.90,0.90,0.68,3.61,329.5,227.5,102.0,1.00,1.00,0.75,4.00,12,8,2.71,1.81,3.00,2.00
,,,Rayneerl,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,68.1,416,32,0.528,0.594,19,13,11003,5940,5063,24,16,39,79,30.4%,370.1,199.8,170.3,0.81,0.54,1.31,2.66,343.8,185.6,158.2,0.75,0.50,1.22,2.47,73,68,2.46,2.29,2.28,2.13
,,,Jshmn2008,Prospect,Iron,Metal,Solar,67.8,572,42,0.570,0.571,24,18,14543,8050,6493,32,23,50,120,26.7%,355.7,196.9,158.8,0.78,0.56,1.22,2.94,346.3,191.7,154.6,0.76,0.55,1.19,2.86,102,85,2.50,2.08,2.43,2.02
,,,Viiiccc,Prospect,Earth,The Elements,Solar,67.5,376,24,0.634,0.583,14,10,9688,5530,4158,22,16,36,73,30.1%,360.5,205.8,154.7,0.82,0.60,1.34,2.72,403.7,230.4,173.3,0.92,0.67,1.50,3.04,74,52,2.75,1.94,3.08,2.17
,,,Ducky,Prospect,"Peons
Earth","Dungeons And Double Taps
The Elements",Solar,66.6,299,24,0.449,0.458,11,13,8187,4310,3877,15,8,37,56,26.8%,383.1,201.7,181.4,0.70,0.37,1.73,2.62,341.1,179.6,161.5,0.63,0.33,1.54,2.33,41,47,1.92,2.20,1.71,1.96
,,,Logicc,Prospect,Muenster Misfits,Cheese Guild,Solar,66.6,553,37,0.479,0.541,20,17,14044,7720,6324,34,24,41,107,31.8%,355.3,195.3,160.0,0.86,0.61,1.04,2.71,379.6,208.6,170.9,0.92,0.65,1.11,2.89,91,96,2.30,2.43,2.46,2.59
,,,Logixaal,Prospect,Jersey Devils,The Forest,Lunar,66.2,682,48,0.690,0.729,35,13,16199,9880,6319,44,44,41,123,35.8%,332.3,202.7,129.6,0.90,0.90,0.84,2.52,337.5,205.8,131.6,0.92,0.92,0.85,2.56,158,96,3.24,1.97,3.29,2.00
,,,Blu3Prints,Prospect,Green Beans,The Garden,Solar,66.0,528,38,0.607,0.632,24,14,13076,7310,5766,31,22,40,111,27.9%,346.5,193.7,152.8,0.82,0.58,1.06,2.94,344.1,192.4,151.7,0.82,0.58,1.05,2.92,92,69,2.44,1.83,2.42,1.82
,,,Modoz,Prospect,Cherried Crepes,The Bakery,Lunar,65.4,375,26,0.756,0.808,21,5,9534,5330,4204,22,17,32,68,32.4%,355.7,198.9,156.9,0.82,0.63,1.19,2.54,366.7,205.0,161.7,0.85,0.65,1.23,2.62,78,37,2.91,1.38,3.00,1.42
,,,Humd1Gger,Prospect,Iron,Metal,Solar,64.5,155,12,0.583,0.750,9,3,4142,2350,1792,9,6,18,25,36.0%,373.9,212.1,161.8,0.81,0.54,1.62,2.26,345.2,195.8,149.3,0.75,0.50,1.50,2.08,32,26,2.89,2.35,2.67,2.17
,,,Rutherford The Great,Prospect,Beagles,Puppy Paradise,Lunar,64.3,413,29,0.484,0.517,15,14,10530,6080,4450,30,18,29,73,41.1%,356.7,206.0,150.8,1.02,0.61,0.98,2.47,363.1,209.7,153.4,1.03,0.62,1.00,2.52,73,76,2.47,2.57,2.52,2.62
,,,Dyl,Prospect,Jersey Devils,The Forest,Lunar,63.1,453,33,0.688,0.697,23,10,10707,6060,4647,29,26,21,81,35.8%,330.7,187.2,143.5,0.90,0.80,0.65,2.50,324.5,183.6,140.8,0.88,0.79,0.64,2.45,109,67,3.37,2.07,3.30,2.03
,,,Wendeezfofofo,Prospect,Cherried Crepes,The Bakery,Lunar,62.1,679,46,0.643,0.630,29,17,16840,9840,7000,35,35,70,109,32.1%,347.0,202.8,144.2,0.72,0.72,1.44,2.25,366.1,213.9,152.2,0.76,0.76,1.52,2.37,129,88,2.66,1.81,2.80,1.91
,,,Iamhoba,Prospect,Kali,The Gods,Lunar,61.4,641,47,0.439,0.426,20,27,15702,8840,6862,40,23,48,129,31.0%,342.7,193.0,149.8,0.87,0.50,1.05,2.82,334.1,188.1,146.0,0.85,0.49,1.02,2.74,101,118,2.20,2.58,2.15,2.51
,,,Jme,Prospect,"Peons
Green Beans","Dungeons And Double Taps
The Garden",Solar,60.3,290,19,0.474,0.421,8,11,6842,4220,2622,19,11,23,62,30.6%,330.1,203.6,126.5,0.92,0.53,1.11,2.99,360.1,222.1,138.0,1.00,0.58,1.21,3.26,41,44,1.98,2.12,2.16,2.32
,,,Tabernakdecalis,Prospect,Spearmint,Minty Fresh,Solar,60.2,372,29,0.507,0.552,16,13,9507,5390,4117,16,15,49,59,27.1%,357.6,202.7,154.9,0.60,0.56,1.84,2.22,327.8,185.9,142.0,0.55,0.52,1.69,2.03,58,57,2.18,2.14,2.00,1.97
,,,Ark,Prospect,Dark Matter,The Cosmos,Lunar,60.2,68,5,0.575,0.600,3,2,1647,1050,597,5,2,6,15,33.3%,338.9,216.1,122.8,1.03,0.41,1.23,3.09,329.4,210.0,119.4,1.00,0.40,1.20,3.00,11,9,2.26,1.85,2.20,1.80
,,,Avoidedemu,Prospect,"Peons
Chicken Parm","Dungeons And Double Taps
Fifty-Fifty Pizzeria",Solar,57.3,71,6,0.500,0.500,3,3,1606,920,686,4,4,4,12,33.3%,316.5,181.3,135.2,0.79,0.79,0.79,2.36,267.7,153.3,114.3,0.67,0.67,0.67,2.00,12,12,2.36,2.36,2.00,2.00
,,,Xisle,Prospect,Sparks,Electric Mayhem,Lunar,57.1,519,38,0.535,0.526,20,18,12997,7630,5367,32,17,54,88,36.4%,350.4,205.7,144.7,0.86,0.46,1.46,2.37,342.0,200.8,141.2,0.84,0.45,1.42,2.32,93,85,2.51,2.29,2.45,2.24
,,,Kbm Grifter,Prospect,Green Beans,The Garden,Solar,56.6,483,36,0.637,0.639,23,13,11284,6310,4974,29,21,30,86,33.7%,326.9,182.8,144.1,0.84,0.61,0.87,2.49,313.4,175.3,138.2,0.81,0.58,0.83,2.39,87,60,2.52,1.74,2.42,1.67
,,,Breadmg,Prospect,Undead,Destined,Solar,56.5,617,44,0.532,0.523,23,21,13517,7640,5877,27,34,42,114,23.7%,306.5,173.3,133.3,0.61,0.77,0.95,2.59,307.2,173.6,133.6,0.61,0.77,0.95,2.59,97,89,2.20,2.02,2.20,2.02
,,,Phteven,Prospect,Shiva,Pantheon,Lunar,55.6,519,36,0.427,0.444,16,20,12254,6750,5504,28,19,41,95,29.5%,330.4,182.0,148.4,0.75,0.51,1.11,2.56,340.4,187.5,152.9,0.78,0.53,1.14,2.64,84,101,2.26,2.72,2.33,2.81
,,,Riko,Prospect,Iron,Metal,Solar,55.5,442,33,0.548,0.606,20,13,10864,6210,4654,28,14,39,76,36.8%,343.9,196.6,147.3,0.89,0.44,1.23,2.41,329.2,188.2,141.0,0.85,0.42,1.18,2.30,76,67,2.41,2.12,2.30,2.03
,,,Yourboiblue,Prospect,"Dark Matter
Sparks","The Cosmos
Electric Mayhem",Lunar,54.8,533,39,0.580,0.538,21,18,13050,7450,5600,41,11,35,105,39.0%,342.6,195.6,147.0,1.08,0.29,0.92,2.76,334.6,191.0,143.6,1.05,0.28,0.90,2.69,95,77,2.49,2.02,2.44,1.97
,,,Bobbo174,Prospect,Koala Bears,The Bear Den,Lunar,52.7,615,46,0.392,0.413,19,27,15538,7920,7618,22,20,78,82,26.8%,353.5,180.2,173.3,0.50,0.46,1.77,1.87,337.8,172.2,165.6,0.48,0.43,1.70,1.78,85,113,1.93,2.57,1.85,2.46
,,,Goldenkiwi.,Prospect,Green Beans,The Garden,Solar,52.7,393,28,0.600,0.571,16,12,9246,5570,3676,27,14,30,67,40.3%,329.2,198.3,130.9,0.96,0.50,1.07,2.39,330.2,198.9,131.3,0.96,0.50,1.07,2.39,74,57,2.63,2.03,2.64,2.04
,,,Theman,Prospect,Cherried Crepes,The Bakery,Lunar,52.3,113,8,0.500,0.625,5,3,2887,1760,1127,10,3,9,16,62.5%,357.5,217.9,139.5,1.24,0.37,1.11,1.98,360.9,220.0,140.9,1.25,0.38,1.13,2.00,20,20,2.48,2.48,2.50,2.50
,,,Peppytoes,Prospect,Cherried Crepes,The Bakery,Lunar,51.6,295,20,0.554,0.500,10,10,6699,3950,2749,20,12,17,50,40.0%,317.7,187.3,130.4,0.95,0.57,0.81,2.37,335.0,197.5,137.5,1.00,0.60,0.85,2.50,54,47,2.56,2.23,2.70,2.35
,,,Ark0002,Prospect,Dark Matter,The Cosmos,Lunar,50.9,353,23,0.473,0.478,11,12,7869,4810,3059,20,15,29,61,32.8%,311.9,190.7,121.2,0.79,0.59,1.15,2.42,342.1,209.1,133.0,0.87,0.65,1.26,2.65,54,58,2.14,2.30,2.35,2.52
,,,Bigpugg,Prospect,Chicken Parm,Fifty-Fifty Pizzeria,Solar,50.8,670,45,0.574,0.600,27,18,15518,8680,6838,37,21,55,118,31.4%,324.1,181.3,142.8,0.77,0.44,1.15,2.46,344.8,192.9,152.0,0.82,0.47,1.22,2.62,119,98,2.49,2.05,2.64,2.18
,,,Avgjohnson,Prospect,"Kali
The Drowned","The Gods
Seas Despair",Lunar,50.2,506,35,0.402,0.400,14,21,11404,6370,5034,25,19,41,87,28.7%,315.3,176.1,139.2,0.69,0.53,1.13,2.41,325.8,182.0,143.8,0.71,0.54,1.17,2.49,72,93,1.99,2.57,2.06,2.66
,,,Doctorprofessor_,Prospect,Undead,Destined,Solar,50.1,673,48,0.511,0.521,25,23,16030,8880,7150,37,14,65,123,30.1%,333.3,184.6,148.7,0.77,0.29,1.35,2.56,334.0,185.0,149.0,0.77,0.29,1.35,2.56,106,103,2.20,2.14,2.21,2.15
,,,Onlyjammer,Prospect,Beagles,Puppy Paradise,Lunar,49.7,564,40,0.419,0.450,18,22,12904,7340,5564,27,18,55,99,27.3%,320.1,182.1,138.0,0.67,0.45,1.36,2.46,322.6,183.5,139.1,0.68,0.45,1.38,2.48,87,107,2.16,2.65,2.18,2.68
,,,Zenith,Prospect,Koala Bears,The Bear Den,Lunar,49.3,460,35,0.384,0.429,15,20,11049,6080,4969,27,12,41,73,37.0%,336.1,184.9,151.1,0.82,0.37,1.25,2.22,315.7,173.7,142.0,0.77,0.34,1.17,2.09,65,88,1.98,2.68,1.86,2.51
,,,Abeillonnaise,Prospect,Shiva,Pantheon,Lunar,49.2,319,23,0.409,0.391,9,14,6959,3730,3229,16,12,19,58,27.6%,305.2,163.6,141.6,0.70,0.53,0.83,2.54,302.6,162.2,140.4,0.70,0.52,0.83,2.52,44,56,1.93,2.46,1.91,2.43
,,,Honeybadgermo,Prospect,Green Beans,The Garden,Solar,48.9,387,28,0.648,0.714,20,8,8795,5110,3685,20,11,37,71,28.2%,318.0,184.8,133.2,0.72,0.40,1.34,2.57,314.1,182.5,131.6,0.71,0.39,1.32,2.54,69,46,2.49,1.66,2.46,1.64
,,,Gameymcgamertag,Prospect,Spearmint,Minty Fresh,Solar,48.3,597,44,0.458,0.500,22,22,14065,7820,6245,27,20,65,87,31.0%,329.6,183.3,146.4,0.63,0.47,1.52,2.04,319.7,177.7,141.9,0.61,0.45,1.48,1.98,85,95,1.99,2.23,1.93,2.16
,,,Blindvisionary,Prospect,Earth,The Elements,Solar,48.2,572,38,0.557,0.526,20,18,12486,7120,5366,34,21,33,102,33.3%,305.4,174.2,131.3,0.83,0.51,0.81,2.50,328.6,187.4,141.2,0.89,0.55,0.87,2.68,102,88,2.50,2.15,2.68,2.32
,,,Perryxpotter,Prospect,"Chicken Parm
Kali
Iron
Green Beans","Fifty-Fifty Pizzeria
The Gods
Metal
The Garden",Solar,47.4,367,27,0.595,0.481,13,14,7746,4180,3566,19,18,16,58,32.8%,295.3,159.4,136.0,0.72,0.69,0.61,2.21,286.9,154.8,132.1,0.70,0.67,0.59,2.15,68,53,2.59,2.02,2.52,1.96
,,,Dillynmario,Prospect,"Iron
Green Beans","Metal
The Garden",Solar,47.3,205,16,0.545,0.625,10,6,4444,2600,1844,13,8,11,35,37.1%,303.3,177.5,125.9,0.89,0.55,0.75,2.39,277.8,162.5,115.3,0.81,0.50,0.69,2.19,37,33,2.53,2.25,2.31,2.06
,,,Mogulmaniac5480,Prospect,Dark Matter,The Cosmos,Lunar,46.5,627,44,0.512,0.500,22,22,14340,7790,6550,28,21,60,94,29.8%,320.0,173.8,146.2,0.62,0.47,1.34,2.10,325.9,177.0,148.9,0.64,0.48,1.36,2.14,99,96,2.21,2.14,2.25,2.18
,,,Benpie24,Prospect,Kali,The Gods,Lunar,46.2,562,40,0.484,0.450,18,22,12346,7260,5086,30,19,47,96,31.3%,307.4,180.7,126.6,0.75,0.47,1.17,2.39,308.7,181.5,127.2,0.75,0.48,1.18,2.40,94,98,2.34,2.44,2.35,2.45
,,,Xkilk,Prospect,"The Drowned
Earth","Seas Despair
The Elements",Solar,45.9,89,8,0.412,0.375,3,5,2156,1150,1006,5,1,9,15,33.3%,338.9,180.8,158.2,0.79,0.16,1.41,2.36,269.5,143.8,125.8,0.63,0.13,1.13,1.88,11,14,1.73,2.20,1.38,1.75
,,,Tat Pitts,Prospect,Muenster Misfits,Cheese Guild,Solar,45.3,494,34,0.472,0.471,16,18,10650,6000,4650,23,21,38,75,30.7%,301.6,169.9,131.7,0.65,0.59,1.08,2.12,313.2,176.5,136.8,0.68,0.62,1.12,2.21,79,85,2.24,2.41,2.32,2.50
,,,Cooper.,Prospect,Infrared,The Wavelengths,Solar,44.4,494,38,0.300,0.368,14,24,11649,6020,5629,23,13,48,67,34.3%,329.9,170.5,159.4,0.65,0.37,1.36,1.90,306.6,158.4,148.1,0.61,0.34,1.26,1.76,59,102,1.67,2.89,1.55,2.68
,,,Smitty,Prospect,"Kali
Cherried Crepes
Infrared","The Gods
The Bakery
The Wavelengths",Lunar,44.3,288,22,0.508,0.500,11,11,6632,3800,2832,16,7,28,45,35.6%,322.2,184.6,137.6,0.78,0.34,1.36,2.19,301.5,172.7,128.7,0.73,0.32,1.27,2.05,47,46,2.28,2.23,2.14,2.09
,,,Therumkage,Prospect,Peons,Dungeons And Double Taps,Solar,44.3,473,37,0.369,0.324,12,25,10749,5420,5329,18,13,45,72,25.0%,318.0,160.3,157.6,0.53,0.38,1.33,2.13,290.5,146.5,144.0,0.49,0.35,1.22,1.95,62,88,1.83,2.60,1.68,2.38
,,,Kflip11,Prospect,Shiva,Pantheon,Lunar,44.2,678,48,0.469,0.458,22,26,15235,8090,7145,35,22,50,99,35.4%,314.4,167.0,147.5,0.72,0.45,1.03,2.04,317.4,168.5,148.9,0.73,0.46,1.04,2.06,108,117,2.23,2.41,2.25,2.44
,,,Itsjustcrimm,Prospect,The Drowned,Seas Despair,Lunar,42.7,605,41,0.436,0.415,17,24,12842,6800,6042,27,22,41,95,28.4%,297.0,157.3,139.7,0.62,0.51,0.95,2.20,313.2,165.9,147.4,0.66,0.54,1.00,2.32,87,103,2.01,2.38,2.12,2.51
,,,Nitemarerl,Prospect,Spearmint,Minty Fresh,Solar,42.3,547,40,0.458,0.500,20,20,11749,5850,5899,26,10,34,105,24.8%,300.5,149.6,150.9,0.67,0.26,0.87,2.69,293.7,146.3,147.5,0.65,0.25,0.85,2.63,77,86,1.97,2.20,1.93,2.15
,,,Soba_Man,Prospect,Dark Matter,The Cosmos,Lunar,42.2,298,21,0.492,0.476,10,11,6124,3330,2794,13,10,20,53,24.5%,287.5,156.4,131.2,0.61,0.47,0.94,2.49,291.6,158.6,133.0,0.62,0.48,0.95,2.52,46,47,2.16,2.21,2.19,2.24
,,,Razzr Elite,Prospect,Sonic,Energy,Solar,42.0,669,48,0.641,0.625,30,18,14267,7790,6477,33,25,45,99,33.3%,298.4,162.9,135.5,0.69,0.52,0.94,2.07,297.2,162.3,134.9,0.69,0.52,0.94,2.06,128,88,2.68,1.84,2.67,1.83
,,,Perk_At_Play,Prospect,Sparks,Electric Mayhem,Lunar,41.8,474,34,0.452,0.382,13,21,10757,6060,4697,26,11,44,71,36.6%,317.5,178.9,138.6,0.77,0.32,1.30,2.10,316.4,178.2,138.1,0.76,0.32,1.29,2.09,77,87,2.27,2.57,2.26,2.56
,,,Decebalus,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,41.2,502,36,0.552,0.639,23,13,10534,5370,5164,21,20,31,72,29.2%,293.6,149.7,143.9,0.59,0.56,0.86,2.01,292.6,149.2,143.4,0.58,0.56,0.86,2.00,88,77,2.45,2.15,2.44,2.14
,,,Suxze,Prospect,"Muenster Misfits
The Drowned","Cheese Guild
Seas Despair",Lunar,39.5,412,28,0.459,0.500,14,14,8666,4630,4036,19,11,30,68,27.9%,294.3,157.2,137.1,0.65,0.37,1.02,2.31,309.5,165.4,144.1,0.68,0.39,1.07,2.43,62,69,2.11,2.34,2.21,2.46
,,,Bucknekkid15,Prospect,The Drowned,Seas Despair,Lunar,39.2,644,43,0.448,0.419,18,25,13344,7280,6064,35,16,37,113,31.0%,289.9,158.2,131.7,0.76,0.35,0.80,2.46,310.3,169.3,141.0,0.81,0.37,0.86,2.63,96,110,2.09,2.39,2.23,2.56
,,,I Grades I,Prospect,Peons,Dungeons And Double Taps,Solar,38.8,144,11,0.219,0.091,1,10,3110,1760,1350,8,2,12,26,30.8%,302.2,171.0,131.2,0.78,0.19,1.17,2.53,282.7,160.0,122.7,0.73,0.18,1.09,2.36,14,32,1.36,3.11,1.27,2.91
,,,Astarte,Prospect,Peons,Dungeons And Double Taps,Solar,37.9,118,8,0.277,0.125,1,7,2690,1410,1280,7,2,9,16,43.8%,319.0,167.2,151.8,0.83,0.24,1.07,1.90,336.3,176.3,160.0,0.88,0.25,1.13,2.00,18,32,2.13,3.79,2.25,4.00
,,,Drivingwebster,Prospect,Shiva,Pantheon,Lunar,37.7,707,49,0.449,0.449,22,27,14961,8880,6081,38,21,60,103,36.9%,296.1,175.7,120.3,0.75,0.42,1.19,2.04,305.3,181.2,124.1,0.78,0.43,1.22,2.10,115,131,2.28,2.59,2.35,2.67
,,,Dafiya711,Prospect,Sparks,Electric Mayhem,Lunar,37.4,435,33,0.505,0.485,16,17,8969,4920,4049,20,15,31,62,32.3%,288.5,158.3,130.2,0.64,0.48,1.00,1.99,271.8,149.1,122.7,0.61,0.45,0.94,1.88,74,73,2.38,2.35,2.24,2.21
,,,Redwinglegendayg,Prospect,"Infrared
Undead","The Wavelengths
Destined",Solar,37.0,339,25,0.286,0.400,10,15,7687,4020,3667,15,7,35,42,35.7%,317.3,165.9,151.4,0.62,0.29,1.44,1.73,307.5,160.8,146.7,0.60,0.28,1.40,1.68,38,69,1.57,2.85,1.52,2.76
,,,Sleepy Harlow,Prospect,Undead,Destined,Solar,35.0,586,40,0.537,0.550,22,18,11356,6890,4466,34,16,33,104,32.7%,271.1,164.5,106.6,0.81,0.38,0.79,2.48,283.9,172.3,111.7,0.85,0.40,0.83,2.60,98,89,2.34,2.13,2.45,2.23
,,,Shogun,Prospect,Beagles,Puppy Paradise,Lunar,34.8,410,28,0.363,0.321,9,19,8839,4700,4139,16,11,41,50,32.0%,301.6,160.4,141.2,0.55,0.38,1.40,1.71,315.7,167.9,147.8,0.57,0.39,1.46,1.79,51,74,1.74,2.53,1.82,2.64
,,,Nightraptor04,Prospect,Beagles,Puppy Paradise,Lunar,34.3,662,48,0.383,0.396,19,29,13213,7160,6053,32,19,40,101,31.7%,279.3,151.3,127.9,0.68,0.40,0.85,2.13,275.3,149.2,126.1,0.67,0.40,0.83,2.10,100,135,2.11,2.85,2.08,2.81
,,,Pablo V2,Prospect,Dark Matter,The Cosmos,Lunar,34.1,621,44,0.480,0.477,21,23,12331,6700,5631,30,16,38,100,30.0%,277.8,151.0,126.9,0.68,0.36,0.86,2.25,280.3,152.3,128.0,0.68,0.36,0.86,2.27,94,99,2.12,2.23,2.14,2.25
,,,Tokifyy,Prospect,Koala Bears,The Bear Den,Lunar,33.9,335,24,0.293,0.292,7,17,7224,3990,3234,19,5,27,49,38.8%,301.7,166.6,135.1,0.79,0.21,1.13,2.05,301.0,166.3,134.8,0.79,0.21,1.13,2.04,39,69,1.63,2.88,1.63,2.88
,,,Ty,Prospect,Peons,Dungeons And Double Taps,Solar,33.8,439,33,0.361,0.303,10,23,8485,4540,3945,12,18,37,59,20.3%,270.4,144.7,125.7,0.38,0.57,1.18,1.88,257.1,137.6,119.5,0.36,0.55,1.12,1.79,58,84,1.85,2.68,1.76,2.55
,,,Manoftheauer,Prospect,"The Drowned
Infrared","Seas Despair
The Wavelengths",Solar,32.4,104,8,0.353,0.250,2,6,2134,1080,1054,4,3,8,13,30.8%,287.1,145.3,141.8,0.54,0.40,1.08,1.75,266.8,135.0,131.8,0.50,0.38,1.00,1.63,15,22,2.02,2.96,1.88,2.75
