Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Elite,RSC007979,roxaa.,Goliaths,D20,Lunar,N/A,-6.98,22,1,22.00,0.613,1.000,1,0,0,252,130,122,0,1,1,3,0.000,183.59,94.71,88.88,0.00,0.73,0.73,2.19,252.00,130.00,122.00,0.00,1.00,1.00,3.00,4,3,2.91,2.19,4.00,3.00,10,7.29,10.00,0.30
Elite,RSC006680,Ttv-1ginx1,Kings,The Casino,Lunar,N/A,-42.59,74,4,18.50,0.156,0.000,0,4,0,839,390,449,0,0,7,4,0.000,181.72,84.47,97.25,0.00,0.00,1.52,0.87,209.75,97.50,112.25,0.00,0.00,1.75,1.00,3,16,0.65,3.47,0.75,4.00,54,11.70,13.50,0.30
Veteran,RSC005246,Irishhhh,Mosaic Maestros,Art Club,Solar,N/A,128.88,66,4,16.50,0.678,0.750,3,1,1,2063,1300,763,5,4,9,15,0.333,506.45,319.14,187.31,1.23,0.98,2.21,3.68,515.75,325.00,190.75,1.25,1.00,2.25,3.75,14,7,3.44,1.72,3.50,1.75,35,8.59,8.75,0.20
Veteran,RSC004639,Uncdizzle,Sons of Ares,The Rising,Solar,N/A,105.34,190,12,15.83,0.605,0.667,8,4,3,4760,2840,1920,11,16,10,44,0.250,405.92,242.19,163.73,0.94,1.36,0.85,3.75,396.67,236.67,160.00,0.92,1.33,0.83,3.67,35,20,2.98,1.71,2.92,1.67,73,6.23,6.08,0.27
Veteran,RSC007213,Py Ballwin,Drunken Dwarfs,Dwarf Haven,Lunar,N/A,89.34,437,26,16.81,0.592,0.731,19,7,10,11471,7090,4381,35,20,33,94,0.372,425.31,262.87,162.43,1.30,0.74,1.22,3.49,441.19,272.69,168.50,1.35,0.77,1.27,3.62,89,49,3.30,1.82,3.42,1.88,164,6.08,6.31,0.30
Veteran,RSC004766,Envy Raptor,Grizzly Bears,The Bear Den,Solar,N/A,87.08,57,4,14.25,0.565,0.750,3,1,1,1319,610,709,2,3,2,16,0.125,374.93,173.40,201.54,0.57,0.85,0.57,4.55,329.75,152.50,177.25,0.50,0.75,0.50,4.00,9,7,2.56,1.99,2.25,1.75,18,5.12,4.50,0.39
Veteran,RSC014285,Itz_Eager.,Kirin,The Shrine,Solar,N/A,86.36,186,12,15.50,0.506,0.583,7,5,3,5084,2930,2154,14,6,17,38,0.368,442.87,255.23,187.64,1.22,0.52,1.48,3.31,423.67,244.17,179.50,1.17,0.50,1.42,3.17,31,30,2.70,2.61,2.58,2.50,95,8.28,7.92,0.32
Veteran,RSC008006,RXCKOMODE,Sons of Ares,The Rising,Solar,N/A,85.11,375,23,16.30,0.574,0.609,14,9,8,10346,6520,3826,36,6,35,87,0.414,447.02,281.71,165.31,1.56,0.26,1.51,3.76,449.83,283.48,166.35,1.57,0.26,1.52,3.78,74,47,3.20,2.03,3.22,2.04,163,7.04,7.09,0.29
Veteran,RSC006490,Dayz,Middy Meowers,Pawverse,Solar,N/A,82.91,55,4,13.75,0.556,0.750,3,1,1,1309,700,609,2,4,4,10,0.200,385.62,206.21,179.41,0.59,1.18,1.18,2.95,327.25,175.00,152.25,0.50,1.00,1.00,2.50,11,9,3.24,2.65,2.75,2.25,25,7.36,6.25,0.36
Veteran,RSC002425,Kourses,Middy Meowers,Pawverse,Solar,N/A,81.73,493,32,15.41,0.561,0.563,18,14,6,12433,6840,5593,23,27,46,89,0.258,408.61,224.80,183.82,0.76,0.89,1.51,2.93,388.53,213.75,174.78,0.72,0.84,1.44,2.78,87,57,2.86,1.87,2.72,1.78,224,7.36,7.00,0.25
Veteran,RSC002544,CKNFanboy67,Makos,Shark Attack,Solar,N/A,80.81,1076,64,16.81,0.542,0.672,43,21,17,27479,17440,10039,71,42,121,219,0.324,413.78,262.61,151.17,1.07,0.63,1.82,3.30,429.36,272.50,156.86,1.11,0.66,1.89,3.42,177,123,2.67,1.85,2.77,1.92,509,7.66,7.95,0.24
Veteran,RSC003618,Creature,Tummy Tables,The Romp,Lunar,N/A,80.26,1025,61,16.80,0.515,0.541,33,28,18,25235,15530,9705,67,53,83,203,0.330,398.90,245.49,153.41,1.06,0.84,1.31,3.21,413.69,254.59,159.10,1.10,0.87,1.36,3.33,170,150,2.69,2.37,2.79,2.46,482,7.62,7.90,0.31
Veteran,RSC000731,mm2,Praetoriani,The Sovereign,Lunar,N/A,79.90,66,4,16.50,0.443,0.250,1,3,1,1842,1100,742,4,2,10,10,0.400,452.20,270.04,182.16,0.98,0.49,2.45,2.45,460.50,275.00,185.50,1.00,0.50,2.50,2.50,8,10,1.96,2.45,2.00,2.50,41,10.07,10.25,0.24
Veteran,RSC005485,Exilesbad,"Drunken Dwarfs
Giant Squids
Pump and Dump
Grizzly Bears
Dread","Dwarf Haven
Tyrants of the Sea
Shell Corp
The Bear Den
The Shadows","Lunar
Lunar
Lunar
Solar
Lunar","N/A
N/A
N/A
N/A
N/A",79.75,981,60,16.35,0.492,0.483,29,31,14,25677,14370,11307,58,32,100,197,0.294,424.09,237.34,186.75,0.96,0.53,1.65,3.25,427.95,239.50,188.45,0.97,0.53,1.67,3.28,135,144,2.23,2.38,2.25,2.40,488,8.06,8.13,0.30
Veteran,RSC004780,KAYO,Middy Meowers,Pawverse,Solar,N/A,79.40,962,63,15.27,0.531,0.556,35,28,20,25335,14750,10585,79,28,69,200,0.395,426.71,248.43,178.28,1.33,0.47,1.16,3.37,402.14,234.13,168.02,1.25,0.44,1.10,3.17,159,122,2.68,2.05,2.52,1.94,455,7.66,7.22,0.27
Veteran,RSC004872,JustWaben,Cannoli,Fifty-Fifty Pizzeria,Lunar,N/A,78.63,975,60,16.25,0.520,0.633,38,22,18,24707,15030,9677,56,48,107,168,0.333,410.58,249.77,160.81,0.93,0.80,1.78,2.79,411.78,250.50,161.28,0.93,0.80,1.78,2.80,162,137,2.69,2.28,2.70,2.28,487,8.09,8.12,0.28
Veteran,RSC008508,Flame_RL10,"Water
Dragonborn","The Elements
D20","Solar
Lunar","N/A
N/A",78.43,825,49,16.84,0.498,0.469,23,26,14,22123,13260,8863,66,21,80,161,0.410,434.48,260.42,174.06,1.30,0.41,1.57,3.16,451.49,270.61,180.88,1.35,0.43,1.63,3.29,123,125,2.42,2.45,2.51,2.55,423,8.31,8.63,0.30
Veteran,RSC012888,Chillin,"Pump and Dump
Luna Moths","Shell Corp
Buggin Out","Lunar
Solar","N/A
N/A",77.00,990,60,16.50,0.515,0.567,34,26,11,25642,14940,10702,52,36,123,179,0.291,419.66,244.51,175.15,0.85,0.59,2.01,2.93,427.37,249.00,178.37,0.87,0.60,2.05,2.98,147,130,2.41,2.13,2.45,2.17,494,8.08,8.23,0.26
Veteran,RSC008553,Choco,Gorillas,The Jungle,Solar,N/A,76.02,900,57,15.79,0.528,0.702,40,17,15,22749,12830,9919,46,38,94,163,0.282,409.55,230.98,178.57,0.83,0.68,1.69,2.93,399.11,225.09,174.02,0.81,0.67,1.65,2.86,136,108,2.45,1.94,2.39,1.89,448,8.07,7.86,0.24
Veteran,RSC005664,LEBRON JAMES,"Peppermint
Luna Moths
Dogfight
Mosaic Maestros","Minty Fresh
Buggin Out
Remove Before Flight
Art Club","Lunar
Solar
Solar
Solar","N/A
N/A
N/A
N/A",74.21,813,50,16.26,0.524,0.540,27,23,12,20433,12220,8213,52,33,78,147,0.354,407.22,243.54,163.68,1.04,0.66,1.55,2.93,408.66,244.40,164.26,1.04,0.66,1.56,2.94,137,114,2.73,2.27,2.74,2.28,400,7.97,8.00,0.29
Veteran,RSC004239,Nitro,"Mosaic Maestros
Pump and Dump","Art Club
Shell Corp","Solar
Lunar","N/A
N/A",71.96,993,57,17.42,0.500,0.439,25,32,9,23953,14520,9433,59,38,94,202,0.292,390.84,236.92,153.92,0.96,0.62,1.53,3.30,420.23,254.74,165.49,1.04,0.67,1.65,3.54,144,144,2.35,2.35,2.53,2.53,503,8.21,8.82,0.29
Veteran,RSC005314,daggumbigfeet,Mosaic Maestros,Art Club,Solar,N/A,71.05,24,1,24.00,0.390,0.000,0,1,0,491,320,171,1,1,2,7,0.143,331.48,216.03,115.44,0.68,0.68,1.35,4.73,491.00,320.00,171.00,1.00,1.00,2.00,7.00,3,4,2.03,2.70,3.00,4.00,8,5.40,8.00,0.50
Veteran,RSC000314,Yoza,Werewolves,Mythical,Solar,N/A,70.49,557,34,16.38,0.493,0.471,16,18,9,13043,7720,5323,32,25,43,112,0.286,379.41,224.57,154.84,0.93,0.73,1.25,3.26,383.62,227.06,156.56,0.94,0.74,1.26,3.29,83,87,2.41,2.53,2.44,2.56,265,7.71,7.79,0.33
Veteran,RSC005088,13,Dogfight,Remove Before Flight,Solar,N/A,69.76,924,56,16.50,0.526,0.607,34,22,11,21033,13180,7853,59,44,63,193,0.306,368.82,231.11,137.70,1.03,0.77,1.10,3.38,375.59,235.36,140.23,1.05,0.79,1.13,3.45,159,129,2.79,2.26,2.84,2.30,433,7.59,7.73,0.30
Veteran,RSC012386,mushroom,Praetoriani,The Sovereign,Lunar,N/A,68.51,758,48,15.79,0.504,0.583,28,20,12,18424,10770,7654,50,32,57,132,0.379,393.82,230.21,163.61,1.07,0.68,1.22,2.82,383.83,224.38,159.46,1.04,0.67,1.19,2.75,125,121,2.67,2.59,2.60,2.52,354,7.57,7.38,0.34
Veteran,RSC013487,SU Magic7414,"Makos
Dragonborn","Shark Attack
D20","Solar
Lunar","N/A
N/A",68.44,257,16,16.06,0.528,0.563,9,7,3,6684,3840,2844,17,8,27,39,0.436,421.39,242.09,179.30,1.07,0.50,1.70,2.46,417.75,240.00,177.75,1.06,0.50,1.69,2.44,40,34,2.52,2.14,2.50,2.13,123,7.75,7.69,0.28
Veteran,RSC000278,Tinsel,Peppermint,Minty Fresh,Lunar,N/A,67.73,252,16,15.75,0.472,0.375,6,10,4,6165,3550,2615,13,7,28,50,0.260,396.38,228.25,168.13,0.84,0.45,1.80,3.21,385.31,221.88,163.44,0.81,0.44,1.75,3.13,35,41,2.25,2.64,2.19,2.56,129,8.29,8.06,0.32
Veteran,RSC006869,Flurry ^-^,Fer-de-Lance,Venom Lab,Lunar,N/A,67.67,952,62,15.35,0.478,0.403,25,37,12,22877,13720,9157,57,36,89,177,0.322,389.36,233.51,155.85,0.97,0.61,1.51,3.01,368.98,221.29,147.69,0.92,0.58,1.44,2.85,133,159,2.26,2.71,2.15,2.56,476,8.10,7.68,0.33
Veteran,RSC002295,DEMOralize,"Peppermint
Pushwalkers","Minty Fresh
The Quad Dynasty","Lunar
Lunar","N/A
N/A",67.64,80,5,16.00,0.541,0.400,2,3,1,1966,1210,756,5,4,8,11,0.455,398.18,245.06,153.11,1.01,0.81,1.62,2.23,393.20,242.00,151.20,1.00,0.80,1.60,2.20,13,11,2.63,2.23,2.60,2.20,45,9.11,9.00,0.24
Veteran,RSC001019,Surge,Kirin,The Shrine,Solar,N/A,66.87,855,56,15.27,0.482,0.429,24,32,8,21234,11700,9534,37,36,99,125,0.296,402.39,221.72,180.67,0.70,0.68,1.88,2.37,379.18,208.93,170.25,0.66,0.64,1.77,2.23,111,129,2.10,2.44,1.98,2.30,482,9.13,8.61,0.27
Veteran,RSC005543,Null.Gamer,"Giant Squids
Peppermint","Tyrants of the Sea
Minty Fresh","Lunar
Lunar","N/A
N/A",66.63,740,48,15.42,0.499,0.458,22,26,5,17997,9920,8077,41,29,62,127,0.323,394.05,217.20,176.85,0.90,0.63,1.36,2.78,374.94,206.67,168.27,0.85,0.60,1.29,2.65,109,110,2.39,2.41,2.27,2.29,360,7.88,7.50,0.31
Veteran,RSC008400,Itzmoose,"Mages
Luna Moths
Blackjack","The King's Court
Buggin Out
The Casino","Lunar
Solar
Lunar","N/A
N/A
N/A",66.39,726,46,15.78,0.500,0.500,23,23,7,17236,9770,7466,34,27,73,137,0.248,384.67,218.04,166.62,0.76,0.60,1.63,3.06,374.70,212.39,162.30,0.74,0.59,1.59,2.98,101,101,2.25,2.25,2.20,2.20,371,8.28,8.07,0.27
Veteran,RSC007341,Squashy,Nighthawks,Mach Velocity,Lunar,N/A,65.58,905,55,16.45,0.509,0.527,29,26,8,20702,12280,8422,46,48,75,153,0.301,370.64,219.85,150.78,0.82,0.86,1.34,2.74,376.40,223.27,153.13,0.84,0.87,1.36,2.78,157,146,2.81,2.61,2.85,2.65,422,7.56,7.67,0.35
Veteran,RSC014026,SirChaka1,Drunken Dwarfs,Dwarf Haven,Lunar,N/A,65.21,865,54,16.02,0.552,0.685,37,17,14,20269,12190,8079,50,33,78,164,0.305,379.66,228.33,151.33,0.94,0.62,1.46,3.07,375.35,225.74,149.61,0.93,0.61,1.44,3.04,155,102,2.90,1.91,2.87,1.89,386,7.23,7.15,0.26
Veteran,RSC007856,Captain Daddy,Dogfight,Remove Before Flight,Solar,N/A,65.16,1043,63,16.56,0.524,0.587,37,26,13,25116,15090,10026,53,46,118,159,0.333,390.17,234.42,155.75,0.82,0.71,1.83,2.47,398.67,239.52,159.14,0.84,0.73,1.87,2.52,172,141,2.67,2.19,2.73,2.24,491,7.63,7.79,0.29
Veteran,RSC013950,The-JDViirus,Drunken Dwarfs,Dwarf Haven,Lunar,N/A,64.94,935,59,15.85,0.555,0.712,42,17,10,22031,12720,9311,57,37,69,172,0.331,381.77,220.42,161.35,0.99,0.64,1.20,2.98,373.41,215.59,157.81,0.97,0.63,1.17,2.92,175,112,3.03,1.94,2.97,1.90,406,7.04,6.88,0.28
Veteran,RSC005048,Heyzisthename,Gorillas,The Jungle,Solar,N/A,64.39,914,59,15.49,0.519,0.678,40,19,13,21870,12020,9850,43,33,89,162,0.265,387.69,213.08,174.61,0.76,0.58,1.58,2.87,370.68,203.73,166.95,0.73,0.56,1.51,2.75,137,117,2.43,2.07,2.32,1.98,460,8.15,7.80,0.25
Veteran,RSC013987,MrToastyy99,"Dogfight
Luna Moths","Remove Before Flight
Buggin Out","Solar
Solar","N/A
N/A",64.21,552,34,16.24,0.524,0.559,19,15,10,12838,7330,5508,29,22,46,103,0.282,376.83,215.15,161.67,0.85,0.65,1.35,3.02,377.59,215.59,162.00,0.85,0.65,1.35,3.03,83,70,2.44,2.05,2.44,2.06,253,7.43,7.44,0.28
Veteran,RSC014093,Akuma,Peppermint,Minty Fresh,Lunar,N/A,63.95,612,40,15.30,0.503,0.500,20,20,8,15050,8100,6950,34,21,53,100,0.340,398.45,214.45,184.00,0.90,0.56,1.40,2.65,376.25,202.50,173.75,0.85,0.53,1.33,2.50,92,90,2.44,2.38,2.30,2.25,294,7.78,7.35,0.31
Veteran,RSC007459,turbidd,Drunken Dwarfs,Dwarf Haven,Lunar,N/A,63.83,698,45,15.51,0.555,0.733,33,12,9,16009,9590,6419,39,30,58,129,0.302,371.61,222.61,149.00,0.91,0.70,1.35,2.99,355.76,213.11,142.64,0.87,0.67,1.29,2.87,126,83,2.92,1.93,2.80,1.84,309,7.17,6.87,0.27
Veteran,RSC007850,harps not fast,"Tummy Tables
Giraffes","The Romp
Safari","Lunar
Solar","N/A
N/A",63.75,141,8,17.63,0.500,0.500,4,4,1,3418,1880,1538,5,3,19,28,0.179,392.77,216.03,176.73,0.57,0.34,2.18,3.22,427.25,235.00,192.25,0.63,0.38,2.38,3.50,17,17,1.95,1.95,2.13,2.13,67,7.70,8.38,0.25
Veteran,RSC008557,lowcortisol lurx,Tummy Tables,The Romp,Lunar,N/A,63.36,682,39,17.49,0.514,0.538,21,18,8,15713,9260,6453,38,32,54,116,0.328,373.30,219.99,153.31,0.90,0.76,1.28,2.76,402.90,237.44,165.46,0.97,0.82,1.38,2.97,105,95,2.49,2.26,2.69,2.44,345,8.20,8.85,0.28
Veteran,RSC004487,savant,Giant Squids,Tyrants of the Sea,Lunar,N/A,62.83,579,36,16.08,0.472,0.472,17,19,9,13670,7590,6080,24,30,58,79,0.304,382.54,212.40,170.14,0.67,0.84,1.62,2.21,379.72,210.83,168.89,0.67,0.83,1.61,2.19,85,103,2.38,2.88,2.36,2.86,303,8.48,8.42,0.34
Veteran,RSC008116,Jake,Blackjack,The Casino,Lunar,N/A,62.24,295,18,16.39,0.479,0.389,7,11,2,6895,3820,3075,11,11,33,52,0.212,378.70,209.81,168.89,0.60,0.60,1.81,2.86,383.06,212.22,170.83,0.61,0.61,1.83,2.89,38,43,2.09,2.36,2.11,2.39,153,8.40,8.50,0.28
Veteran,RSC013860,Dokreo,Middy Meowers,Pawverse,Solar,N/A,62.23,962,63,15.27,0.531,0.556,35,28,6,22798,13030,9768,44,41,102,148,0.297,383.98,219.46,164.52,0.74,0.69,1.72,2.49,361.87,206.83,155.05,0.70,0.65,1.62,2.35,159,122,2.68,2.05,2.52,1.94,455,7.66,7.22,0.27
Veteran,RSC005191,Anonymouse,"Grizzly Bears
Luna Moths
Giant Squids","The Bear Den
Buggin Out
Tyrants of the Sea","Solar
Solar
Lunar","N/A
N/A
N/A",62.20,382,24,15.92,0.508,0.500,12,12,2,8859,4780,4079,15,19,35,58,0.259,375.76,202.74,173.01,0.64,0.81,1.48,2.46,369.13,199.17,169.96,0.63,0.79,1.46,2.42,57,54,2.42,2.29,2.38,2.25,194,8.23,8.08,0.28
Veteran,RSC012645,4SkillSemiFound,Dread,The Shadows,Lunar,N/A,61.03,601,38,15.82,0.484,0.474,18,20,8,14077,8190,5887,40,17,43,119,0.336,379.51,220.80,158.71,1.08,0.46,1.16,3.21,370.45,215.53,154.92,1.05,0.45,1.13,3.13,92,103,2.48,2.78,2.42,2.71,310,8.36,8.16,0.33
Veteran,RSC007143,OmniMurders,"Dread
Water","The Shadows
The Elements","Lunar
Solar","N/A
N/A",60.60,656,43,15.26,0.427,0.279,12,31,6,15256,8270,6986,25,23,69,117,0.214,376.81,204.26,172.55,0.62,0.57,1.70,2.89,354.79,192.33,162.47,0.58,0.53,1.60,2.72,71,123,1.75,3.04,1.65,2.86,362,8.94,8.42,0.34
Veteran,RSC005165,Lucas,"Double Commit
Mosaic Maestros
Dread
Peppermint","Inconveniences
Art Club
The Shadows
Minty Fresh","Solar
Solar
Lunar
Lunar","N/A
N/A
N/A
N/A",60.21,481,30,16.03,0.488,0.367,11,19,6,11765,6750,5015,24,14,58,75,0.320,396.31,227.38,168.93,0.81,0.47,1.95,2.53,392.17,225.00,167.17,0.80,0.47,1.93,2.50,71,77,2.39,2.59,2.37,2.57,252,8.49,8.40,0.31
Veteran,RSC008172,Vera,Giraffes,Safari,Solar,N/A,60.11,956,59,16.20,0.514,0.525,31,28,13,21527,12590,8937,52,38,74,179,0.291,364.85,213.38,151.47,0.88,0.64,1.25,3.03,364.86,213.39,151.47,0.88,0.64,1.25,3.03,149,133,2.53,2.25,2.53,2.25,445,7.54,7.54,0.30
Veteran,RSC007613,Squatch .,Sons of Ares,The Rising,Solar,N/A,59.56,959,56,17.13,0.504,0.464,26,30,9,21865,12890,8975,46,41,93,159,0.289,369.42,217.78,151.64,0.78,0.69,1.57,2.69,390.45,230.18,160.27,0.82,0.73,1.66,2.84,148,143,2.50,2.42,2.64,2.55,490,8.28,8.75,0.29
Veteran,RSC000203,FrostyBrew,Pushwalkers,The Quad Dynasty,Lunar,N/A,59.47,744,47,15.83,0.505,0.532,25,22,10,17984,9930,8054,39,31,70,98,0.398,391.65,216.25,175.40,0.85,0.68,1.52,2.13,382.64,211.28,171.36,0.83,0.66,1.49,2.09,117,113,2.55,2.46,2.49,2.40,375,8.17,7.98,0.30
Veteran,RSC002668,Bird Queen <3,Fer-de-Lance,Venom Lab,Lunar,N/A,59.24,537,34,15.79,0.474,0.412,14,20,6,12482,7000,5482,26,20,50,90,0.289,376.61,211.21,165.41,0.78,0.60,1.51,2.72,367.12,205.88,161.24,0.76,0.59,1.47,2.65,78,93,2.35,2.81,2.29,2.74,260,7.84,7.65,0.36
Veteran,RSC008364,Ken Whiffey Jr.,Giraffes,Safari,Solar,N/A,59.05,892,55,16.22,0.511,0.509,28,27,5,20318,11390,8928,43,36,75,154,0.279,369.06,206.89,162.17,0.78,0.65,1.36,2.80,369.42,207.09,162.33,0.78,0.65,1.36,2.80,138,126,2.51,2.29,2.51,2.29,421,7.65,7.65,0.30
Veteran,RSC007482,MyTyranosaur,Giant Squids,Tyrants of the Sea,Lunar,N/A,58.68,411,27,15.22,0.481,0.444,12,15,4,9807,5840,3967,26,12,39,69,0.377,386.61,230.23,156.39,1.02,0.47,1.54,2.72,363.22,216.30,146.93,0.96,0.44,1.44,2.56,60,68,2.37,2.68,2.22,2.52,215,8.48,7.96,0.32
Veteran,RSC008415,StorchBurn,Makos,Shark Attack,Solar,N/A,58.57,1047,62,16.89,0.547,0.694,43,19,19,24214,14510,9704,64,37,89,181,0.354,374.72,224.55,150.17,0.99,0.57,1.38,2.80,390.55,234.03,156.52,1.03,0.60,1.44,2.92,173,116,2.68,1.80,2.79,1.87,497,7.69,8.02,0.23
Veteran,RSC007024,Smyte.,Praetoriani,The Sovereign,Lunar,N/A,58.55,888,56,15.86,0.506,0.536,30,26,11,20159,11710,8449,50,31,70,166,0.301,367.82,213.66,154.16,0.91,0.57,1.28,3.03,359.98,209.11,150.88,0.89,0.55,1.25,2.96,146,139,2.66,2.54,2.61,2.48,428,7.81,7.64,0.32
Veteran,RSC000197,kareemostyle,Pushwalkers,The Quad Dynasty,Lunar,N/A,58.55,796,51,15.61,0.505,0.529,27,24,6,17762,10340,7422,35,36,74,134,0.261,361.55,210.47,151.07,0.71,0.73,1.51,2.73,348.27,202.75,145.53,0.69,0.71,1.45,2.63,124,119,2.52,2.42,2.43,2.33,393,8.00,7.71,0.30
Veteran,RSC007607,GameGang,Nighthawks,Mach Velocity,Lunar,N/A,58.36,1043,63,16.56,0.504,0.492,31,32,12,23699,13760,9939,64,36,72,196,0.327,368.15,213.76,154.40,0.99,0.56,1.12,3.04,376.17,218.41,157.76,1.02,0.57,1.14,3.11,172,167,2.67,2.59,2.73,2.65,492,7.64,7.81,0.34
Veteran,RSC007331,Ikigai,Giraffes,Safari,Solar,N/A,57.32,632,40,15.80,0.506,0.500,20,20,9,14293,8830,5463,41,21,50,118,0.347,366.43,226.37,140.05,1.05,0.54,1.28,3.03,357.33,220.75,136.58,1.03,0.53,1.25,2.95,97,93,2.49,2.38,2.43,2.33,291,7.46,7.28,0.32
Veteran,RSC000371,Capn' Clutch,Cannoli,Fifty-Fifty Pizzeria,Lunar,N/A,57.10,619,37,16.73,0.511,0.595,22,15,8,13646,8340,5306,38,25,43,114,0.333,357.19,218.30,138.89,0.99,0.65,1.13,2.98,368.81,225.41,143.41,1.03,0.68,1.16,3.08,95,88,2.49,2.30,2.57,2.38,311,8.14,8.41,0.28
Veteran,RSC002937,SirTommyNoble,Supernova,The Cosmos,Solar,N/A,56.87,1027,63,16.30,0.502,0.556,35,28,10,23293,14230,9063,65,30,85,198,0.328,367.48,224.50,142.98,1.03,0.47,1.34,3.12,369.73,225.87,143.86,1.03,0.48,1.35,3.14,141,139,2.22,2.19,2.24,2.21,536,8.46,8.51,0.26
Veteran,RSC008442,Billionninja,Dragonborn,D20,Lunar,N/A,56.63,909,57,15.95,0.516,0.561,32,25,11,20514,11720,8794,36,41,94,137,0.263,365.65,208.90,156.75,0.64,0.73,1.68,2.44,359.89,205.61,154.28,0.63,0.72,1.65,2.40,138,121,2.46,2.16,2.42,2.12,476,8.48,8.35,0.25
Veteran,RSC007660,Shraxl,Nighthawks,Mach Velocity,Lunar,N/A,56.58,1018,61,16.69,0.503,0.492,30,31,9,22707,13580,9127,54,42,87,173,0.312,361.41,216.14,145.27,0.86,0.67,1.38,2.75,372.25,222.62,149.62,0.89,0.69,1.43,2.84,169,165,2.69,2.63,2.77,2.70,480,7.64,7.87,0.34
Veteran,RSC006976,slendxa,Cannoli,Fifty-Fifty Pizzeria,Lunar,N/A,56.19,72,4,18.00,0.552,0.750,3,1,0,1622,860,762,1,5,9,6,0.167,365.01,193.53,171.48,0.23,1.13,2.03,1.35,405.50,215.00,190.50,0.25,1.25,2.25,1.50,11,9,2.48,2.03,2.75,2.25,45,10.13,11.25,0.20
Veteran,RSC013759,Firestormm,"Dread
Blackjack
Water","The Shadows
The Casino
The Elements","Lunar
Lunar
Solar","N/A
N/A
N/A",56.13,283,17,16.65,0.448,0.353,6,11,1,6057,3670,2387,16,11,19,57,0.281,346.78,210.12,136.66,0.92,0.63,1.09,3.26,356.29,215.88,140.41,0.94,0.65,1.12,3.35,38,51,2.18,2.92,2.24,3.00,147,8.42,8.65,0.35
Veteran,RSC004977,xswanniG,Kirin,The Shrine,Solar,N/A,55.93,462,31,14.90,0.464,0.419,13,18,6,11401,6250,5151,19,9,64,70,0.271,399.84,219.19,180.65,0.67,0.32,2.24,2.45,367.77,201.61,166.16,0.61,0.29,2.06,2.26,56,72,1.96,2.53,1.81,2.32,269,9.43,8.68,0.27
Veteran,RSC006654,Chicken,Werewolves,Mythical,Solar,N/A,55.58,895,55,16.27,0.498,0.455,25,30,5,20204,11250,8954,44,32,74,155,0.284,365.76,203.66,162.10,0.80,0.58,1.34,2.81,367.35,204.55,162.80,0.80,0.58,1.35,2.82,128,130,2.32,2.35,2.33,2.36,416,7.53,7.56,0.31
Veteran,RSC003122,Kovalchuk,"Dread
Giant Squids","The Shadows
Tyrants of the Sea","Lunar
Lunar","N/A
N/A",54.68,404,26,15.54,0.424,0.269,7,19,3,9396,5180,4216,18,15,41,58,0.310,376.83,207.75,169.08,0.72,0.60,1.64,2.33,361.38,199.23,162.15,0.69,0.58,1.58,2.23,50,81,2.01,3.25,1.92,3.12,230,9.22,8.85,0.35
Veteran,RSC002330,JesterGG,Kirin,The Shrine,Solar,N/A,54.67,605,40,15.13,0.506,0.525,21,19,9,14108,7960,6148,34,19,53,96,0.354,377.83,213.18,164.65,0.91,0.51,1.42,2.57,352.70,199.00,153.70,0.85,0.48,1.33,2.40,89,85,2.38,2.28,2.23,2.13,320,8.57,8.00,0.27
Veteran,RSC012784,StanleyMilkner,Gorillas,The Jungle,Solar,N/A,54.27,429,29,14.79,0.458,0.552,16,13,5,10286,5930,4356,20,15,53,53,0.377,388.48,223.97,164.52,0.76,0.57,2.00,2.00,354.69,204.48,150.21,0.69,0.52,1.83,1.83,52,69,1.96,2.61,1.79,2.38,262,9.90,9.03,0.26
Veteran,RSC008599,parka,"Fer-de-Lance
Mages","Venom Lab
The King's Court","Lunar
Lunar","N/A
N/A",54.13,901,57,15.81,0.501,0.456,26,31,10,21307,11060,10247,35,34,94,116,0.302,383.16,198.89,184.27,0.63,0.61,1.69,2.09,373.81,194.04,179.77,0.61,0.60,1.65,2.04,122,121,2.19,2.18,2.14,2.12,468,8.42,8.21,0.26
Veteran,RSC006832,Bewear.,Tummy Tables,The Romp,Lunar,N/A,53.00,412,26,15.85,0.516,0.462,12,14,2,9067,5190,3877,20,16,34,69,0.290,356.57,204.11,152.47,0.79,0.63,1.34,2.71,348.73,199.62,149.12,0.77,0.62,1.31,2.65,72,65,2.83,2.56,2.77,2.50,183,7.20,7.04,0.36
Veteran,RSC000200,Jonezy,Makos,Shark Attack,Solar,N/A,52.94,1076,64,16.81,0.542,0.672,43,21,7,22763,12880,9883,40,58,87,163,0.245,342.77,193.95,148.82,0.60,0.87,1.31,2.45,355.67,201.25,154.42,0.63,0.91,1.36,2.55,177,123,2.67,1.85,2.77,1.92,509,7.66,7.95,0.24
