Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Rival,RSC006489,bayylock,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,55.67,785,53,14.81,0.495,0.509,27,26,6,17247,9850,7397,44,35,48,130,0.338,328.14,187.41,140.74,0.84,0.67,0.91,2.47,325.42,185.85,139.57,0.83,0.66,0.91,2.45,125,130,2.38,2.47,2.36,2.45
Rival,RSC005386,Danub,Phantoms,The Monster Mash,Lunar,Lunar Mountain,55.60,747,49,15.24,0.447,0.327,16,33,8,17521,9320,8201,35,29,64,117,0.299,350.31,186.34,163.97,0.70,0.58,1.28,2.34,357.57,190.20,167.37,0.71,0.59,1.31,2.39,98,148,1.96,2.96,2.00,3.02
Rival,RSC008000,ChefHoffy,Kitsune,The Shrine,Solar,Solar Mountain,55.41,932,64,14.56,0.498,0.469,30,34,11,21197,12120,9077,54,27,72,177,0.305,339.69,194.22,145.46,0.87,0.43,1.15,2.84,331.20,189.38,141.83,0.84,0.42,1.13,2.77,132,134,2.12,2.15,2.06,2.09
Rival,RSC007453,TheDoy420,"Gaboons
Polar Ice","Venom Lab
Minty Fresh","Lunar
Solar","Lunar Ocean
Solar Cloud",55.40,180,13,13.85,0.494,0.308,4,9,1,4331,2420,1911,11,8,14,22,0.500,359.36,200.80,158.56,0.91,0.66,1.16,1.83,333.15,186.15,147.00,0.85,0.62,1.08,1.69,29,30,2.41,2.49,2.23,2.31
Rival,RSC004665,xPrism,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,55.17,719,50,14.38,0.491,0.500,25,25,7,16314,8510,7804,28,33,59,111,0.252,338.88,176.77,162.11,0.58,0.69,1.23,2.31,326.28,170.20,156.08,0.56,0.66,1.18,2.22,121,130,2.51,2.70,2.42,2.60
Rival,RSC005978,Xdraco0,Purrgatory,Pawverse,Solar,Solar Ocean,55.01,842,55,15.31,0.502,0.545,30,25,18,18984,11190,7794,50,27,66,154,0.325,336.74,198.49,138.25,0.89,0.48,1.17,2.73,345.16,203.45,141.71,0.91,0.49,1.20,2.80,122,120,2.16,2.13,2.22,2.18
Rival,RSC008484,PshycoNot,Lacuna,Event Horizon,Solar,Solar Ember,54.99,214,13,16.46,0.541,0.538,7,6,3,5167,2990,2177,15,4,18,39,0.385,360.61,208.68,151.94,1.05,0.28,1.26,2.72,397.46,230.00,167.46,1.15,0.31,1.38,3.00,35,28,2.44,1.95,2.69,2.15
Rival,RSC008293,Tall_28,"Nightfall
Lacuna","The Shadows
Event Horizon","Lunar
Solar","Lunar Mountain
Solar Ember",54.23,559,38,14.71,0.508,0.474,18,20,4,13131,7490,5641,29,21,54,84,0.345,350.84,200.12,150.72,0.77,0.56,1.44,2.24,345.55,197.11,148.45,0.76,0.55,1.42,2.21,93,88,2.48,2.35,2.45,2.32
Rival,RSC007178,BlindDisciple12,Quasars,The Cosmos,Lunar,Lunar Ember,54.22,50,4,12.50,0.717,1.000,4,0,0,1017,650,367,3,2,3,10,0.300,303.79,194.16,109.63,0.90,0.60,0.90,2.99,254.25,162.50,91.75,0.75,0.50,0.75,2.50,10,4,2.99,1.19,2.50,1.00
Rival,RSC008259,Puma,Samurai,World Warriors,Lunar,Lunar Ember,53.81,760,47,16.17,0.492,0.447,21,26,5,17058,9750,7308,31,35,75,115,0.270,335.22,191.61,143.62,0.61,0.69,1.47,2.26,362.94,207.45,155.49,0.66,0.74,1.60,2.45,107,114,2.10,2.24,2.28,2.43
Rival,RSC007897,Synnicall,Purrgatory,Pawverse,Solar,Solar Ocean,53.40,759,50,15.18,0.494,0.480,24,26,6,17194,9870,7324,36,22,75,142,0.254,338.34,194.22,144.12,0.71,0.43,1.48,2.79,343.88,197.40,146.48,0.72,0.44,1.50,2.84,101,106,1.99,2.09,2.02,2.12
Rival,RSC008507,Unc Jeebs,"Lacuna
Scramjets","Event Horizon
Remove Before Flight","Solar
Lunar","Solar Ember
Lunar Mountain",53.38,627,41,15.29,0.523,0.610,25,16,5,13863,7470,6393,27,25,49,107,0.252,330.22,177.94,152.28,0.64,0.60,1.17,2.55,338.12,182.20,155.93,0.66,0.61,1.20,2.61,99,83,2.36,1.98,2.41,2.02
Rival,RSC004844,Calicat01,Centuriones,The Sovereign,Solar,Solar Ocean,53.37,559,38,14.71,0.533,0.605,23,15,5,11952,7270,4682,34,19,37,107,0.318,319.34,194.24,125.09,0.91,0.51,0.99,2.86,314.53,191.32,123.21,0.89,0.50,0.97,2.82,93,73,2.48,1.95,2.45,1.92
Rival,RSC006748,Llamaboy101,Guards,The King's Court,Lunar,Lunar Ocean,53.32,348,24,14.50,0.476,0.500,12,12,7,8200,4700,3500,19,13,33,50,0.380,351.93,201.71,150.21,0.82,0.56,1.42,2.15,341.67,195.83,145.83,0.79,0.54,1.38,2.08,56,65,2.40,2.79,2.33,2.71
Rival,RSC008465,IncorrectTerror,Wind,The Elements,Solar,Solar Mountain,53.02,816,54,15.11,0.530,0.611,33,21,6,17978,9560,8418,34,32,63,141,0.241,329.06,174.98,154.08,0.62,0.59,1.15,2.58,332.93,177.04,155.89,0.63,0.59,1.17,2.61,142,111,2.60,2.03,2.63,2.06
Rival,RSC005300,Cruz.,"Hammerheads
Barracudas","Shark Attack
Tyrants of the Sea","Solar
Lunar","Solar Mountain
Lunar Ocean",52.68,983,62,15.85,0.498,0.500,31,31,12,21520,12440,9080,49,34,81,179,0.274,326.97,189.01,137.96,0.74,0.52,1.23,2.72,347.10,200.65,146.45,0.79,0.55,1.31,2.89,141,144,2.14,2.19,2.27,2.32
Rival,RSC002931,Reeky,"Mining Legion
Tax Evaders","Dwarf Haven
Shell Corp.","Lunar
Lunar","Lunar Ember
Lunar Cloud",51.87,445,31,14.35,0.498,0.484,15,16,2,9714,5200,4514,22,21,26,65,0.338,326.03,174.53,151.50,0.74,0.70,0.87,2.18,313.35,167.74,145.61,0.71,0.68,0.84,2.10,73,74,2.45,2.48,2.35,2.39
Rival,RSC001893,cjax,"Hammerheads
Samurai","Shark Attack
World Warriors","Solar
Lunar","Solar Mountain
Lunar Ember",51.86,826,51,16.20,0.496,0.451,23,28,7,19111,11290,7821,53,22,70,139,0.381,345.56,204.14,141.42,0.96,0.40,1.27,2.51,374.73,221.37,153.35,1.04,0.43,1.37,2.73,129,133,2.33,2.40,2.53,2.61
Rival,RSC004188,wntr,Tax Evaders,Shell Corp.,Lunar,Lunar Cloud,51.60,615,44,13.98,0.483,0.409,18,26,5,13356,7250,6106,26,30,45,90,0.289,324.35,176.07,148.29,0.63,0.73,1.09,2.19,303.55,164.77,138.77,0.59,0.68,1.02,2.05,93,106,2.26,2.57,2.11,2.41
Rival,RSC004888,AgentAnime07,Polar Bears,The Bear Den,Solar,Solar Ocean,51.36,694,46,15.09,0.491,0.478,22,24,8,16020,8980,7040,32,20,72,118,0.271,344.76,193.26,151.51,0.69,0.43,1.55,2.54,348.26,195.22,153.04,0.70,0.43,1.57,2.57,94,101,2.02,2.17,2.04,2.20
Rival,RSC006212,Kingtutt97,Polar Bears,The Bear Den,Solar,Solar Ocean,51.09,907,59,15.37,0.508,0.542,32,27,11,20487,11690,8797,45,36,81,134,0.336,337.36,192.50,144.86,0.74,0.59,1.33,2.21,347.24,198.14,149.10,0.76,0.61,1.37,2.27,140,131,2.31,2.16,2.37,2.22
Rival,RSC007307,Jmh187-,Nightfall,The Shadows,Lunar,Lunar Mountain,50.93,585,37,15.81,0.503,0.459,17,20,4,12485,7100,5385,31,19,39,110,0.282,318.75,181.27,137.48,0.79,0.49,1.00,2.81,337.43,191.89,145.54,0.84,0.51,1.05,2.97,90,88,2.30,2.25,2.43,2.38
Rival,RSC002809,bubles,"Quasars
Liars","The Cosmos
Grand Fleet","Lunar
Solar","Lunar Ember
Solar Ember",50.42,683,47,14.53,0.507,0.532,25,22,8,15288,8520,6768,33,27,57,102,0.324,334.31,186.31,148.00,0.72,0.59,1.25,2.23,325.28,181.28,144.00,0.70,0.57,1.21,2.17,110,104,2.41,2.27,2.34,2.21
Rival,RSC002413,dafiya711,"Liars
Barracudas
Ocelots","Grand Fleet
Tyrants of the Sea
The Jungle","Solar
Lunar
Solar","Solar Ember
Lunar Ocean
Solar Cloud",50.18,423,28,15.11,0.509,0.607,17,11,6,9121,5490,3631,25,16,30,69,0.362,322.05,193.84,128.20,0.88,0.56,1.06,2.44,325.75,196.07,129.68,0.89,0.57,1.07,2.46,71,67,2.51,2.37,2.54,2.39
Rival,RSC006069,PoupSoup,Howlers,The Rising,Solar,Solar Ember,50.13,955,63,15.16,0.502,0.524,33,30,11,20999,11500,9499,44,30,78,170,0.259,328.41,179.85,148.56,0.69,0.47,1.22,2.66,333.32,182.54,150.78,0.70,0.48,1.24,2.70,146,144,2.28,2.25,2.32,2.29
Rival,RSC000331,Turtle_Supreme,Gaboons,Venom Lab,Lunar,Lunar Ocean,49.69,879,60,14.65,0.465,0.350,21,39,7,18979,9780,9199,33,34,66,148,0.223,322.48,166.18,156.30,0.56,0.58,1.12,2.51,316.32,163.00,153.32,0.55,0.57,1.10,2.47,125,166,2.12,2.82,2.08,2.77
Rival,RSC000796,hoyci,"Dracos
Nightfall","Mythical
The Shadows","Solar
Lunar","Solar Ocean
Lunar Mountain",49.55,453,29,15.62,0.491,0.552,16,13,5,10242,5310,4932,18,14,41,76,0.237,337.68,175.07,162.61,0.59,0.46,1.35,2.51,353.17,183.10,170.07,0.62,0.48,1.41,2.62,59,63,1.95,2.08,2.03,2.17
Rival,RSC006832,Bewear.,Phoenix,Mythspire,Solar,Solar Cloud,49.49,848,53,16.00,0.531,0.566,30,23,10,17964,10160,7804,42,30,59,151,0.278,316.39,178.94,137.45,0.74,0.53,1.04,2.66,338.94,191.70,147.25,0.79,0.57,1.11,2.85,137,106,2.41,1.87,2.58,2.00
Rival,RSC007590,Donkeh .,Hippos,Safari,Lunar,Lunar Ocean,48.65,470,33,14.24,0.533,0.697,23,10,5,10043,5600,4443,21,19,36,75,0.280,319.14,177.95,141.19,0.67,0.60,1.14,2.38,304.33,169.70,134.64,0.64,0.58,1.09,2.27,69,54,2.19,1.72,2.09,1.64
Rival,RSC002427,Free.,"Samurai
Hammerheads","World Warriors
Shark Attack","Lunar
Solar","Lunar Ember
Solar Mountain",48.33,705,48,14.69,0.460,0.375,18,30,8,15486,8750,6736,39,17,54,130,0.300,328.07,185.37,142.70,0.83,0.36,1.14,2.75,322.63,182.29,140.33,0.81,0.35,1.13,2.71,94,128,1.99,2.71,1.96,2.67
Rival,RSC005059,TechFour,Hippos,Safari,Lunar,Lunar Ocean,48.25,474,31,15.29,0.577,0.742,23,8,3,9985,5960,4025,32,12,25,91,0.352,314.62,187.80,126.83,1.01,0.38,0.79,2.87,322.10,192.26,129.84,1.03,0.39,0.81,2.94,98,58,3.09,1.83,3.16,1.87
Rival,RSC008331,Hanz Simmer,Quasars,The Cosmos,Lunar,Lunar Ember,48.13,592,42,14.10,0.506,0.452,19,23,5,13188,7670,5518,34,19,48,92,0.370,332.72,193.50,139.21,0.86,0.48,1.21,2.32,314.00,182.62,131.38,0.81,0.45,1.14,2.19,96,92,2.42,2.32,2.29,2.19
Rival,RSC005507,T Sant,Primo,The Hood,Solar,Solar Ember,47.85,876,60,14.60,0.545,0.633,38,22,11,18933,10440,8493,39,31,71,144,0.271,322.80,178.00,144.80,0.66,0.53,1.21,2.46,315.55,174.00,141.55,0.65,0.52,1.18,2.40,150,102,2.56,1.74,2.50,1.70
Rival,RSC007600,CN Tyson,Howlers,The Rising,Solar,Solar Ember,47.80,680,45,15.11,0.506,0.511,23,22,5,14667,8220,6447,31,24,56,112,0.277,322.14,180.54,141.60,0.68,0.53,1.23,2.46,325.93,182.67,143.27,0.69,0.53,1.24,2.49,104,99,2.28,2.17,2.31,2.20
Rival,RSC001082,The All-Seeing Eye 👁️,Asiago Arsonists,Cheese Guild,Lunar,Lunar Cloud,47.60,367,26,14.12,0.471,0.423,11,15,5,8563,4520,4043,19,9,32,57,0.333,348.48,183.95,164.53,0.77,0.37,1.30,2.32,329.35,173.85,155.50,0.73,0.35,1.23,2.19,46,56,1.87,2.28,1.77,2.15
Rival,RSC008533,Malik_P4,Lightning,Mach Velocity,Lunar,Lunar Cloud,46.45,561,36,15.58,0.531,0.583,21,15,3,11666,6780,4886,32,22,32,88,0.364,310.58,180.50,130.08,0.85,0.59,0.85,2.34,324.06,188.33,135.72,0.89,0.61,0.89,2.44,100,80,2.66,2.13,2.78,2.22
Rival,RSC007904,branielthedaniel,Purrgatory,Pawverse,Solar,Solar Ocean,46.23,934,61,15.31,0.492,0.492,30,31,9,20326,10640,9686,29,39,89,134,0.216,325.03,170.14,154.89,0.46,0.62,1.42,2.14,333.21,174.43,158.79,0.48,0.64,1.46,2.20,129,138,2.06,2.21,2.11,2.26
Rival,RSC006017,Dondo RF,Kitsune,The Shrine,Solar,Solar Mountain,46.20,871,60,14.52,0.501,0.483,29,31,7,18706,9620,9086,34,36,63,127,0.268,320.76,164.96,155.80,0.58,0.62,1.08,2.18,311.77,160.33,151.43,0.57,0.60,1.05,2.12,127,126,2.18,2.16,2.12,2.10
Rival,RSC007560,ObiWan_Can_O_Bee,Nightfall,The Shadows,Lunar,Lunar Mountain,46.07,739,49,15.08,0.512,0.510,25,24,6,15726,9160,6566,25,31,80,111,0.225,317.83,185.13,132.70,0.51,0.63,1.62,2.24,320.94,186.94,134.00,0.51,0.63,1.63,2.27,122,111,2.47,2.24,2.49,2.27
Rival,RSC006187,1999 Toyota Camry,Gaboons,Venom Lab,Lunar,Lunar Ocean,45.22,377,24,15.71,0.450,0.375,9,15,5,8068,4690,3378,18,13,33,59,0.305,319.63,185.80,133.82,0.71,0.52,1.31,2.34,336.17,195.42,140.75,0.75,0.54,1.38,2.46,51,70,2.02,2.77,2.13,2.92
Rival,RSC003536,Charlemagne,Tax Evaders,Shell Corp.,Lunar,Lunar Cloud,44.94,692,49,14.12,0.486,0.449,22,27,6,15919,8830,7089,35,19,68,98,0.357,343.58,190.58,153.00,0.76,0.41,1.47,2.12,324.88,180.20,144.67,0.71,0.39,1.39,2.00,101,113,2.18,2.44,2.06,2.31
Rival,RSC003118,Mysty,"Polar Ice
Wind
Lacuna","Minty Fresh
The Elements
Event Horizon","Solar
Solar
Solar","Solar Cloud
Solar Mountain
Solar Ember",44.42,823,57,14.44,0.455,0.404,23,34,10,17128,9070,8058,25,34,72,127,0.197,310.83,164.60,146.23,0.45,0.62,1.31,2.30,300.49,159.12,141.37,0.44,0.60,1.26,2.23,93,136,1.69,2.47,1.63,2.39
Rival,RSC006753,prettii.,Ocelots,The Jungle,Solar,Solar Cloud,43.92,188,13,14.46,0.447,0.462,6,7,2,4108,2290,1818,12,5,11,29,0.414,326.36,181.93,144.43,0.95,0.40,0.87,2.30,316.00,176.15,139.85,0.92,0.38,0.85,2.23,28,37,2.22,2.94,2.15,2.85
Rival,RSC006910,Swanny2.0,Liars,Grand Fleet,Solar,Solar Ember,43.36,714,48,14.88,0.449,0.271,13,35,4,16801,9000,7801,25,23,90,85,0.294,351.44,188.26,163.18,0.52,0.48,1.88,1.78,350.02,187.50,162.52,0.52,0.48,1.88,1.77,90,134,1.88,2.80,1.88,2.79
Rival,RSC007222,S3EZ,Hue Heroes,Art Club,Solar,Solar Mountain,42.95,563,40,14.08,0.537,0.550,22,18,4,12206,6820,5386,28,18,46,82,0.341,323.80,180.92,142.88,0.74,0.48,1.22,2.18,305.15,170.50,134.65,0.70,0.45,1.15,2.05,111,85,2.94,2.25,2.78,2.13
Rival,RSC008341,haileyset,Hammerheads,Shark Attack,Solar,Solar Mountain,42.94,946,63,15.02,0.475,0.444,28,35,10,21082,11970,9112,44,27,97,137,0.321,332.84,188.98,143.86,0.69,0.43,1.53,2.16,334.63,190.00,144.63,0.70,0.43,1.54,2.17,142,175,2.24,2.76,2.25,2.78
Rival,RSC005150,StickyDihhRick,Samurai,World Warriors,Lunar,Lunar Ember,42.84,210,12,17.50,0.512,0.500,6,6,2,4126,2200,1926,5,11,17,30,0.167,293.45,156.47,136.98,0.36,0.78,1.21,2.13,343.83,183.33,160.50,0.42,0.92,1.42,2.50,33,31,2.35,2.20,2.75,2.58
Rival,RSC006691,Jixer,Tax Evaders,Shell Corp.,Lunar,Lunar Cloud,42.74,39,3,13.00,0.416,0.667,2,1,1,747,410,337,1,2,3,6,0.167,286.07,157.01,129.06,0.38,0.77,1.15,2.30,249.00,136.67,112.33,0.33,0.67,1.00,2.00,6,8,2.30,3.06,2.00,2.67
Rival,RSC000025,Slayerof666,Purrgatory,Pawverse,Solar,Solar Ocean,42.05,396,26,15.23,0.536,0.577,15,11,0,8264,4960,3304,26,10,24,66,0.394,311.68,187.07,124.61,0.98,0.38,0.91,2.49,317.85,190.77,127.08,1.00,0.38,0.92,2.54,71,56,2.68,2.11,2.73,2.15
Rival,RSC008154,Blurrryy.,Phantoms,The Monster Mash,Lunar,Lunar Mountain,41.89,606,39,15.54,0.420,0.282,11,28,4,13380,7270,6110,25,16,61,92,0.272,329.76,179.18,150.59,0.62,0.39,1.50,2.27,343.08,186.41,156.67,0.64,0.41,1.56,2.36,68,123,1.68,3.03,1.74,3.15
Rival,RSC002982,AyoChil1,Barracudas,Tyrants of the Sea,Lunar,Lunar Ocean,41.84,954,60,15.90,0.509,0.517,31,29,5,20074,10800,9274,35,33,84,145,0.241,314.27,169.08,145.19,0.55,0.52,1.32,2.27,334.57,180.00,154.57,0.58,0.55,1.40,2.42,143,133,2.24,2.08,2.38,2.22
Rival,RSC000828,MattViaAirwaves,Polar Ice,Minty Fresh,Solar,Solar Cloud,41.36,850,58,14.66,0.431,0.293,17,41,6,18935,10060,8875,39,17,79,136,0.287,332.71,176.77,155.94,0.69,0.30,1.39,2.39,326.47,173.45,153.02,0.67,0.29,1.36,2.34,96,170,1.69,2.99,1.66,2.93
Rival,RSC002415,Goum,"Lacuna
Gaboons","Event Horizon
Venom Lab","Solar
Lunar","Solar Ember
Lunar Ocean",41.23,202,13,15.54,0.483,0.538,7,6,2,4083,2010,2073,6,10,13,26,0.231,301.89,148.62,153.27,0.44,0.74,0.96,1.92,314.08,154.62,159.46,0.46,0.77,1.00,2.00,31,34,2.29,2.51,2.38,2.62
Rival,RSC008537,SirSqwilly,"Heavy Metal
Ocelots","The Pit
The Jungle","Lunar
Solar","Lunar Ember
Solar Cloud",41.16,362,25,14.48,0.528,0.520,13,12,3,7350,3970,3380,14,15,26,52,0.269,303.25,163.79,139.45,0.58,0.62,1.07,2.15,294.00,158.80,135.20,0.56,0.60,1.04,2.08,61,51,2.52,2.10,2.44,2.04
Rival,RSC001358,Cob,"Phoenix
Dracos","Mythspire
Mythical","Solar
Solar","Solar Cloud
Solar Ocean",40.57,867,60,14.45,0.480,0.450,27,33,7,17867,9830,8037,33,30,74,133,0.248,307.79,169.34,138.45,0.57,0.52,1.27,2.29,297.78,163.83,133.95,0.55,0.50,1.23,2.22,119,141,2.05,2.43,1.98,2.35
Rival,RSC005289,Gilly-_,Black Ice,Sub Zero,Solar,Solar Cloud,40.49,746,50,14.92,0.487,0.460,23,27,4,15436,8860,6576,32,24,66,116,0.276,309.04,177.38,131.66,0.64,0.48,1.32,2.32,308.72,177.20,131.52,0.64,0.48,1.32,2.32,117,129,2.34,2.58,2.34,2.58
Rival,RSC007961,Skrilpp,"Lacuna
Black Ice
Scramjets","Event Horizon
Sub Zero
Remove Before Flight","Solar
Solar
Lunar","Solar Ember
Solar Cloud
Lunar Mountain",40.28,159,10,15.90,0.518,0.600,6,4,3,3338,1870,1468,6,4,16,27,0.222,313.55,175.66,137.89,0.56,0.38,1.50,2.54,333.80,187.00,146.80,0.60,0.40,1.60,2.70,22,20,2.07,1.88,2.20,2.00
Rival,RSC008226,OurStevie,Phoenix,Mythspire,Solar,Solar Cloud,39.93,532,33,16.12,0.532,0.576,19,14,1,10124,5880,4244,22,23,34,83,0.265,284.22,165.08,119.15,0.62,0.65,0.95,2.33,306.79,178.18,128.61,0.67,0.70,1.03,2.52,88,70,2.47,1.97,2.67,2.12
Rival,RSC007546,N0TTopmarx,"Wind
Black Ice","The Elements
Sub Zero","Solar
Solar","Solar Mountain
Solar Cloud",39.77,533,33,16.15,0.467,0.424,14,19,5,11939,6490,5449,24,13,54,74,0.324,334.55,181.86,152.69,0.67,0.36,1.51,2.07,361.79,196.67,165.12,0.73,0.39,1.64,2.24,73,92,2.05,2.58,2.21,2.79
Rival,RSC008502,Jetwind17,Heavy Metal,The Pit,Lunar,Lunar Ember,38.53,419,28,14.96,0.464,0.357,10,18,4,8647,5050,3597,19,12,38,65,0.292,308.23,180.01,128.22,0.68,0.43,1.35,2.32,308.82,180.36,128.46,0.68,0.43,1.36,2.32,53,68,1.89,2.42,1.89,2.43
Rival,RSC006883,Kit,Liars,Grand Fleet,Solar,Solar Ember,37.95,864,59,14.64,0.459,0.339,20,39,9,18037,9820,8217,40,21,68,137,0.292,311.79,169.75,142.04,0.69,0.36,1.18,2.37,305.71,166.44,139.27,0.68,0.36,1.15,2.32,109,154,1.88,2.66,1.85,2.61
Rival,RSC007753,Chromebook,Scramjets,Remove Before Flight,Lunar,Lunar Mountain,37.28,65,4,16.25,0.459,0.250,1,3,1,1503,900,603,6,0,4,10,0.600,345.35,206.80,138.55,1.38,0.00,0.92,2.30,375.75,225.00,150.75,1.50,0.00,1.00,2.50,13,15,2.99,3.45,3.25,3.75
Rival,RSC006777,AlteredSp4rky,Ruthless Racket,The Syndicate,Lunar,Lunar Cloud,37.00,763,52,14.67,0.512,0.558,29,23,4,15472,8440,7032,32,20,60,124,0.258,302.86,165.21,137.65,0.63,0.39,1.17,2.43,297.54,162.31,135.23,0.62,0.38,1.15,2.38,119,108,2.33,2.11,2.29,2.08
Rival,RSC008517,MOX jori,Kitsune,The Shrine,Solar,Solar Mountain,36.73,158,10,15.80,0.419,0.200,2,8,0,3047,1660,1387,7,5,9,26,0.269,288.03,156.92,131.11,0.66,0.47,0.85,2.46,304.70,166.00,138.70,0.70,0.50,0.90,2.60,20,30,1.89,2.84,2.00,3.00
Rival,RSC002128,Velo,Lightning,Mach Velocity,Lunar,Lunar Cloud,36.06,331,26,12.73,0.509,0.500,13,13,1,6630,3240,3390,10,15,22,39,0.256,299.16,146.20,152.96,0.45,0.68,0.99,1.76,255.00,124.62,130.38,0.38,0.58,0.85,1.50,49,46,2.21,2.08,1.88,1.77
Rival,RSC005475,Envy,Liars,Grand Fleet,Solar,Solar Ember,35.96,109,8,13.63,0.403,0.375,3,5,0,2431,1300,1131,5,2,11,15,0.333,333.10,178.13,154.97,0.69,0.27,1.51,2.06,303.88,162.50,141.38,0.63,0.25,1.38,1.88,14,22,1.92,3.01,1.75,2.75
Rival,RSC005526,Vortex3524,Phantoms,The Monster Mash,Lunar,Lunar Mountain,35.92,793,51,15.55,0.441,0.294,15,36,5,16924,9050,7874,41,15,60,120,0.342,318.75,170.45,148.30,0.77,0.28,1.13,2.26,331.84,177.45,154.39,0.80,0.29,1.18,2.35,101,161,1.90,3.03,1.98,3.16
Rival,RSC004177,Abeillonnaise,"Black Ice
Dracos","Sub Zero
Mythical","Solar
Solar","Solar Cloud
Solar Ocean",34.43,298,22,13.55,0.490,0.545,12,10,2,5870,3410,2460,15,10,20,41,0.366,294.20,170.91,123.29,0.75,0.50,1.00,2.05,266.82,155.00,111.82,0.68,0.45,0.91,1.86,45,48,2.26,2.41,2.05,2.18
Rival,RSC000813,Ziggy.,Dracos,Mythical,Solar,Solar Ocean,34.27,180,12,15.00,0.479,0.417,5,7,2,3445,1840,1605,9,7,7,24,0.375,285.85,152.67,133.17,0.75,0.58,0.58,1.99,287.08,153.33,133.75,0.75,0.58,0.58,2.00,25,28,2.07,2.32,2.08,2.33
Rival,RSC007294,CF0UR_,Dracos,Mythical,Solar,Solar Ocean,33.94,342,24,14.25,0.473,0.458,11,13,3,6738,3450,3288,12,11,24,50,0.240,294.25,150.66,143.59,0.52,0.48,1.05,2.18,280.75,143.75,137.00,0.50,0.46,1.00,2.08,46,55,2.01,2.40,1.92,2.29
Rival,RSC002320,JoeExotic,Polar Ice,Minty Fresh,Solar,Solar Cloud,33.61,910,62,14.68,0.427,0.274,17,45,5,19027,10200,8827,37,21,83,130,0.285,312.28,167.41,144.87,0.61,0.34,1.36,2.13,306.89,164.52,142.37,0.60,0.34,1.34,2.10,99,184,1.62,3.02,1.60,2.97
Rival,RSC007065,Rampage,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,33.27,371,23,16.13,0.462,0.348,8,15,2,6951,3700,3251,13,10,25,65,0.200,279.83,148.95,130.88,0.52,0.40,1.01,2.62,302.22,160.87,141.35,0.57,0.43,1.09,2.83,51,65,2.05,2.62,2.22,2.83
Rival,RSC004670,CarnageWolfBite,Samurai,World Warriors,Lunar,Lunar Ember,33.08,630,42,15.00,0.474,0.357,15,27,5,12383,6110,6273,22,18,41,96,0.229,293.56,144.85,148.71,0.52,0.43,0.97,2.28,294.83,145.48,149.36,0.52,0.43,0.98,2.29,82,100,1.94,2.37,1.95,2.38
Rival,RSC008192,Alpha Dingo,Hammerheads,Shark Attack,Solar,Solar Mountain,33.06,637,42,15.17,0.456,0.405,17,25,3,12588,6470,6118,25,21,41,87,0.287,295.15,151.70,143.45,0.59,0.49,0.96,2.04,299.71,154.05,145.67,0.60,0.50,0.98,2.07,87,121,2.04,2.84,2.07,2.88
Rival,RSC000335,PostMstrGeneral,"Lightning
Tax Evaders
Liars
Mining Legion","Mach Velocity
Shell Corp.
Grand Fleet
Dwarf Haven","Lunar
Lunar
Solar
Lunar","Lunar Cloud
Lunar Cloud
Solar Ember
Lunar Ember",31.00,438,31,14.13,0.442,0.290,9,22,3,9242,4830,4412,19,7,39,63,0.302,315.14,164.70,150.45,0.65,0.24,1.33,2.15,298.13,155.81,142.32,0.61,0.23,1.26,2.03,52,78,1.77,2.66,1.68,2.52
Rival,RSC007824,Akki402,"Quasars
Lacuna
Wind
Samurai
Phoenix","The Cosmos
Event Horizon
The Elements
World Warriors
Mythspire","Lunar
Solar
Solar
Lunar
Solar","Lunar Ember
Solar Ember
Solar Mountain
Lunar Ember
Solar Cloud",30.75,451,31,14.55,0.500,0.452,14,17,3,9215,4780,4435,12,17,45,48,0.250,305.17,158.30,146.87,0.40,0.56,1.49,1.59,297.26,154.19,143.06,0.39,0.55,1.45,1.55,63,63,2.09,2.09,2.03,2.03
Rival,RSC005521,Sohl,"Heavy Metal
Lacuna
Dracos
Black Ice
Barracudas","The Pit
Event Horizon
Mythical
Sub Zero
Tyrants of the Sea","Lunar
Solar
Solar
Solar
Lunar","Lunar Ember
Solar Ember
Solar Ocean
Solar Cloud
Lunar Ocean",28.63,383,28,13.68,0.442,0.393,11,17,0,7411,3800,3611,13,10,29,55,0.236,289.00,148.18,140.81,0.51,0.39,1.13,2.14,264.68,135.71,128.96,0.46,0.36,1.04,1.96,45,67,1.75,2.61,1.61,2.39
Rival,RSC006643,Napkhan,Ruthless Racket,The Syndicate,Lunar,Lunar Cloud,28.17,344,24,14.33,0.455,0.333,8,16,3,6942,3630,3312,12,9,31,43,0.279,301.40,157.60,143.80,0.52,0.39,1.35,1.87,289.25,151.25,138.00,0.50,0.38,1.29,1.79,45,60,1.95,2.61,1.88,2.50
