RSC Id,Player Name,Season,Tier,Played,Wins,Losses,MVPs,Pts,Goals,Assists,Saves,Shots,Cycles,Hat Tricks,Playmakers,Saviors,DI,DT,W%,MVP%,PPG,GPG,APG,SvPG,ShPG,DIPG,DTPG,Sh%,G+A,G+A PG
RSC004763,Rmuru-,19,Challenger,56,28,28,12,21299,51,27,83,155,9,6,0,10,50,63,0.50,0.43,380.34,0.91,0.48,1.48,2.77,0.89,1.13,0.33,78,1.39
RSC004763,Rmuru-,20,Challenger,39,22,17,10,14228,40,14,50,90,2,6,0,5,35,30,0.56,0.45,364.82,1.03,0.36,1.28,2.31,0.90,0.77,0.44,54,1.38
RSC004763,Rmuru-,21,Challenger,54,28,26,11,19562,53,32,60,124,12,4,3,3,38,49,0.52,0.39,362.26,0.98,0.59,1.11,2.30,0.70,0.91,0.43,85,1.57
RSC004763,Rmuru-,22,Challenger,60,30,30,10,20858,38,46,86,156,13,1,2,7,45,60,0.50,0.33,347.63,0.63,0.77,1.43,2.60,0.75,1.00,0.24,84,1.40
RSC004763,Rmuru-,23,Challenger,60,42,18,16,23609,62,42,81,147,14,6,2,10,61,52,0.70,0.38,393.48,1.03,0.70,1.35,2.45,1.02,0.87,0.42,104,1.73
RSC004764,Beer96690,12,Challenger,4,0,4,0,1226,2,4,4,10,1,0,0,0,1,2,0.00,,306.50,0.50,1.00,1.00,2.50,0.25,0.50,0.20,6,1.50
RSC004766,Virrexo,12,Elite,8,3,5,0,2321,5,2,12,14,1,0,0,2,,,0.38,0.00,290.13,0.63,0.25,1.50,1.75,0.00,0.00,0.36,7,0.88
RSC004766,Virrexo,13,Veteran,27,10,17,4,10005,25,14,31,79,4,3,2,4,22,24,0.37,0.40,370.56,0.93,0.52,1.15,2.93,0.81,0.89,0.32,39,1.44
RSC004766,Virrexo,14,Veteran,43,18,25,9,14964,31,21,54,119,2,2,2,8,39,30,0.42,0.50,348.00,0.72,0.49,1.26,2.77,0.91,0.70,0.26,52,1.21
RSC004766,Virrexo,15,Veteran,40,27,13,8,13881,34,31,44,116,9,2,0,1,50,34,0.68,0.30,347.03,0.85,0.78,1.10,2.90,1.25,0.85,0.29,65,1.63
RSC004766,Virrexo,16,Veteran,58,31,27,10,20275,48,28,60,161,9,4,0,6,67,54,0.53,0.32,349.57,0.83,0.48,1.03,2.78,1.16,0.93,0.30,76,1.31
RSC004766,Virrexo,17,Veteran,53,20,33,6,18493,32,29,74,122,3,3,1,10,44,50,0.38,0.30,348.92,0.60,0.55,1.40,2.30,0.83,0.94,0.26,61,1.15
RSC004766,Virrexo,18,Veteran,42,9,33,4,15100,39,17,58,111,9,2,0,6,41,39,0.21,0.44,359.52,0.93,0.40,1.38,2.64,0.98,0.93,0.35,56,1.33
RSC004766,Envy Raptor,25,Rival,63,49,14,22,27726,70,47,95,207,22,6,0,12,80,73,0.78,0.45,440.10,1.11,0.75,1.51,3.29,1.27,1.16,0.34,117,1.86
RSC004767,NFURY8,17,Rival,17,8,9,5,6832,11,12,33,50,3,0,2,4,15,19,0.47,0.63,401.88,0.65,0.71,1.94,2.94,0.88,1.12,0.22,23,1.35
RSC004767,NFURY8,18,Rival,50,22,28,10,19488,37,26,83,132,6,1,0,13,47,50,0.44,0.45,389.76,0.74,0.52,1.66,2.64,0.94,1.00,0.28,63,1.26
RSC004767,NFURY8,19,Rival,62,31,31,14,26140,54,36,110,189,14,2,1,16,54,55,0.50,0.45,421.61,0.87,0.58,1.77,3.05,0.87,0.89,0.29,90,1.45
RSC004767,NFURY8,20,Veteran,35,16,19,5,12793,25,11,64,97,4,2,0,12,32,32,0.46,0.31,365.51,0.71,0.31,1.83,2.77,0.91,0.91,0.26,36,1.03
RSC004767,NFURY8,24,Elite,12,9,3,1,3655,9,7,17,28,2,0,0,2,8,12,0.75,0.11,304.58,0.75,0.58,1.42,2.33,0.67,1.00,0.32,16,1.33
RSC004768,ReaperODeath,13,Challenger,37,11,26,6,12356,32,13,51,87,6,3,0,7,13,34,0.30,0.55,333.95,0.86,0.35,1.38,2.35,0.35,0.92,0.37,45,1.22
RSC004768,ReaperODeath,14,Challenger,43,18,25,10,15779,34,20,65,105,10,2,0,8,18,20,0.42,0.56,366.95,0.79,0.47,1.51,2.44,0.42,0.47,0.32,54,1.26
RSC004768,ReaperODeath,19,Challenger,43,13,30,5,15144,39,20,61,121,10,4,0,6,15,33,0.30,0.38,352.19,0.91,0.47,1.42,2.81,0.35,0.77,0.32,59,1.37
RSC004768,ReaperODeath,20,Challenger,60,30,30,10,20373,53,22,70,165,6,4,1,8,21,47,0.50,0.33,339.55,0.88,0.37,1.17,2.75,0.35,0.78,0.32,75,1.25
RSC004770,(Twitch) CanadianChief,13,Elite,7,5,2,0,2413,8,6,5,20,1,0,1,0,7,8,0.71,0.00,344.71,1.14,0.86,0.71,2.86,1.00,1.14,0.40,14,2.00
RSC004771,Helix1.0,16,Rival,42,32,10,12,16988,35,34,76,100,11,1,0,11,31,38,0.76,0.38,404.48,0.83,0.81,1.81,2.38,0.74,0.90,0.35,69,1.64
RSC004776,Wovah,12,Premier,12,5,7,2,3986,8,5,11,22,0,1,1,2,14,8,0.42,0.40,332.17,0.67,0.42,0.92,1.83,1.17,0.67,0.36,13,1.08
RSC004777,prestondew00,13,Contender,40,16,24,8,11996,34,16,31,95,3,2,0,3,21,25,0.40,0.50,299.90,0.85,0.40,0.78,2.38,0.53,0.63,0.36,50,1.25
RSC004777,prestondew00,14,Contender,50,19,31,7,15293,35,28,53,115,10,0,0,2,30,42,0.38,0.37,305.86,0.70,0.56,1.06,2.30,0.60,0.84,0.30,63,1.26
RSC004777,prestondew00,15,Contender,30,12,18,2,10296,31,14,30,75,5,3,0,1,12,22,0.40,0.17,343.20,1.03,0.47,1.00,2.50,0.40,0.73,0.41,45,1.50
RSC004777,prestondew00,16,Contender,22,6,16,1,6452,17,6,27,35,2,1,0,2,10,24,0.27,0.17,293.27,0.77,0.27,1.23,1.59,0.45,1.09,0.49,23,1.05
RSC004777,prestondew00,17,Contender,25,17,8,6,8568,30,8,25,77,2,5,0,1,14,17,0.68,0.35,342.72,1.20,0.32,1.00,3.08,0.56,0.68,0.39,38,1.52
RSC004777,prestondew00,18,Contender,28,10,18,7,10345,30,10,43,71,7,2,0,5,19,20,0.36,0.70,369.46,1.07,0.36,1.54,2.54,0.68,0.71,0.42,40,1.43
RSC004777,prestondew00,19,Prospect,4,2,2,0,837,0,1,5,5,0,0,0,1,1,1,0.50,0.00,209.25,0.00,0.25,1.25,1.25,0.25,0.25,0.00,1,0.25
RSC004777,prestondew00,20,Challenger,6,1,5,1,1833,4,4,6,8,2,0,0,1,1,5,0.17,1.00,305.50,0.67,0.67,1.00,1.33,0.17,0.83,0.50,8,1.33
RSC004779,St4bb3dxX,13,Rival,30,13,17,6,11923,33,20,39,72,5,3,3,5,21,26,0.43,0.46,397.43,1.10,0.67,1.30,2.40,0.70,0.87,0.46,53,1.77
RSC004779,St4bb3dxX,14,Veteran,1,0,1,0,331,1,0,2,2,0,0,0,0,1,0,0.00,,331.00,1.00,0.00,2.00,2.00,1.00,0.00,0.50,1,1.00
RSC004780,KAYO,13,Rival,52,26,26,16,21094,55,34,80,163,12,7,3,12,25,48,0.50,0.62,405.65,1.06,0.65,1.54,3.13,0.48,0.92,0.34,89,1.71
RSC004780,KAYO,14,Veteran,14,4,10,3,4632,12,5,15,45,2,0,0,1,7,9,0.29,0.75,330.86,0.86,0.36,1.07,3.21,0.50,0.64,0.27,17,1.21
RSC004780,KAYO,19,Veteran,36,23,13,12,14671,49,19,36,133,7,4,0,2,15,38,0.64,0.52,407.53,1.36,0.53,1.00,3.69,0.42,1.06,0.37,68,1.89
RSC004780,KAYO,25,Veteran,64,44,20,22,25934,71,42,86,201,16,5,2,9,63,65,0.69,0.50,405.22,1.11,0.66,1.34,3.14,0.98,1.02,0.35,113,1.77
RSC004782,B00tyEaterJoe96,13,Prospect,12,5,7,0,3269,7,5,10,23,0,0,0,1,9,8,0.42,0.00,272.42,0.58,0.42,0.83,1.92,0.75,0.67,0.30,12,1.00
RSC004790,TheFrostNL,13,Prospect,9,4,5,0,2240,3,2,9,14,0,0,0,0,11,7,0.44,0.00,248.89,0.33,0.22,1.00,1.56,1.22,0.78,0.21,5,0.56
RSC004790,TheFrostNL,14,Prospect,16,11,5,7,6330,19,7,21,48,4,2,0,2,5,12,0.69,0.64,395.63,1.19,0.44,1.31,3.00,0.31,0.75,0.40,26,1.63
RSC004790,TheFrostNL,15,Challenger,13,2,11,0,3409,6,7,9,22,0,0,0,1,6,14,0.15,0.00,262.23,0.46,0.54,0.69,1.69,0.46,1.08,0.27,13,1.00
RSC004790,TheFrostNL,16,Prospect,40,20,20,11,15837,39,26,58,105,9,4,3,8,37,24,0.50,0.55,395.93,0.98,0.65,1.45,2.63,0.93,0.60,0.37,65,1.63
RSC004790,TheFrostNL,21,Challenger,56,39,17,11,19670,40,57,55,183,8,3,5,6,37,39,0.70,0.28,351.25,0.71,1.02,0.98,3.27,0.66,0.70,0.22,97,1.73
RSC004790,TheFrostNL,22,Rival,13,7,6,3,3679,5,1,20,26,1,0,0,2,10,10,0.54,0.43,283.00,0.38,0.08,1.54,2.00,0.77,0.77,0.19,6,0.46
RSC004790,TheFrostNL,23,Veteran,15,7,8,0,4244,7,7,20,34,2,0,0,0,11,19,0.47,0.00,282.93,0.47,0.47,1.33,2.27,0.73,1.27,0.21,14,0.93
RSC004791,Decky.,16,Rival,64,35,29,8,20398,52,43,62,171,14,2,3,6,46,45,0.55,0.23,318.72,0.81,0.67,0.97,2.67,0.72,0.70,0.30,95,1.48
RSC004791,Decky.,17,Rival,60,40,20,6,18376,43,39,53,155,7,2,2,4,60,30,0.67,0.15,306.27,0.72,0.65,0.88,2.58,1.00,0.50,0.28,82,1.37
RSC004791,Decky.,18,Rival,60,39,21,17,22569,65,29,64,190,9,6,1,8,52,44,0.65,0.44,376.15,1.08,0.48,1.07,3.17,0.87,0.73,0.34,94,1.57
RSC004791,Decky.,19,Veteran,31,12,19,4,9567,22,13,34,72,4,2,0,3,24,35,0.39,0.33,308.61,0.71,0.42,1.10,2.32,0.77,1.13,0.31,35,1.13
RSC004792,fizzy,12,Elite,4,2,2,0,1346,2,2,8,8,1,0,0,1,,,0.50,0.00,336.50,0.50,0.50,2.00,2.00,0.00,0.00,0.25,4,1.00
RSC004792,fizzy,13,Elite,8,2,6,0,2263,2,4,13,16,1,0,0,2,6,10,0.25,0.00,282.88,0.25,0.50,1.63,2.00,0.75,1.25,0.13,6,0.75
RSC004793,Obi-Wan Snowglobie,13,Rival,63,38,25,23,28012,83,53,76,248,18,10,4,8,32,42,0.60,0.61,444.63,1.32,0.84,1.21,3.94,0.51,0.67,0.33,136,2.16
RSC004793,Obi-Wan Snowglobie (Jake),15,Elite,16,6,10,4,6947,16,7,34,44,4,2,0,8,8,20,0.38,0.67,434.19,1.00,0.44,2.13,2.75,0.50,1.25,0.36,23,1.44
RSC004793,Jake,18,Elite,49,30,19,10,19606,56,33,71,157,15,5,2,6,52,54,0.61,0.33,400.12,1.14,0.67,1.45,3.20,1.06,1.10,0.36,89,1.82
RSC004794,Buddha,13,Veteran,40,14,26,4,13271,25,15,57,92,3,0,0,5,31,44,0.35,0.29,331.78,0.63,0.38,1.43,2.30,0.78,1.10,0.27,40,1.00
RSC004794,Buddha,14,Veteran,46,23,23,13,19203,53,22,82,145,9,6,0,14,29,42,0.50,0.57,417.46,1.15,0.48,1.78,3.15,0.63,0.91,0.37,75,1.63
RSC004794,Buddha,15,Elite,8,1,7,0,2954,5,4,17,16,2,0,0,2,5,7,0.13,0.00,369.25,0.63,0.50,2.13,2.00,0.63,0.88,0.31,9,1.13
RSC004794,Buddha,16,Elite,22,11,11,3,7801,21,8,28,62,1,3,0,6,33,24,0.50,0.27,354.59,0.95,0.36,1.27,2.82,1.50,1.09,0.34,29,1.32
RSC004794,Buddha,17,Elite,8,2,6,1,1990,4,1,7,14,0,0,0,1,11,8,0.25,0.50,248.75,0.50,0.13,0.88,1.75,1.38,1.00,0.29,5,0.63
RSC004794,Buddha,18,Elite,2,2,0,1,952,3,2,4,5,2,0,0,1,0,3,1.00,0.50,476.00,1.50,1.00,2.00,2.50,0.00,1.50,0.60,5,2.50
RSC004794,Buddha,19,Elite,4,0,4,0,1520,1,2,12,4,0,0,0,2,3,6,0.00,,380.00,0.25,0.50,3.00,1.00,0.75,1.50,0.25,3,0.75
RSC004794,Buddha,21,Elite,16,8,8,2,5079,11,7,18,45,4,0,0,1,12,14,0.50,0.25,317.44,0.69,0.44,1.13,2.81,0.75,0.88,0.24,18,1.13
RSC004794,Buddha,22,Elite,4,0,4,0,867,2,1,3,3,0,0,0,1,2,5,0.00,,216.75,0.50,0.25,0.75,0.75,0.50,1.25,0.67,3,0.75
RSC004795,SailingSteven,13,Amateur,54,19,35,4,11676,24,12,47,61,1,0,0,2,46,25,0.35,0.21,216.22,0.44,0.22,0.87,1.13,0.85,0.46,0.39,36,0.67
RSC004795,Steven <3,14,Prospect,9,1,8,0,1732,1,2,9,8,0,0,0,0,5,8,0.11,0.00,192.44,0.11,0.22,1.00,0.89,0.56,0.89,0.13,3,0.33
RSC004795,Steven <3,18,Challenger,18,6,12,0,5018,8,9,24,24,2,0,0,1,14,16,0.33,0.00,278.78,0.44,0.50,1.33,1.33,0.78,0.89,0.33,17,0.94
RSC004796,Pissko,20,Master,39,25,14,12,15808,43,33,46,95,11,2,1,4,38,41,0.64,0.48,405.33,1.10,0.85,1.18,2.44,0.97,1.05,0.45,76,1.95
RSC004797,Tempest,1,Rival,12,4,8,1,2075,9,7,11,18,1,1,0,0,,,0.33,0.25,172.92,0.75,0.58,0.92,1.50,0.00,0.00,0.50,16,1.33
RSC004797,Tempest,2,Rival,20,16,4,5,4265,16,11,21,44,4,0,0,2,,,0.80,0.31,213.25,0.80,0.55,1.05,2.20,0.00,0.00,0.36,27,1.35
RSC004797,Tempest,13,Elite,56,34,22,11,21646,46,44,82,186,17,3,3,7,68,50,0.61,0.32,386.54,0.82,0.79,1.46,3.32,1.21,0.89,0.25,90,1.61
RSC004797,Tempest,19,Elite,42,21,21,8,16131,31,26,74,130,10,2,0,9,45,38,0.50,0.38,384.07,0.74,0.62,1.76,3.10,1.07,0.90,0.24,57,1.36
RSC004797,Tempest,20,Elite,60,39,21,18,24921,57,47,105,172,17,7,2,14,80,83,0.65,0.46,415.35,0.95,0.78,1.75,2.87,1.33,1.38,0.33,104,1.73
RSC004797,Tempest,21,Master,19,8,11,3,6754,17,9,28,53,6,1,0,5,17,18,0.42,0.38,355.47,0.89,0.47,1.47,2.79,0.89,0.95,0.32,26,1.37
RSC004797,Tempest,22,Elite,29,15,14,6,12164,26,26,51,89,8,2,2,7,31,36,0.52,0.40,419.45,0.90,0.90,1.76,3.07,1.07,1.24,0.29,52,1.79
RSC004797,Tempest,23,Elite,44,22,22,6,15294,30,20,61,112,5,1,1,9,52,33,0.50,0.27,347.59,0.68,0.45,1.39,2.55,1.18,0.75,0.27,50,1.14
RSC004798,Huskkio,13,Elite,29,11,18,8,12626,28,18,55,99,6,2,0,7,32,22,0.38,0.73,435.38,0.97,0.62,1.90,3.41,1.10,0.76,0.28,46,1.59
RSC004798,Eros,14,Master,27,14,13,3,9632,25,17,34,81,4,3,1,3,20,25,0.52,0.21,356.74,0.93,0.63,1.26,3.00,0.74,0.93,0.31,42,1.56
RSC004810,feed.,23,Master,4,0,4,0,1857,6,3,4,12,2,0,0,0,3,4,0.00,,464.25,1.50,0.75,1.00,3.00,0.75,1.00,0.50,9,2.25
RSC004817,Crybound,13,Challenger,18,7,11,4,5702,16,8,16,40,1,1,0,3,10,10,0.39,0.57,316.78,0.89,0.44,0.89,2.22,0.56,0.56,0.40,24,1.33
RSC004817,Crybound,15,Challenger,26,12,14,5,7892,14,10,32,60,2,0,0,4,24,18,0.46,0.42,303.54,0.54,0.38,1.23,2.31,0.92,0.69,0.23,24,0.92
RSC004817,Crybound,16,Challenger,15,8,7,3,4138,9,6,13,27,3,0,0,1,8,16,0.53,0.38,275.87,0.60,0.40,0.87,1.80,0.53,1.07,0.33,15,1.00
RSC004817,Kujiko234,17,Challenger,26,13,13,4,8863,26,15,15,82,2,3,0,2,22,25,0.50,0.31,340.88,1.00,0.58,0.58,3.15,0.85,0.96,0.32,41,1.58
RSC004817,crybound,21,Challenger,40,23,17,6,13120,37,24,34,119,9,1,1,2,28,54,0.58,0.26,328.00,0.93,0.60,0.85,2.98,0.70,1.35,0.31,61,1.53
RSC004817,crybound,21,Rival,4,0,4,0,1123,2,1,8,5,0,0,0,1,,,0.00,,280.75,0.50,0.25,2.00,1.25,0.00,0.00,0.40,3,0.75
RSC004817,crybound,22,Challenger,27,12,15,1,8276,19,15,27,63,5,0,0,3,20,23,0.44,0.08,306.52,0.70,0.56,1.00,2.33,0.74,0.85,0.30,34,1.26
RSC004820,AoS Arctic,13,Challenger,59,36,23,16,23628,59,45,67,167,15,5,4,9,49,43,0.61,0.44,400.47,1.00,0.76,1.14,2.83,0.83,0.73,0.35,104,1.76
RSC004820,AoS Arctic,14,Rival,56,37,19,15,22068,56,33,88,154,9,7,2,12,45,55,0.66,0.41,394.07,1.00,0.59,1.57,2.75,0.80,0.98,0.36,89,1.59
RSC004820,AoS Arctic,14,Veteran,3,2,1,1,943,3,2,2,5,1,0,0,0,,,0.67,0.50,314.33,1.00,0.67,0.67,1.67,0.00,0.00,0.60,5,1.67
RSC004820,AoS Arctic,15,Veteran,61,33,28,10,22104,48,43,83,153,11,3,1,12,56,54,0.54,0.30,362.36,0.79,0.70,1.36,2.51,0.92,0.89,0.31,91,1.49
RSC004820,AoS Arctic,16,Elite,50,19,31,11,18710,46,17,83,122,10,4,0,9,42,41,0.38,0.58,374.20,0.92,0.34,1.66,2.44,0.84,0.82,0.38,63,1.26
RSC004820,AoS Arctic,16,Veteran,4,1,3,0,1327,3,3,4,10,1,0,0,0,,,0.25,0.00,331.75,0.75,0.75,1.00,2.50,0.00,0.00,0.30,6,1.50
RSC004820,AoS Arctic,17,Veteran,63,36,27,21,26069,57,52,97,185,19,4,4,14,38,57,0.57,0.58,413.79,0.90,0.83,1.54,2.94,0.60,0.90,0.31,109,1.73
RSC004820,AoS Arctic,18,Elite,57,23,34,9,20245,39,29,92,127,8,2,0,13,33,54,0.40,0.39,355.18,0.68,0.51,1.61,2.23,0.58,0.95,0.31,68,1.19
RSC004820,AoS Arctic,19,Elite,59,41,18,11,21606,42,51,82,131,13,2,6,11,44,50,0.69,0.27,366.20,0.71,0.86,1.39,2.22,0.75,0.85,0.32,93,1.58
RSC004820,AoS Arctic,21,Elite,52,16,36,5,17779,35,16,77,95,3,2,1,11,34,66,0.31,0.31,341.90,0.67,0.31,1.48,1.83,0.65,1.27,0.37,51,0.98
RSC004820,AoS Arctic,22,Elite,50,17,33,3,14473,25,23,61,92,6,1,1,8,36,43,0.34,0.18,289.46,0.50,0.46,1.22,1.84,0.72,0.86,0.27,48,0.96
RSC004820,AoS Arctic,25,Elite,48,22,26,9,16461,31,29,67,117,5,3,2,8,31,62,0.46,0.41,342.94,0.65,0.60,1.40,2.44,0.65,1.29,0.26,60,1.25
RSC004823,Krypt0_.,13,Amateur,40,22,18,5,9864,17,26,31,60,4,1,2,4,11,22,0.55,0.23,246.60,0.43,0.65,0.78,1.50,0.28,0.55,0.28,43,1.08
RSC004823,Kryptonic09_,14,Contender,4,3,1,1,1352,4,4,3,12,2,0,1,0,3,1,0.75,0.33,338.00,1.00,1.00,0.75,3.00,0.75,0.25,0.33,8,2.00
RSC004823,Kryptonic09_,19,Challenger,11,6,5,1,3078,6,6,10,28,2,0,0,1,15,12,0.55,0.17,279.82,0.55,0.55,0.91,2.55,1.36,1.09,0.21,12,1.09
RSC004823,Kryptonic09_,19,Rival,3,1,2,0,972,2,1,6,8,1,0,0,1,,,0.33,0.00,324.00,0.67,0.33,2.00,2.67,0.00,0.00,0.25,3,1.00
RSC004823,Krypto-RL,25,Elite,3,1,2,0,806,1,2,2,9,1,0,0,0,4,5,0.33,0.00,268.67,0.33,0.67,0.67,3.00,1.33,1.67,0.11,3,1.00
RSC004825,Aqueis,13,Elite,35,14,21,4,12204,22,21,49,89,6,1,1,8,43,46,0.40,0.29,348.69,0.63,0.60,1.40,2.54,1.23,1.31,0.25,43,1.23
RSC004825,Aurora,14,Elite,10,9,1,3,3830,10,9,11,37,2,1,1,0,10,8,0.90,0.33,383.00,1.00,0.90,1.10,3.70,1.00,0.80,0.27,19,1.90
RSC004834,BUD-LITE4U,13,Contender,44,20,24,10,13168,32,15,43,93,4,1,0,2,59,28,0.45,0.50,299.27,0.73,0.34,0.98,2.11,1.34,0.64,0.34,47,1.07
RSC004834,BUD-LITE4U,14,Contender,26,15,11,6,8460,20,12,27,66,3,2,0,4,15,18,0.58,0.40,325.38,0.77,0.46,1.04,2.54,0.58,0.69,0.30,32,1.23
RSC004835,UnSuNgHeRo,18,Rival,20,12,8,2,6064,14,8,19,47,1,1,0,3,25,20,0.60,0.17,303.20,0.70,0.40,0.95,2.35,1.25,1.00,0.30,22,1.10
RSC004835,UnSuNgHeRo,19,Rival,5,2,3,1,1712,5,1,6,12,1,0,0,0,2,2,0.40,0.50,342.40,1.00,0.20,1.20,2.40,0.40,0.40,0.42,6,1.20
RSC004840,Obay JackTTV,13,Prospect,4,3,1,1,1667,6,2,5,13,1,1,0,0,1,6,0.75,0.33,416.75,1.50,0.50,1.25,3.25,0.25,1.50,0.46,8,2.00
RSC004840,obay jack6185,14,Contender,27,8,19,4,7731,14,11,31,50,2,1,1,4,10,28,0.30,0.50,286.33,0.52,0.41,1.15,1.85,0.37,1.04,0.28,25,0.93
RSC004842,trano.,13,Rival,6,3,3,1,2021,6,3,6,16,0,1,0,0,6,7,0.50,0.33,336.83,1.00,0.50,1.00,2.67,1.00,1.17,0.38,9,1.50
RSC004843,Beastmod1015,13,Rival,50,35,15,16,21087,58,28,66,194,13,5,1,7,21,43,0.70,0.46,421.74,1.16,0.56,1.32,3.88,0.42,0.86,0.30,86,1.72
RSC004843,Colossal Beast,14,Veteran,49,29,20,11,18619,44,32,60,138,8,3,2,5,25,48,0.59,0.38,379.98,0.90,0.65,1.22,2.82,0.51,0.98,0.32,76,1.55
RSC004843,Beastmod1015,15,Veteran,54,19,35,8,21114,46,41,86,135,10,5,1,13,42,56,0.35,0.42,391.00,0.85,0.76,1.59,2.50,0.78,1.04,0.34,87,1.61
RSC004843,Beastmod1015,16,Elite,25,11,14,4,8685,20,17,35,58,7,1,0,5,13,14,0.44,0.36,347.40,0.80,0.68,1.40,2.32,0.52,0.56,0.34,37,1.48
RSC004843,Colossal Beast,17,Elite,55,30,25,16,22243,62,34,76,170,18,7,3,8,32,60,0.55,0.53,404.42,1.13,0.62,1.38,3.09,0.58,1.09,0.36,96,1.75
RSC004843,Colossal Beast,18,Elite,41,11,30,5,15355,30,26,75,99,7,1,0,11,27,53,0.27,0.45,374.51,0.73,0.63,1.83,2.41,0.66,1.29,0.30,56,1.37
RSC004843,Colossal Beast,20,Elite,20,6,14,3,6786,18,12,22,49,2,1,0,3,15,21,0.30,0.50,339.30,0.90,0.60,1.10,2.45,0.75,1.05,0.37,30,1.50
RSC004844,Calicat01,13,Prospect,28,15,13,3,9594,25,17,28,72,3,3,0,2,14,20,0.54,0.20,342.64,0.89,0.61,1.00,2.57,0.50,0.71,0.35,42,1.50
RSC004844,Calicat01,14,Challenger,26,13,13,4,7513,17,9,29,63,2,2,0,3,12,23,0.50,0.31,288.96,0.65,0.35,1.12,2.42,0.46,0.88,0.27,26,1.00
RSC004844,Calicat01,14,Rival,1,0,1,0,244,0,1,2,2,0,0,0,0,,,0.00,,244.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,1,1.00
RSC004844,Calicat01,15,Challenger,60,32,28,10,20929,42,28,90,149,8,2,1,13,26,64,0.53,0.31,348.82,0.70,0.47,1.50,2.48,0.43,1.07,0.28,70,1.17
RSC004844,Calicat01,16,Challenger,48,23,25,5,15298,38,22,50,117,7,3,0,5,23,44,0.48,0.22,318.71,0.79,0.46,1.04,2.44,0.48,0.92,0.32,60,1.25
RSC004844,Calicat01,18,Challenger,56,28,28,7,18915,49,32,70,155,10,5,1,7,18,53,0.50,0.25,337.77,0.88,0.57,1.25,2.77,0.32,0.95,0.32,81,1.45
RSC004844,Calicat01,19,Challenger,44,17,27,8,14039,37,19,53,117,7,2,1,5,19,33,0.39,0.47,319.07,0.84,0.43,1.20,2.66,0.43,0.75,0.32,56,1.27
RSC004844,Calicat01,20,Challenger,58,18,40,6,16776,38,20,68,131,3,3,0,7,20,63,0.31,0.33,289.24,0.66,0.34,1.17,2.26,0.34,1.09,0.29,58,1.00
RSC004844,Calicat01,21,Challenger,58,30,28,14,19425,45,32,73,149,11,3,0,9,21,59,0.52,0.47,334.91,0.78,0.55,1.26,2.57,0.36,1.02,0.30,77,1.33
RSC004844,Calicat01,21,Rival,4,1,3,0,1131,1,1,8,9,0,0,0,0,,,0.25,0.00,282.75,0.25,0.25,2.00,2.25,0.00,0.00,0.11,2,0.50
RSC004844,Calicat01,22,Challenger,58,18,40,9,18455,28,28,81,139,6,1,1,12,13,70,0.31,0.50,318.19,0.48,0.48,1.40,2.40,0.22,1.21,0.20,56,0.97
RSC004844,Calicat01,23,Challenger,58,26,32,11,21369,57,28,77,172,14,4,0,10,23,49,0.45,0.42,368.43,0.98,0.48,1.33,2.97,0.40,0.84,0.33,85,1.47
RSC004844,Calicat01,24,Rival,38,23,15,5,11952,34,19,37,107,7,2,0,3,12,40,0.61,0.22,314.53,0.89,0.50,0.97,2.82,0.32,1.05,0.32,53,1.39
RSC004844,Calicat01,25,Rival,56,27,29,4,19939,38,33,99,153,9,2,2,12,18,70,0.48,0.15,356.05,0.68,0.59,1.77,2.73,0.32,1.25,0.25,71,1.27
RSC004845,BinBoiz,13,Prospect,51,24,27,8,17416,51,23,52,134,8,4,1,2,25,51,0.47,0.33,341.49,1.00,0.45,1.02,2.63,0.49,1.00,0.38,74,1.45
RSC004845,BinBoiz,14,Challenger,29,13,16,4,9500,25,15,35,72,10,1,2,2,10,15,0.45,0.31,327.59,0.86,0.52,1.21,2.48,0.34,0.52,0.35,40,1.38
RSC004845,BinBoiz,15,Challenger,55,28,27,5,15681,37,36,38,126,10,2,1,2,32,46,0.51,0.18,285.11,0.67,0.65,0.69,2.29,0.58,0.84,0.29,73,1.33
RSC004845,BinBoiz,16,Challenger,50,20,30,4,13607,35,15,38,104,4,1,2,1,23,58,0.40,0.20,272.14,0.70,0.30,0.76,2.08,0.46,1.16,0.34,50,1.00
RSC004845,BinBoiz,17,Challenger,47,27,20,9,15696,29,30,71,96,9,1,2,8,21,42,0.57,0.33,333.96,0.62,0.64,1.51,2.04,0.45,0.89,0.30,59,1.26
RSC004845,BinBoiz,18,Challenger,52,40,12,4,16950,49,34,41,134,8,5,0,1,29,60,0.77,0.10,325.96,0.94,0.65,0.79,2.58,0.56,1.15,0.37,83,1.60
RSC004845,BinBoiz,19,Rival,23,15,8,5,8103,21,19,23,57,2,2,2,2,14,23,0.65,0.33,352.30,0.91,0.83,1.00,2.48,0.61,1.00,0.37,40,1.74
RSC004845,BinBoiz,20,Rival,40,22,18,2,10717,25,18,30,79,5,0,0,2,23,48,0.55,0.09,267.93,0.63,0.45,0.75,1.98,0.58,1.20,0.32,43,1.08
RSC004845,BinBoiz_,21,Rival,42,20,22,6,12707,28,30,45,75,7,1,2,5,23,40,0.48,0.30,302.55,0.67,0.71,1.07,1.79,0.55,0.95,0.37,58,1.38
